"date","club_1","goals_1","par_1","club_2","goals_2","par_2","tournament"
"08.05.2009/2010","Velez Sarsfield",4,,"Chacarita Juniors",1,,"Primera Division"
"02.05.2009/2010","Independiente",2,,"Boca Juniors",3,,"Primera Division"
"02.05.2009/2010","Chacarita Juniors",1,,"Estudiantes L.P.",2,,"Primera Division"
"02.05.2009/2010","San Lorenzo",1,,"Argentinos Jrs",2,,"Primera Division"
"02.05.2009/2010","Colon Santa FE",0,,"Atl. Tucuman",0,,"Primera Division"
"02.05.2009/2010","Banfield",1,,"Huracan",0,,"Primera Division"
"30.04.2009/2010","River Plate",2,,"Velez Sarsfield",1,,"Primera Division"
"30.04.2009/2010","Rosario Central",1,,"Godoy Cruz",0,,"Primera Division"
"30.04.2009/2010","Tigre",1,,"Racing Club",2,,"Primera Division"
"30.04.2009/2010","Gimnasia L.P.",0,,"Lanus",0,,"Primera Division"
"29.04.2009/2010","Arsenal Sarandi",0,,"Newells Old Boys",2,,"Primera Division"
"25.04.2009/2010","Boca Juniors",2,,"San Lorenzo",0,,"Primera Division"
"25.04.2009/2010","Atl. Tucuman",2,,"Rosario Central",2,,"Primera Division"
"25.04.2009/2010","Racing Club",2,,"Banfield",0,,"Primera Division"
"25.04.2009/2010","Argentinos Jrs",3,,"Gimnasia L.P.",1,,"Primera Division"
"24.04.2009/2010","Huracan",0,,"Independiente",0,,"Primera Division"
"24.04.2009/2010","Estudiantes L.P.",1,,"River Plate",0,,"Primera Division"
"24.04.2009/2010","Newells Old Boys",5,,"Colon Santa FE",0,,"Primera Division"
"24.04.2009/2010","Lanus",4,,"Arsenal Sarandi",1,,"Primera Division"
"23.04.2009/2010","Godoy Cruz",1,,"Chacarita Juniors",0,,"Primera Division"
"23.04.2009/2010","Velez Sarsfield",1,,"Tigre",0,,"Primera Division"
"21.04.2009/2010","Atl. Tucuman",0,,"Racing Club",1,,"Primera Division"
"19.04.2009/2010","Colon Santa FE",1,,"Lanus",1,,"Primera Division"
"19.04.2009/2010","Arsenal Sarandi",2,,"Argentinos Jrs",2,,"Primera Division"
"18.04.2009/2010","Racing Club",3,,"Velez Sarsfield",1,,"Primera Division"
"18.04.2009/2010","Gimnasia L.P.",1,,"Boca Juniors",0,,"Primera Division"
"18.04.2009/2010","Rosario Central",1,,"Newells Old Boys",1,,"Primera Division"
"18.04.2009/2010","San Lorenzo",3,,"Huracan",0,,"Primera Division"
"17.04.2009/2010","River Plate",2,,"Godoy Cruz",1,,"Primera Division"
"17.04.2009/2010","Banfield",1,,"Independiente",3,,"Primera Division"
"17.04.2009/2010","Tigre",1,,"Estudiantes L.P.",2,,"Primera Division"
"17.04.2009/2010","Chacarita Juniors",1,,"Atl. Tucuman",2,,"Primera Division"
"12.04.2009/2010","Argentinos Jrs",3,,"Colon Santa FE",1,,"Primera Division"
"12.04.2009/2010","Boca Juniors",4,,"Arsenal Sarandi",0,,"Primera Division"
"12.04.2009/2010","Estudiantes L.P.",4,,"Racing Club",0,,"Primera Division"
"12.04.2009/2010","Godoy Cruz",6,,"Tigre",2,,"Primera Division"
"11.04.2009/2010","Atl. Tucuman",0,,"River Plate",0,,"Primera Division"
"11.04.2009/2010","Velez Sarsfield",0,,"Banfield",0,,"Primera Division"
"11.04.2009/2010","Lanus",0,,"Rosario Central",0,,"Primera Division"
"10.04.2009/2010","Independiente",0,,"San Lorenzo",1,,"Primera Division"
"10.04.2009/2010","Huracan",3,,"Gimnasia L.P.",1,,"Primera Division"
"10.04.2009/2010","Newells Old Boys",3,,"Chacarita Juniors",0,,"Primera Division"
"08.04.2009/2010","Racing Club",0,,"Godoy Cruz",0,,"Primera Division"
"08.04.2009/2010","Colon Santa FE",3,,"Boca Juniors",0,,"Primera Division"
"08.04.2009/2010","Rosario Central",0,,"Argentinos Jrs",1,,"Primera Division"
"08.04.2009/2010","Velez Sarsfield",0,,"Estudiantes L.P.",1,,"Primera Division"
"07.04.2009/2010","Banfield",2,,"San Lorenzo",0,,"Primera Division"
"07.04.2009/2010","River Plate",0,,"Newells Old Boys",1,,"Primera Division"
"07.04.2009/2010","Gimnasia L.P.",2,,"Independiente",1,,"Primera Division"
"07.04.2009/2010","Chacarita Juniors",1,,"Lanus",2,,"Primera Division"
"06.04.2009/2010","Arsenal Sarandi",0,,"Huracan",1,,"Primera Division"
"06.04.2009/2010","Tigre",3,,"Atl. Tucuman",1,,"Primera Division"
"04.04.2009/2010","Lanus",1,,"River Plate",0,,"Primera Division"
"04.04.2009/2010","Godoy Cruz",2,,"Velez Sarsfield",0,,"Primera Division"
"04.04.2009/2010","Boca Juniors",1,,"Rosario Central",2,,"Primera Division"
"04.04.2009/2010","Estudiantes L.P.",1,,"Banfield",1,,"Primera Division"
"03.04.2009/2010","Independiente",1,,"Arsenal Sarandi",0,,"Primera Division"
"03.04.2009/2010","Newells Old Boys",0,,"Tigre",2,,"Primera Division"
"03.04.2009/2010","San Lorenzo",0,,"Gimnasia L.P.",1,,"Primera Division"
"03.04.2009/2010","Argentinos Jrs",2,,"Chacarita Juniors",1,,"Primera Division"
"02.04.2009/2010","Huracan",0,,"Colon Santa FE",0,,"Primera Division"
"29.03.2009/2010","River Plate",0,,"Argentinos Jrs",1,,"Primera Division"
"28.03.2009/2010","Arsenal Sarandi",1,,"San Lorenzo",0,,"Primera Division"
"28.03.2009/2010","Velez Sarsfield",1,,"Atl. Tucuman",0,,"Primera Division"
"28.03.2009/2010","Colon Santa FE",1,,"Independiente",1,,"Primera Division"
"28.03.2009/2010","Chacarita Juniors",4,,"Boca Juniors",1,,"Primera Division"
"27.03.2009/2010","Banfield",3,,"Gimnasia L.P.",2,,"Primera Division"
"27.03.2009/2010","Tigre",0,,"Lanus",1,,"Primera Division"
"27.03.2009/2010","Racing Club",1,,"Newells Old Boys",0,,"Primera Division"
"26.03.2009/2010","Rosario Central",0,,"Huracan",2,,"Primera Division"
"26.03.2009/2010","Estudiantes L.P.",2,,"Godoy Cruz",1,,"Primera Division"
"25.03.2009/2010","Boca Juniors",2,,"River Plate",0,,"Primera Division"
"21.03.2009/2010","Godoy Cruz",2,,"Banfield",0,,"Primera Division"
"21.03.2009/2010","Gimnasia L.P.",0,,"Arsenal Sarandi",2,,"Primera Division"
"21.03.2009/2010","Independiente",2,,"Rosario Central",0,,"Primera Division"
"20.03.2009/2010","Argentinos Jrs",1,,"Tigre",1,,"Primera Division"
"20.03.2009/2010","Lanus",1,,"Racing Club",0,,"Primera Division"
"20.03.2009/2010","Newells Old Boys",1,,"Velez Sarsfield",1,,"Primera Division"
"20.03.2009/2010","San Lorenzo",2,,"Colon Santa FE",2,,"Primera Division"
"19.03.2009/2010","Atl. Tucuman",1,,"Estudiantes L.P.",3,,"Primera Division"
"19.03.2009/2010","Huracan",2,,"Chacarita Juniors",0,,"Primera Division"
"17.03.2009/2010","Argentinos Jrs",1,,"Newells Old Boys",1,,"Primera Division"
"14.03.2009/2010","Racing Club",0,,"Argentinos Jrs",1,,"Primera Division"
"14.03.2009/2010","Tigre",3,,"Boca Juniors",0,,"Primera Division"
"14.03.2009/2010","River Plate",2,,"Huracan",0,,"Primera Division"
"14.03.2009/2010","Rosario Central",1,,"San Lorenzo",0,,"Primera Division"
"13.03.2009/2010","Banfield",0,,"Arsenal Sarandi",0,,"Primera Division"
"13.03.2009/2010","Colon Santa FE",1,,"Gimnasia L.P.",1,,"Primera Division"
"13.03.2009/2010","Estudiantes L.P.",2,,"Newells Old Boys",0,,"Primera Division"
"13.03.2009/2010","Chacarita Juniors",0,,"Independiente",1,,"Primera Division"
"12.03.2009/2010","Godoy Cruz",2,,"Atl. Tucuman",1,,"Primera Division"
"12.03.2009/2010","Velez Sarsfield",1,,"Lanus",0,,"Primera Division"
"08.03.2009/2010","Arsenal Sarandi",3,,"Colon Santa FE",0,,"Primera Division"
"08.03.2009/2010","Gimnasia L.P.",1,,"Rosario Central",1,,"Primera Division"
"08.03.2009/2010","San Lorenzo",3,,"Chacarita Juniors",1,,"Primera Division"
"07.03.2009/2010","Atl. Tucuman",0,,"Banfield",0,,"Primera Division"
"07.03.2009/2010","Independiente",2,,"River Plate",0,,"Primera Division"
"07.03.2009/2010","Argentinos Jrs",1,,"Velez Sarsfield",0,,"Primera Division"
"07.03.2009/2010","Huracan",2,,"Tigre",3,,"Primera Division"
"07.03.2009/2010","Newells Old Boys",2,,"Godoy Cruz",1,,"Primera Division"
"06.03.2009/2010","Lanus",0,,"Estudiantes L.P.",0,,"Primera Division"
"06.03.2009/2010","Boca Juniors",1,,"Racing Club",2,,"Primera Division"
"04.03.2009/2010","Banfield",3,,"Colon Santa FE",1,,"Primera Division"
"04.03.2009/2010","Atl. Tucuman",1,,"Newells Old Boys",1,,"Primera Division"
"04.03.2009/2010","River Plate",1,,"San Lorenzo",0,,"Primera Division"
"04.03.2009/2010","Chacarita Juniors",0,,"Gimnasia L.P.",1,,"Primera Division"
"03.03.2009/2010","Tigre",0,,"Independiente",1,,"Primera Division"
"03.03.2009/2010","Estudiantes L.P.",0,,"Argentinos Jrs",1,,"Primera Division"
"03.03.2009/2010","Godoy Cruz",2,,"Lanus",1,,"Primera Division"
"02.03.2009/2010","Racing Club",1,,"Huracan",1,,"Primera Division"
"02.03.2009/2010","Velez Sarsfield",4,,"Boca Juniors",4,,"Primera Division"
"02.03.2009/2010","Rosario Central",2,,"Arsenal Sarandi",3,,"Primera Division"
"28.02.2009/2010","Gimnasia L.P.",1,,"River Plate",1,,"Primera Division"
"28.02.2009/2010","Argentinos Jrs",1,,"Godoy Cruz",2,,"Primera Division"
"28.02.2009/2010","Newells Old Boys",2,,"Banfield",1,,"Primera Division"
"28.02.2009/2010","Lanus",3,,"Atl. Tucuman",0,,"Primera Division"
"28.02.2009/2010","San Lorenzo",1,,"Tigre",0,,"Primera Division"
"27.02.2009/2010","Colon Santa FE",1,,"Rosario Central",1,,"Primera Division"
"27.02.2009/2010","Huracan",3,,"Velez Sarsfield",2,,"Primera Division"
"27.02.2009/2010","Independiente",1,,"Racing Club",0,,"Primera Division"
"26.02.2009/2010","Boca Juniors",1,,"Estudiantes L.P.",1,,"Primera Division"
"26.02.2009/2010","Arsenal Sarandi",0,,"Chacarita Juniors",3,,"Primera Division"
"24.02.2009/2010","Banfield",3,,"Argentinos Jrs",0,,"Primera Division"
"22.02.2009/2010","Estudiantes L.P.",2,,"Huracan",0,,"Primera Division"
"21.02.2009/2010","Godoy Cruz",1,,"Boca Juniors",1,,"Primera Division"
"21.02.2009/2010","Atl. Tucuman",1,,"Argentinos Jrs",1,,"Primera Division"
"21.02.2009/2010","Banfield",0,,"Rosario Central",0,,"Primera Division"
"21.02.2009/2010","River Plate",1,,"Arsenal Sarandi",1,,"Primera Division"
"20.02.2009/2010","Racing Club",1,,"San Lorenzo",0,,"Primera Division"
"20.02.2009/2010","Newells Old Boys",1,,"Lanus",1,,"Primera Division"
"20.02.2009/2010","Tigre",1,,"Gimnasia L.P.",1,,"Primera Division"
"19.02.2009/2010","Velez Sarsfield",3,,"Independiente",0,,"Primera Division"
"19.02.2009/2010","Chacarita Juniors",1,,"Colon Santa FE",2,,"Primera Division"
"14.02.2009/2010","Colon Santa FE",1,,"River Plate",0,,"Primera Division"
"14.02.2009/2010","Boca Juniors",0,,"Atl. Tucuman",0,,"Primera Division"
"14.02.2009/2010","Independiente",3,,"Estudiantes L.P.",2,,"Primera Division"
"14.02.2009/2010","San Lorenzo",0,,"Velez Sarsfield",0,,"Primera Division"
"13.02.2009/2010","Gimnasia L.P.",1,,"Racing Club",0,,"Primera Division"
"13.02.2009/2010","Huracan",0,,"Godoy Cruz",0,,"Primera Division"
"13.02.2009/2010","Banfield",2,,"Lanus",0,,"Primera Division"
"12.02.2009/2010","Arsenal Sarandi",0,,"Tigre",2,,"Primera Division"
"12.02.2009/2010","Rosario Central",1,,"Chacarita Juniors",1,,"Primera Division"
"08.02.2009/2010","Godoy Cruz",0,,"Independiente",0,,"Primera Division"
"08.02.2009/2010","Atl. Tucuman",0,,"Huracan",0,,"Primera Division"
"07.02.2009/2010","Racing Club",2,,"Arsenal Sarandi",4,,"Primera Division"
"07.02.2009/2010","River Plate",0,,"Rosario Central",0,,"Primera Division"
"07.02.2009/2010","Chacarita Juniors",2,,"Banfield",1,,"Primera Division"
"07.02.2009/2010","Estudiantes L.P.",2,,"San Lorenzo",0,,"Primera Division"
"06.02.2009/2010","Tigre",2,,"Colon Santa FE",2,,"Primera Division"
"06.02.2009/2010","Newells Old Boys",4,,"Boca Juniors",2,,"Primera Division"
"06.02.2009/2010","Velez Sarsfield",2,,"Gimnasia L.P.",1,,"Primera Division"
"06.02.2009/2010","Lanus",3,,"Argentinos Jrs",6,,"Primera Division"
"04.02.2009/2010","Independiente",3,,"Atl. Tucuman",1,,"Primera Division"
"04.02.2009/2010","San Lorenzo",0,,"Godoy Cruz",1,,"Primera Division"
"04.02.2009/2010","Chacarita Juniors",2,,"River Plate",3,,"Primera Division"
"03.02.2009/2010","Boca Juniors",3,,"Lanus",1,,"Primera Division"
"03.02.2009/2010","Huracan",2,,"Newells Old Boys",1,,"Primera Division"
"03.02.2009/2010","Gimnasia L.P.",3,,"Estudiantes L.P.",1,,"Primera Division"
"02.02.2009/2010","Colon Santa FE",2,,"Racing Club",1,,"Primera Division"
"02.02.2009/2010","Arsenal Sarandi",0,,"Velez Sarsfield",3,,"Primera Division"
"02.02.2009/2010","Rosario Central",0,,"Tigre",1,,"Primera Division"
"31.01.2009/2010","Argentinos Jrs",2,,"Boca Juniors",2,,"Primera Division"
"31.01.2009/2010","Lanus",3,,"Huracan",2,,"Primera Division"
"31.01.2009/2010","Newells Old Boys",0,,"Independiente",0,,"Primera Division"
"31.01.2009/2010","River Plate",0,,"Banfield",1,,"Primera Division"
"30.01.2009/2010","Atl. Tucuman",0,,"San Lorenzo",1,,"Primera Division"
"30.01.2009/2010","Racing Club",3,,"Rosario Central",0,,"Primera Division"
"30.01.2009/2010","Tigre",0,,"Chacarita Juniors",2,,"Primera Division"
"30.01.2009/2010","Velez Sarsfield",1,,"Colon Santa FE",1,,"Primera Division"
"29.01.2009/2010","Estudiantes L.P.",3,,"Arsenal Sarandi",0,,"Primera Division"
"29.01.2009/2010","Godoy Cruz",1,,"Gimnasia L.P.",0,,"Primera Division"
"14.12.2009/2010","Godoy Cruz",0,,"Arsenal Sarandi",0,,"Primera Division"
"14.12.2009/2010","Atl. Tucuman",1,,"Gimnasia L.P.",0,,"Primera Division"
"13.12.2009/2010","Velez Sarsfield",1,,"Rosario Central",2,,"Primera Division"
"13.12.2009/2010","Racing Club",0,,"Chacarita Juniors",2,,"Primera Division"
"13.12.2009/2010","Tigre",0,,"River Plate",2,,"Primera Division"
"13.12.2009/2010","Boca Juniors",2,,"Banfield",0,,"Primera Division"
"13.12.2009/2010","Newells Old Boys",0,,"San Lorenzo",2,,"Primera Division"
"12.12.2009/2010","Lanus",0,,"Independiente",0,,"Primera Division"
"12.12.2009/2010","Argentinos Jrs",5,,"Huracan",1,,"Primera Division"
"10.12.2009/2010","River Plate",2,,"Racing Club",0,,"Primera Division"
"10.12.2009/2010","Arsenal Sarandi",2,,"Atl. Tucuman",0,,"Primera Division"
"10.12.2009/2010","Chacarita Juniors",0,,"Velez Sarsfield",0,,"Primera Division"
"09.12.2009/2010","Banfield",1,,"Tigre",0,,"Primera Division"
"09.12.2009/2010","Gimnasia L.P.",0,,"Newells Old Boys",2,,"Primera Division"
"09.12.2009/2010","San Lorenzo",0,,"Lanus",1,,"Primera Division"
"08.12.2009/2010","Independiente",1,,"Argentinos Jrs",1,,"Primera Division"
"08.12.2009/2010","Colon Santa FE",1,,"Godoy Cruz",0,,"Primera Division"
"08.12.2009/2010","Huracan",0,,"Boca Juniors",0,,"Primera Division"
"06.12.2009/2010","Lanus",2,,"Gimnasia L.P.",0,,"Primera Division"
"06.12.2009/2010","Newells Old Boys",1,,"Arsenal Sarandi",2,,"Primera Division"
"06.12.2009/2010","Velez Sarsfield",3,,"River Plate",1,,"Primera Division"
"05.12.2009/2010","Boca Juniors",1,,"Independiente",2,,"Primera Division"
"05.12.2009/2010","Atl. Tucuman",2,,"Colon Santa FE",0,,"Primera Division"
"05.12.2009/2010","Argentinos Jrs",2,,"San Lorenzo",1,,"Primera Division"
"04.12.2009/2010","Racing Club",1,,"Tigre",0,,"Primera Division"
"04.12.2009/2010","Huracan",0,,"Banfield",1,,"Primera Division"
"04.12.2009/2010","Godoy Cruz",1,,"Rosario Central",1,,"Primera Division"
"03.12.2009/2010","Estudiantes L.P.",0,,"Chacarita Juniors",0,,"Primera Division"
"30.11.2009/2010","Gimnasia L.P.",1,,"Argentinos Jrs",2,,"Primera Division"
"30.11.2009/2010","Colon Santa FE",0,,"Newells Old Boys",1,,"Primera Division"
"30.11.2009/2010","Arsenal Sarandi",2,,"Lanus",5,,"Primera Division"
"29.11.2009/2010","Banfield",1,,"Racing Club",2,,"Primera Division"
"29.11.2009/2010","Tigre",0,,"Velez Sarsfield",3,,"Primera Division"
"29.11.2009/2010","San Lorenzo",3,,"Boca Juniors",0,,"Primera Division"
"28.11.2009/2010","River Plate",1,,"Estudiantes L.P.",1,,"Primera Division"
"28.11.2009/2010","Chacarita Juniors",2,,"Godoy Cruz",1,,"Primera Division"
"27.11.2009/2010","Independiente",2,,"Huracan",0,,"Primera Division"
"27.11.2009/2010","Rosario Central",1,,"Atl. Tucuman",1,,"Primera Division"
"25.11.2009/2010","Estudiantes L.P.",0,,"Colon Santa FE",1,,"Primera Division"
"23.11.2009/2010","Velez Sarsfield",4,,"Racing Club",2,,"Primera Division"
"23.11.2009/2010","Argentinos Jrs",1,,"Arsenal Sarandi",1,,"Primera Division"
"22.11.2009/2010","Godoy Cruz",1,,"River Plate",1,,"Primera Division"
"22.11.2009/2010","Boca Juniors",4,,"Gimnasia L.P.",0,,"Primera Division"
"22.11.2009/2010","Newells Old Boys",2,,"Rosario Central",2,,"Primera Division"
"21.11.2009/2010","Independiente",1,,"Banfield",2,,"Primera Division"
"21.11.2009/2010","Atl. Tucuman",2,,"Chacarita Juniors",1,,"Primera Division"
"21.11.2009/2010","Huracan",0,,"San Lorenzo",2,,"Primera Division"
"20.11.2009/2010","Lanus",3,,"Colon Santa FE",0,,"Primera Division"
"20.11.2009/2010","Estudiantes L.P.",3,,"Tigre",1,,"Primera Division"
"16.11.2009/2010","Rosario Central",0,,"Lanus",0,,"Primera Division"
"16.11.2009/2010","Gimnasia L.P.",4,,"Huracan",1,,"Primera Division"
"16.11.2009/2010","Racing Club",1,,"Estudiantes L.P.",0,,"Primera Division"
"15.11.2009/2010","Arsenal Sarandi",1,,"Boca Juniors",1,,"Primera Division"
"15.11.2009/2010","River Plate",3,,"Atl. Tucuman",1,,"Primera Division"
"15.11.2009/2010","San Lorenzo",0,,"Independiente",3,,"Primera Division"
"14.11.2009/2010","Colon Santa FE",2,,"Argentinos Jrs",0,,"Primera Division"
"14.11.2009/2010","Banfield",3,,"Velez Sarsfield",0,,"Primera Division"
"13.11.2009/2010","Tigre",2,,"Godoy Cruz",0,,"Primera Division"
"13.11.2009/2010","Chacarita Juniors",0,,"Newells Old Boys",1,,"Primera Division"
"11.11.2009/2010","Rosario Central",3,,"Estudiantes L.P.",0,,"Primera Division"
"09.11.2009/2010","Huracan",1,,"Arsenal Sarandi",1,,"Primera Division"
"08.11.2009/2010","Boca Juniors",0,,"Colon Santa FE",0,,"Primera Division"
"08.11.2009/2010","Estudiantes L.P.",3,,"Velez Sarsfield",0,,"Primera Division"
"08.11.2009/2010","San Lorenzo",0,,"Banfield",1,,"Primera Division"
"07.11.2009/2010","Atl. Tucuman",4,,"Tigre",2,,"Primera Division"
"07.11.2009/2010","Newells Old Boys",2,,"River Plate",1,,"Primera Division"
"07.11.2009/2010","Godoy Cruz",3,,"Racing Club",1,,"Primera Division"
"07.11.2009/2010","Lanus",0,,"Chacarita Juniors",3,,"Primera Division"
"06.11.2009/2010","Independiente",1,,"Gimnasia L.P.",0,,"Primera Division"
"06.11.2009/2010","Argentinos Jrs",1,,"Rosario Central",1,,"Primera Division"
"03.11.2009/2010","Colon Santa FE",3,,"Huracan",0,,"Primera Division"
"02.11.2009/2010","Tigre",1,,"Newells Old Boys",2,,"Primera Division"
"02.11.2009/2010","Banfield",2,,"Estudiantes L.P.",1,,"Primera Division"
"01.11.2009/2010","Arsenal Sarandi",1,,"Independiente",0,,"Primera Division"
"01.11.2009/2010","Rosario Central",2,,"Boca Juniors",1,,"Primera Division"
"01.11.2009/2010","River Plate",0,,"Lanus",1,,"Primera Division"
"01.11.2009/2010","Chacarita Juniors",2,,"Argentinos Jrs",2,,"Primera Division"
"31.10.2009/2010","Gimnasia L.P.",2,,"San Lorenzo",2,,"Primera Division"
"31.10.2009/2010","Racing Club",4,,"Atl. Tucuman",0,,"Primera Division"
"31.10.2009/2010","Velez Sarsfield",2,,"Godoy Cruz",0,,"Primera Division"
"29.10.2009/2010","Argentinos Jrs",1,,"River Plate",2,,"Primera Division"
"29.10.2009/2010","Lanus",4,,"Tigre",0,,"Primera Division"
"29.10.2009/2010","Boca Juniors",3,,"Chacarita Juniors",0,,"Primera Division"
"28.10.2009/2010","Independiente",3,,"Colon Santa FE",2,,"Primera Division"
"28.10.2009/2010","Huracan",1,,"Rosario Central",0,,"Primera Division"
"28.10.2009/2010","San Lorenzo",3,,"Arsenal Sarandi",2,,"Primera Division"
"28.10.2009/2010","Gimnasia L.P.",0,,"Banfield",1,,"Primera Division"
"27.10.2009/2010","Godoy Cruz",1,,"Estudiantes L.P.",2,,"Primera Division"
"27.10.2009/2010","Atl. Tucuman",1,,"Velez Sarsfield",2,,"Primera Division"
"27.10.2009/2010","Newells Old Boys",1,,"Racing Club",0,,"Primera Division"
"25.10.2009/2010","Colon Santa FE",2,,"San Lorenzo",1,,"Primera Division"
"25.10.2009/2010","Tigre",1,,"Argentinos Jrs",1,,"Primera Division"
"25.10.2009/2010","River Plate",1,,"Boca Juniors",1,,"Primera Division"
"25.10.2009/2010","Arsenal Sarandi",1,,"Gimnasia L.P.",0,,"Primera Division"
"24.10.2009/2010","Velez Sarsfield",1,,"Newells Old Boys",2,,"Primera Division"
"24.10.2009/2010","Racing Club",1,,"Lanus",1,,"Primera Division"
"24.10.2009/2010","Chacarita Juniors",1,,"Huracan",0,,"Primera Division"
"24.10.2009/2010","Banfield",3,,"Godoy Cruz",0,,"Primera Division"
"23.10.2009/2010","Rosario Central",2,,"Independiente",0,,"Primera Division"
"23.10.2009/2010","Estudiantes L.P.",1,,"Atl. Tucuman",0,,"Primera Division"
"18.10.2009/2010","Newells Old Boys",2,,"Estudiantes L.P.",1,,"Primera Division"
"18.10.2009/2010","Boca Juniors",2,,"Tigre",1,,"Primera Division"
"18.10.2009/2010","Huracan",0,,"River Plate",0,,"Primera Division"
"18.10.2009/2010","Independiente",1,,"Chacarita Juniors",1,,"Primera Division"
"17.10.2009/2010","Arsenal Sarandi",1,,"Banfield",1,,"Primera Division"
"17.10.2009/2010","Argentinos Jrs",2,,"Racing Club",0,,"Primera Division"
"17.10.2009/2010","Atl. Tucuman",1,,"Godoy Cruz",1,,"Primera Division"
"17.10.2009/2010","Gimnasia L.P.",1,,"Colon Santa FE",2,,"Primera Division"
"16.10.2009/2010","Lanus",1,,"Velez Sarsfield",1,,"Primera Division"
"16.10.2009/2010","San Lorenzo",1,,"Rosario Central",0,,"Primera Division"
"12.10.2009/2010","River Plate",1,,"Independiente",3,,"Primera Division"
"09.10.2009/2010","Estudiantes L.P.",1,,"Lanus",1,,"Primera Division"
"09.10.2009/2010","Rosario Central",1,,"Gimnasia L.P.",1,,"Primera Division"
"09.10.2009/2010","Chacarita Juniors",0,,"San Lorenzo",2,,"Primera Division"
"08.10.2009/2010","Racing Club",1,,"Boca Juniors",2,,"Primera Division"
"08.10.2009/2010","Velez Sarsfield",1,,"Argentinos Jrs",0,,"Primera Division"
"08.10.2009/2010","Colon Santa FE",4,,"Arsenal Sarandi",1,,"Primera Division"
"07.10.2009/2010","Godoy Cruz",1,,"Newells Old Boys",1,,"Primera Division"
"07.10.2009/2010","Banfield",1,,"Atl. Tucuman",1,,"Primera Division"
"07.10.2009/2010","Tigre",2,,"Huracan",2,,"Primera Division"
"04.10.2009/2010","Lanus",1,,"Godoy Cruz",0,,"Primera Division"
"04.10.2009/2010","Boca Juniors",3,,"Velez Sarsfield",2,,"Primera Division"
"04.10.2009/2010","River Plate",1,,"San Lorenzo",2,,"Primera Division"
"04.10.2009/2010","Gimnasia L.P.",2,,"Chacarita Juniors",0,,"Primera Division"
"03.10.2009/2010","Newells Old Boys",3,,"Atl. Tucuman",0,,"Primera Division"
"03.10.2009/2010","Arsenal Sarandi",1,,"Rosario Central",0,,"Primera Division"
"03.10.2009/2010","Argentinos Jrs",1,,"Estudiantes L.P.",0,,"Primera Division"
"03.10.2009/2010","Huracan",3,,"Racing Club",1,,"Primera Division"
"02.10.2009/2010","Independiente",2,,"Tigre",1,,"Primera Division"
"02.10.2009/2010","Colon Santa FE",0,,"Banfield",0,,"Primera Division"
"27.09.2009/2010","Atl. Tucuman",2,,"Lanus",2,,"Primera Division"
"27.09.2009/2010","River Plate",2,,"Gimnasia L.P.",2,,"Primera Division"
"27.09.2009/2010","Racing Club",1,,"Independiente",2,,"Primera Division"
"27.09.2009/2010","Velez Sarsfield",2,,"Huracan",0,,"Primera Division"
"26.09.2009/2010","Tigre",2,,"San Lorenzo",3,,"Primera Division"
"26.09.2009/2010","Estudiantes L.P.",2,,"Boca Juniors",1,,"Primera Division"
"26.09.2009/2010","Rosario Central",0,,"Colon Santa FE",1,,"Primera Division"
"26.09.2009/2010","Chacarita Juniors",1,,"Arsenal Sarandi",0,,"Primera Division"
"25.09.2009/2010","Banfield",2,,"Newells Old Boys",1,,"Primera Division"
"25.09.2009/2010","Godoy Cruz",2,,"Argentinos Jrs",4,,"Primera Division"
"20.09.2009/2010","Arsenal Sarandi",1,,"River Plate",0,,"Primera Division"
"20.09.2009/2010","Boca Juniors",2,,"Godoy Cruz",3,,"Primera Division"
"20.09.2009/2010","San Lorenzo",0,,"Racing Club",0,,"Primera Division"
"20.09.2009/2010","Lanus",0,,"Newells Old Boys",2,,"Primera Division"
"19.09.2009/2010","Independiente",2,,"Velez Sarsfield",2,,"Primera Division"
"19.09.2009/2010","Argentinos Jrs",2,,"Atl. Tucuman",1,,"Primera Division"
"19.09.2009/2010","Gimnasia L.P.",2,,"Tigre",0,,"Primera Division"
"19.09.2009/2010","Colon Santa FE",3,,"Chacarita Juniors",1,,"Primera Division"
"18.09.2009/2010","Rosario Central",0,,"Banfield",0,,"Primera Division"
"18.09.2009/2010","Huracan",1,,"Estudiantes L.P.",4,,"Primera Division"
"13.09.2009/2010","Godoy Cruz",1,,"Huracan",1,,"Primera Division"
"13.09.2009/2010","Estudiantes L.P.",2,,"Independiente",1,,"Primera Division"
"13.09.2009/2010","River Plate",0,,"Colon Santa FE",0,,"Primera Division"
"13.09.2009/2010","Lanus",1,,"Banfield",2,,"Primera Division"
"12.09.2009/2010","Atl. Tucuman",2,,"Boca Juniors",0,,"Primera Division"
"12.09.2009/2010","Tigre",1,,"Arsenal Sarandi",2,,"Primera Division"
"12.09.2009/2010","Velez Sarsfield",0,,"San Lorenzo",0,,"Primera Division"
"12.09.2009/2010","Chacarita Juniors",0,,"Rosario Central",1,,"Primera Division"
"11.09.2009/2010","Newells Old Boys",0,,"Argentinos Jrs",1,,"Primera Division"
"11.09.2009/2010","Racing Club",1,,"Gimnasia L.P.",1,,"Primera Division"
"08.09.2009/2010","Rosario Central",2,,"River Plate",1,,"Primera Division"
"04.09.2009/2010","Gimnasia L.P.",0,,"Velez Sarsfield",1,,"Primera Division"
