,date,t1,id1,g1,g2,id2,t2,tourn
47581,2009.04.12,Sport Ancash,731,1,1,738,U. San Martin,Primera Division
57053,2009.04.12,Portuguesa,928,2,0,913,Estrella Roja,Primera Division
25360,2009.04.12,Nublense,319,2,0,307,Colo Colo,Primera Division
12351,2009.04.12,Blooming,105,3,2,103,Aurora,Liga de Futbol Prof
31929,2009.04.12,Ind. Medellin,416,1,3,402,America De Cali,Liga Postobon
31930,2009.04.12,Pereira,424,3,5,419,La Equidad,Liga Postobon
42818,2009.04.12,Guarani,611,0,0,624,Sp. Luqueno,Primera Division
31932,2009.04.12,Chico,407,1,1,412,Deportes Tolima,Liga Postobon
31933,2009.04.12,Cartagena,405,0,0,421,Millonarios,Liga Postobon
31934,2009.04.12,Santa Fe,427,2,3,426,Quindio,Liga Postobon
31931,2009.04.12,Dep. Pasto,411,1,1,403,Atl. Nacional,Liga Postobon
6251,2009.04.12,Estudiantes L.P.,16,1,0,10,Boca Juniors,Primera Division
12352,2009.04.12,Wilstermann,130,0,2,106,Bolivar,Liga de Futbol Prof
6252,2009.04.12,River Plate,31,2,2,18,Gimnasia L.P.,Primera Division
1140,2009.04.14,Dep. Quito,508,3,1,128,U. Sucre,Copa Libertadores
57054,2009.04.14,Lara,920,0,1,936,Zamora,Primera Division
57058,2009.04.14,Llaneros,921,1,1,912,El Vigia,Primera Division
57057,2009.04.14,Zulia,937,1,2,927,Petare,Primera Division
57055,2009.04.14,Dep. Anzoategui,909,2,0,932,U. A. Maracaibo,Primera Division
1139,2009.04.14,Caracas,906,1,0,314,Everton,Copa Libertadores
57056,2009.04.14,Estudiantes Merida,915,1,0,925,Monagas,Primera Division
42824,2009.04.15,Libertad Asuncion,614,0,0,604,Cerro Porteno,Primera Division
57059,2009.04.15,Aragua,902,1,1,905,Carabobo,Primera Division
42823,2009.04.15,Nacional Asuncion,615,1,1,622,Sol de America,Primera Division
18272,2009.04.15,Criciuma,216,2,2,229,Nautico,Copa do Brasil
42822,2009.04.15,12 de Octubre,601,1,0,619,Rubio Nu,Primera Division
42821,2009.04.15,Sp. Luqueno,624,1,1,602,2 de Mayo,Primera Division
18271,2009.04.15,Coritiba,215,0,0,207,Bahia,Copa do Brasil
42820,2009.04.15,3 de Febrero,603,2,2,627,Tacuary,Primera Division
18274,2009.04.15,Vitoria,242,1,1,228,Juventude,Copa do Brasil
47582,2009.04.15,U. San Martin,738,1,1,704,Alianza Lima,Primera Division
18273,2009.04.15,Fortaleza,221,2,1,231,Parana,Copa do Brasil
1141,2009.04.15,Palmeiras,230,1,1,240,Sport Recife,Copa Libertadores
1142,2009.04.15,U. De Chile,330,0,2,224,Gremio,Copa Libertadores
1143,2009.04.15,Ind. Medellin,416,2,1,239,Sao Paulo,Copa Libertadores
1146,2009.04.16,America De Cali,402,0,0,811,Defensor Sp.,Copa Libertadores
1144,2009.04.16,Chico,407,2,1,103,Aurora,Copa Libertadores
1145,2009.04.16,Dep. Tachira,911,2,1,611,Guarani,Copa Libertadores
18275,2009.04.16,Goias,223,4,1,211,Brasiliense,Copa do Brasil
25365,2009.04.17,Huachipato,315,3,1,312,Deportes Iquique,Primera Division
38561,2009.04.17,LDU Quito,518,2,0,510,Emelec,Serie A
6253,2009.04.17,Gimnasia Jujuy,17,0,0,16,Estudiantes L.P.,Primera Division
6254,2009.04.17,Independiente,22,0,1,13,Colon Santa FE,Primera Division
38563,2009.04.18,Dep. Cuenca,507,0,1,508,Dep. Quito,Serie A
25366,2009.04.18,O'Higgins,320,1,2,301,A. Italiano,Primera Division
6256,2009.04.18,Velez Sarsfield,42,2,0,5,Arsenal Sarandi,Primera Division
31937,2009.04.18,America De Cali,402,1,0,424,Pereira,Liga Postobon
31936,2009.04.18,Deportes Tolima,412,2,0,427,Santa Fe,Liga Postobon
31935,2009.04.18,Junior,418,2,1,416,Ind. Medellin,Liga Postobon
6255,2009.04.18,Huracan,20,4,1,4,Argentinos Jrs,Primera Division
38564,2009.04.18,Tecnico U.,524,0,2,520,Manta,Serie A
6257,2009.04.18,Gimnasia L.P.,18,1,1,32,Rosario Central,Primera Division
25367,2009.04.18,Rangers,323,2,1,329,U. Catolica,Primera Division
47583,2009.04.18,Total Chalaco,737,1,0,733,Sport Huancayo,Primera Division
42825,2009.04.18,Olimpia Asuncion,616,3,1,603,3 de Febrero,Primera Division
38562,2009.04.18,LDU Portoviejo,517,1,1,519,Macara,Serie A
12356,2009.04.18,Oriente Petrolero,118,2,1,130,Wilstermann,Liga de Futbol Prof
12355,2009.04.18,San Jose,123,2,3,115,La Paz,Liga de Futbol Prof
6258,2009.04.18,Racing Club,30,1,0,8,Banfield,Primera Division
57060,2009.04.18,Estrella Roja,913,1,1,920,Lara,Primera Division
31938,2009.04.19,Quindio,426,0,1,413,Envigado,Liga Postobon
47584,2009.04.19,Cienciano,713,0,0,717,Coronel,Primera Division
12360,2009.04.19,Aurora,103,3,1,126,The Strongest,Liga de Futbol Prof
12359,2009.04.19,Real Mamore,120,1,1,128,U. Sucre,Liga de Futbol Prof
12358,2009.04.19,Bolivar,106,0,0,105,Blooming,Liga de Futbol Prof
12357,2009.04.19,Real Potosi,121,1,1,117,Nacional Potosi,Liga de Futbol Prof
25368,2009.04.19,Cobreloa,305,1,0,314,Everton,Primera Division
6259,2009.04.19,San Martin T.,35,3,0,33,San Lorenzo,Primera Division
47587,2009.04.19,CNI,709,0,1,724,Jose Galvez,Primera Division
47588,2009.04.19,Ayacucho,707,2,0,712,Cesar Vallejo,Primera Division
42829,2009.04.19,Rubio Nu,619,2,2,615,Nacional Asuncion,Primera Division
42828,2009.04.19,Tacuary,627,0,3,614,Libertad Asuncion,Primera Division
42827,2009.04.19,Cerro Porteno,604,0,0,601,12 de Octubre,Primera Division
25373,2009.04.19,Palestino,322,1,1,319,Nublense,Primera Division
25372,2009.04.19,S. Morning,324,1,3,332,U. Espanola,Primera Division
25371,2009.04.19,Curico Unido,309,0,1,331,U. De Concepcion,Primera Division
25370,2009.04.19,U. De Chile,330,1,3,307,Colo Colo,Primera Division
47585,2009.04.19,Sport Ancash,731,0,0,725,Juan Aurich,Primera Division
47586,2009.04.19,Alianza Atl.,702,1,1,721,FBC Melgar,Primera Division
57064,2009.04.19,El Vigia,912,0,1,915,Estudiantes Merida,Primera Division
31943,2009.04.19,Millonarios,421,0,1,407,Chico,Liga Postobon
6262,2009.04.19,Lanus,24,2,1,39,Tigre,Primera Division
47589,2009.04.19,Alianza Lima,704,2,1,736,Sporting Cristal,Primera Division
31940,2009.04.19,La Equidad,419,0,0,415,Huila,Liga Postobon
31941,2009.04.19,Cucuta,409,2,0,405,Cartagena,Liga Postobon
31942,2009.04.19,Atl. Nacional,403,1,2,410,Dep. Cali,Liga Postobon
38565,2009.04.19,EL Nacional,509,0,2,511,Espoli,Serie A
38566,2009.04.19,Barcelona SC,503,1,0,522,Olmedo,Serie A
31939,2009.04.19,Once Caldas,422,1,1,411,Dep. Pasto,Liga Postobon
57061,2009.04.19,Minerven,924,2,1,923,Mineros,Primera Division
57062,2009.04.19,Dep. Tachira,911,2,1,902,Aragua,Primera Division
57063,2009.04.19,U. A. Maracaibo,932,1,2,937,Zulia,Primera Division
42826,2009.04.19,Sol de America,622,1,1,624,Sp. Luqueno,Primera Division
25369,2009.04.19,Cobresal,306,2,2,316,La Serena,Primera Division
57065,2009.04.19,Carabobo,905,1,0,928,Portuguesa,Primera Division
57066,2009.04.19,Zamora,936,0,0,921,Llaneros,Primera Division
57067,2009.04.19,Petare,927,0,0,906,Caracas,Primera Division
57068,2009.04.19,Monagas,925,2,0,909,Dep. Anzoategui,Primera Division
6261,2009.04.19,Newells Old Boys,25,1,1,19,Godoy Cruz,Primera Division
6260,2009.04.19,Boca Juniors,10,1,1,31,River Plate,Primera Division
1147,2009.04.21,Palmeiras,230,2,0,518,LDU Quito,Copa Libertadores
1148,2009.04.21,U. San Martin,738,1,1,817,Nacional,Copa Libertadores
18276,2009.04.22,Parana,231,1,1,221,Fortaleza,Copa do Brasil
31944,2009.04.22,Envigado,413,3,2,418,Junior,Liga Postobon
1152,2009.04.22,Cruzeiro,217,2,0,508,Dep. Quito,Copa Libertadores
18278,2009.04.22,Ponte Preta,233,0,0,218,Figueirense,Copa do Brasil
18277,2009.04.22,Internacional,226,5,0,225,Guarani,Copa do Brasil
25374,2009.04.22,Curico Unido,309,1,3,330,U. De Chile,Primera Division
25375,2009.04.22,La Serena,316,1,3,314,Everton,Primera Division
1151,2009.04.22,Sport Recife,240,2,1,307,Colo Colo,Copa Libertadores
1150,2009.04.22,Defensor Sp.,811,4,3,416,Ind. Medellin,Copa Libertadores
1153,2009.04.22,U. Sucre,128,0,0,16,Estudiantes L.P.,Copa Libertadores
31945,2009.04.22,Atl. Nacional,403,2,1,407,Chico,Liga Postobon
1149,2009.04.22,Sao Paulo,239,2,1,402,America De Cali,Copa Libertadores
42830,2009.04.22,Guarani,611,0,0,616,Olimpia Asuncion,Primera Division
57069,2009.04.23,Petare,927,2,2,924,Minerven,Primera Division
18279,2009.04.23,Nautico,229,3,2,216,Criciuma,Copa do Brasil
1155,2009.04.23,Nacional Asuncion,615,4,2,31,River Plate,Copa Libertadores
1154,2009.04.23,Dep. Cuenca,507,1,0,10,Boca Juniors,Copa Libertadores
47590,2009.04.24,U. de Deportes,739,2,0,709,CNI,Primera Division
38567,2009.04.24,Emelec,510,1,1,518,LDU Quito,Serie A
42831,2009.04.24,2 de Mayo,602,2,2,614,Libertad Asuncion,Primera Division
6264,2009.04.24,Arsenal Sarandi,5,1,1,35,San Martin T.,Primera Division
6263,2009.04.24,Banfield,8,3,1,18,Gimnasia L.P.,Primera Division
31946,2009.04.25,Santa Fe,427,1,1,421,Millonarios,Liga Postobon
31947,2009.04.25,Chico,407,4,0,409,Cucuta,Liga Postobon
42832,2009.04.25,Sol de America,622,2,1,603,3 de Febrero,Primera Division
47592,2009.04.25,Jose Galvez,724,2,1,702,Alianza Atl.,Primera Division
25378,2009.04.25,U. De Concepcion,331,1,1,330,U. De Chile,Primera Division
25377,2009.04.25,Colo Colo,307,2,2,315,Huachipato,Primera Division
25376,2009.04.25,Deportes Iquique,312,3,1,320,O'Higgins,Primera Division
6267,2009.04.25,Tigre,39,0,1,20,Huracan,Primera Division
12361,2009.04.25,Wilstermann,130,0,3,123,San Jose,Liga de Futbol Prof
6265,2009.04.25,Estudiantes L.P.,16,1,0,25,Newells Old Boys,Primera Division
47591,2009.04.25,Sporting Cristal,736,3,4,738,U. San Martin,Primera Division
6266,2009.04.25,San Lorenzo,33,1,1,30,Racing Club,Primera Division
42833,2009.04.25,Rubio Nu,619,2,3,627,Tacuary,Primera Division
38568,2009.04.25,Espoli,511,0,0,509,EL Nacional,Serie A
38569,2009.04.25,Macara,519,1,2,517,LDU Portoviejo,Serie A
38570,2009.04.25,Olmedo,522,1,0,503,Barcelona SC,Serie A
38571,2009.04.25,Manta,520,1,1,524,Tecnico U.,Serie A
57073,2009.04.26,Zulia,937,1,1,925,Monagas,Primera Division
57075,2009.04.26,Aragua,902,0,0,924,Minerven,Primera Division
31950,2009.04.26,Envigado,413,1,0,412,Deportes Tolima,Liga Postobon
31951,2009.04.26,Pereira,424,1,3,418,Junior,Liga Postobon
31952,2009.04.26,Cartagena,405,1,0,403,Atl. Nacional,Liga Postobon
31953,2009.04.26,La Equidad,419,3,0,402,America De Cali,Liga Postobon
57076,2009.04.26,Dep. Anzoategui,909,1,1,912,El Vigia,Primera Division
57072,2009.04.26,Mineros,923,2,1,927,Petare,Primera Division
57074,2009.04.26,Estudiantes Merida,915,1,3,936,Zamora,Primera Division
12362,2009.04.26,U. Sucre,128,2,1,103,Aurora,Liga de Futbol Prof
57071,2009.04.26,Lara,920,3,1,905,Carabobo,Primera Division
57070,2009.04.26,Llaneros,921,1,0,913,Estrella Roja,Primera Division
47597,2009.04.26,Coronel,717,1,4,737,Total Chalaco,Primera Division
47596,2009.04.26,Juan Aurich,725,1,1,713,Cienciano,Primera Division
47595,2009.04.26,Sport Huancayo,733,1,0,707,Ayacucho,Primera Division
47594,2009.04.26,FBC Melgar,721,3,1,731,Sport Ancash,Primera Division
47593,2009.04.26,Cesar Vallejo,712,0,1,704,Alianza Lima,Primera Division
25380,2009.04.26,Palestino,322,1,0,323,Rangers,Primera Division
25381,2009.04.26,Nublense,319,1,1,309,Curico Unido,Primera Division
25382,2009.04.26,La Serena,316,1,4,324,S. Morning,Primera Division
25383,2009.04.26,U. Catolica,329,1,1,332,U. Espanola,Primera Division
57077,2009.04.26,Portuguesa,928,1,1,911,Dep. Tachira,Primera Division
57078,2009.04.26,Caracas,906,3,0,932,U. A. Maracaibo,Primera Division
31954,2009.04.26,Huila,415,2,0,411,Dep. Pasto,Liga Postobon
6269,2009.04.26,Colon Santa FE,13,2,4,42,Velez Sarsfield,Primera Division
6268,2009.04.26,River Plate,31,1,0,17,Gimnasia Jujuy,Primera Division
42835,2009.04.26,Olimpia Asuncion,616,2,0,604,Cerro Porteno,Primera Division
42834,2009.04.26,Sp. Luqueno,624,1,1,615,Nacional Asuncion,Primera Division
42836,2009.04.26,Guarani,611,1,1,601,12 de Octubre,Primera Division
6270,2009.04.26,Rosario Central,32,2,0,10,Boca Juniors,Primera Division
6271,2009.04.26,Argentinos Jrs,4,1,1,22,Independiente,Primera Division
6272,2009.04.26,Godoy Cruz,19,0,1,24,Lanus,Primera Division
12366,2009.04.26,Oriente Petrolero,118,1,0,106,Bolivar,Liga de Futbol Prof
31948,2009.04.26,Dep. Cali,410,2,1,422,Once Caldas,Liga Postobon
25379,2009.04.26,A. Italiano,301,0,0,305,Cobreloa,Primera Division
12365,2009.04.26,La Paz,115,1,1,121,Real Potosi,Liga de Futbol Prof
12364,2009.04.26,Nacional Potosi,117,2,0,120,Real Mamore,Liga de Futbol Prof
12363,2009.04.26,The Strongest,126,3,2,105,Blooming,Liga de Futbol Prof
31949,2009.04.26,Ind. Medellin,416,1,4,426,Quindio,Liga Postobon
1156,2009.04.28,Gremio,224,3,0,407,Chico,Copa Libertadores
1157,2009.04.28,Aurora,103,1,2,330,U. De Chile,Copa Libertadores
1158,2009.04.28,San Lorenzo,33,2,0,739,U. de Deportes,Copa Libertadores
18281,2009.04.29,Nautico,229,0,3,226,Internacional,Copa do Brasil
18280,2009.04.29,Flamengo RJ,219,0,0,221,Fortaleza,Copa do Brasil
18283,2009.04.29,Vitoria,242,3,0,205,Atletico-MG,Copa do Brasil
1159,2009.04.29,Lanus,24,1,1,906,Caracas,Copa Libertadores
1160,2009.04.29,LDU Quito,518,2,3,240,Sport Recife,Copa Libertadores
1161,2009.04.29,Colo Colo,307,0,1,230,Palmeiras,Copa Libertadores
31962,2009.04.29,Dep. Pasto,411,1,0,410,Dep. Cali,Liga Postobon
31961,2009.04.29,America De Cali,402,2,3,415,Huila,Liga Postobon
31959,2009.04.29,Deportes Tolima,412,1,0,416,Ind. Medellin,Liga Postobon
31957,2009.04.29,Millonarios,421,0,1,413,Envigado,Liga Postobon
31956,2009.04.29,Once Caldas,422,3,0,405,Cartagena,Liga Postobon
31955,2009.04.29,Quindio,426,0,2,424,Pereira,Liga Postobon
18282,2009.04.29,Athletico-PR,203,3,2,214,Corinthians,Copa do Brasil
31960,2009.04.29,Cucuta,409,2,1,427,Santa Fe,Liga Postobon
31958,2009.04.29,Junior,418,1,1,419,La Equidad,Liga Postobon
18284,2009.04.30,Goias,223,2,2,220,Fluminense,Copa do Brasil
1163,2009.04.30,Boca Juniors,10,3,0,911,Dep. Tachira,Copa Libertadores
1162,2009.04.30,River Plate,31,3,0,738,U. San Martin,Copa Libertadores
1164,2009.04.30,Guarani,611,1,1,507,Dep. Cuenca,Copa Libertadores
1165,2009.04.30,Nacional,817,3,1,615,Nacional Asuncion,Copa Libertadores
38572,2009.05.01,EL Nacional,509,0,1,508,Dep. Quito,Serie A
47599,2009.05.02,FBC Melgar,721,0,0,739,U. de Deportes,Primera Division
25384,2009.05.02,Cobresal,306,2,5,312,Deportes Iquique,Primera Division
12367,2009.05.02,Real Potosi,121,4,0,130,Wilstermann,Liga de Futbol Prof
38573,2009.05.02,LDU Portoviejo,517,2,1,511,Espoli,Serie A
25388,2009.05.02,Everton,314,1,1,322,Palestino,Primera Division
25387,2009.05.02,U. De Chile,330,3,2,316,La Serena,Primera Division
25386,2009.05.02,Huachipato,315,3,1,319,Nublense,Primera Division
42837,2009.05.02,Tacuary,627,1,0,601,12 de Octubre,Primera Division
42838,2009.05.02,3 de Febrero,603,0,1,614,Libertad Asuncion,Primera Division
25385,2009.05.02,Cobreloa,305,2,0,307,Colo Colo,Primera Division
47598,2009.05.02,Cesar Vallejo,712,3,0,717,Coronel,Primera Division
6277,2009.05.02,Lanus,24,0,3,16,Estudiantes L.P.,Primera Division
6276,2009.05.02,Gimnasia Jujuy,17,0,1,32,Rosario Central,Primera Division
42839,2009.05.02,2 de Mayo,602,2,3,616,Olimpia Asuncion,Primera Division
6274,2009.05.02,Independiente,22,4,1,39,Tigre,Primera Division
6273,2009.05.02,Argentinos Jrs,4,2,0,13,Colon Santa FE,Primera Division
31963,2009.05.02,Santa Fe,427,1,1,403,Atl. Nacional,Liga Postobon
31964,2009.05.02,America De Cali,402,3,0,418,Junior,Liga Postobon
6275,2009.05.02,Gimnasia L.P.,18,1,2,33,San Lorenzo,Primera Division
31965,2009.05.02,Ind. Medellin,416,1,1,421,Millonarios,Liga Postobon
31966,2009.05.03,Cartagena,405,2,1,411,Dep. Pasto,Liga Postobon
57086,2009.05.03,El Vigia,912,1,3,937,Zulia,Primera Division
57085,2009.05.03,Zamora,936,0,0,909,Dep. Anzoategui,Primera Division
57084,2009.05.03,Estrella Roja,913,1,2,915,Estudiantes Merida,Primera Division
38575,2009.05.03,LDU Quito,518,3,0,503,Barcelona SC,Serie A
38574,2009.05.03,Tecnico U.,524,1,1,522,Olmedo,Serie A
57083,2009.05.03,Petare,927,1,1,902,Aragua,Primera Division
57082,2009.05.03,Carabobo,905,1,1,921,Llaneros,Primera Division
57081,2009.05.03,Minerven,924,2,1,928,Portuguesa,Primera Division
57079,2009.05.03,Monagas,925,1,1,906,Caracas,Primera Division
38576,2009.05.03,Emelec,510,1,0,519,Macara,Serie A
31968,2009.05.03,La Equidad,419,2,1,426,Quindio,Liga Postobon
31967,2009.05.03,Pereira,424,2,0,412,Deportes Tolima,Liga Postobon
31969,2009.05.03,Envigado,413,1,0,409,Cucuta,Liga Postobon
31970,2009.05.03,Chico,407,1,0,422,Once Caldas,Liga Postobon
31971,2009.05.03,Huila,415,1,0,410,Dep. Cali,Liga Postobon
57080,2009.05.03,Dep. Tachira,911,2,0,920,Lara,Primera Division
57087,2009.05.03,U. A. Maracaibo,932,0,1,923,Mineros,Primera Division
12372,2009.05.03,San Jose,123,6,1,118,Oriente Petrolero,Liga de Futbol Prof
25390,2009.05.03,Rangers,323,0,1,301,A. Italiano,Primera Division
12369,2009.05.03,Blooming,105,2,1,128,U. Sucre,Liga de Futbol Prof
25389,2009.05.03,S. Morning,324,0,1,329,U. Catolica,Primera Division
47600,2009.05.03,Cienciano,713,3,0,702,Alianza Atl.,Primera Division
47601,2009.05.03,Sport Huancayo,733,2,0,725,Juan Aurich,Primera Division
47602,2009.05.03,Sport Ancash,731,1,0,709,CNI,Primera Division
47603,2009.05.03,U. San Martin,738,1,2,707,Ayacucho,Primera Division
47604,2009.05.03,Jose Galvez,724,2,1,736,Sporting Cristal,Primera Division
47605,2009.05.03,Alianza Lima,704,2,2,737,Total Chalaco,Primera Division
6282,2009.05.03,Boca Juniors,10,2,3,8,Banfield,Primera Division
6281,2009.05.03,Huracan,20,3,2,19,Godoy Cruz,Primera Division
6280,2009.05.03,Newells Old Boys,25,1,0,31,River Plate,Primera Division
6279,2009.05.03,Racing Club,30,4,1,5,Arsenal Sarandi,Primera Division
6278,2009.05.03,San Martin T.,35,0,0,42,Velez Sarsfield,Primera Division
12371,2009.05.03,Real Mamore,120,1,3,115,La Paz,Liga de Futbol Prof
12370,2009.05.03,Bolivar,106,2,2,126,The Strongest,Liga de Futbol Prof
25391,2009.05.03,U. Espanola,332,2,1,331,U. De Concepcion,Primera Division
25392,2009.05.03,O'Higgins,320,5,3,309,Curico Unido,Primera Division
12368,2009.05.03,Aurora,103,0,3,117,Nacional Potosi,Liga de Futbol Prof
42842,2009.05.03,Cerro Porteno,604,1,1,615,Nacional Asuncion,Primera Division
42840,2009.05.03,Sol de America,622,0,0,611,Guarani,Primera Division
42841,2009.05.03,Rubio Nu,619,0,2,624,Sp. Luqueno,Primera Division
1166,2009.05.05,Palmeiras,230,1,0,240,Sport Recife,Copa Libertadores
1167,2009.05.06,U. San Martin,738,1,3,224,Gremio,Copa Libertadores
18286,2009.05.06,Fortaleza,221,0,3,219,Flamengo RJ,Copa do Brasil
42843,2009.05.06,2 de Mayo,602,1,1,611,Guarani,Primera Division
18288,2009.05.06,Atletico-MG,205,3,0,242,Vitoria,Copa do Brasil
18285,2009.05.06,Internacional,226,2,0,229,Nautico,Copa do Brasil
25393,2009.05.06,Everton,314,1,1,306,Cobresal,Primera Division
18287,2009.05.06,Corinthians,214,2,0,203,Athletico-PR,Copa do Brasil
18289,2009.05.07,Fluminense,220,1,1,223,Goias,Copa do Brasil
1170,2009.05.07,Estudiantes L.P.,16,3,0,614,Libertad Asuncion,Copa Libertadores
1169,2009.05.07,U. De Chile,330,1,2,217,Cruzeiro,Copa Libertadores
1168,2009.05.07,Dep. Cuenca,507,2,1,906,Caracas,Copa Libertadores
6283,2009.05.08,Tigre,39,1,1,4,Argentinos Jrs,Primera Division
6284,2009.05.08,Banfield,8,2,2,17,Gimnasia Jujuy,Primera Division
42846,2009.05.09,Sp. Luqueno,624,0,1,604,Cerro Porteno,Primera Division
25397,2009.05.09,S. Morning,324,2,1,323,Rangers,Primera Division
25396,2009.05.09,Colo Colo,307,5,2,306,Cobresal,Primera Division
25395,2009.05.09,Huachipato,315,4,1,322,Palestino,Primera Division
6285,2009.05.09,Arsenal Sarandi,5,0,0,18,Gimnasia L.P.,Primera Division
6286,2009.05.09,Velez Sarsfield,42,2,2,30,Racing Club,Primera Division
6287,2009.05.09,Colon Santa FE,13,2,0,35,San Martin T.,Primera Division
47609,2009.05.09,Coronel,717,1,0,724,Jose Galvez,Primera Division
47608,2009.05.09,Ayacucho,707,1,1,731,Sport Ancash,Primera Division
47607,2009.05.09,U. de Deportes,739,4,1,733,Sport Huancayo,Primera Division
47606,2009.05.09,Juan Aurich,725,3,0,712,Cesar Vallejo,Primera Division
25394,2009.05.09,A. Italiano,301,0,1,314,Everton,Primera Division
42844,2009.05.09,Guarani,611,2,0,619,Rubio Nu,Primera Division
42845,2009.05.09,Nacional Asuncion,615,4,0,627,Tacuary,Primera Division
18292,2009.05.09,Avai,206,2,2,205,Atletico-MG,Série A
38579,2009.05.09,Olmedo,522,3,2,507,Dep. Cuenca,Serie A
38578,2009.05.09,Manta,520,1,0,509,EL Nacional,Serie A
38577,2009.05.09,Espoli,511,1,2,510,Emelec,Serie A
18291,2009.05.09,Palmeiras,230,2,1,215,Coritiba,Série A
18290,2009.05.09,Sport Recife,240,1,1,208,Barueri,Série A
47611,2009.05.09,Total Chalaco,737,4,2,738,U. San Martin,Primera Division
47610,2009.05.09,Sporting Cristal,736,1,2,721,FBC Melgar,Primera Division
25398,2009.05.09,La Serena,316,1,2,320,O'Higgins,Primera Division
31979,2009.05.09,Dep. Cali,410,2,1,405,Cartagena,Liga Postobon
31978,2009.05.09,Atl. Nacional,403,1,1,413,Envigado,Liga Postobon
31977,2009.05.09,Dep. Pasto,411,0,1,407,Chico,Liga Postobon
31976,2009.05.09,Deportes Tolima,412,1,0,419,La Equidad,Liga Postobon
31975,2009.05.09,Junior,418,4,0,415,Huila,Liga Postobon
31974,2009.05.09,Millonarios,421,2,3,424,Pereira,Liga Postobon
31973,2009.05.09,Once Caldas,422,3,0,427,Santa Fe,Liga Postobon
31972,2009.05.09,Quindio,426,2,0,402,America De Cali,Liga Postobon
38581,2009.05.10,Dep. Quito,508,2,0,517,LDU Portoviejo,Serie A
12378,2009.05.10,The Strongest,126,2,1,128,U. Sucre,Liga de Futbol Prof
57089,2009.05.10,Dep. Anzoategui,909,5,1,913,Estrella Roja,Primera Division
57090,2009.05.10,Estudiantes Merida,915,2,1,905,Carabobo,Primera Division
57091,2009.05.10,Lara,920,2,1,924,Minerven,Primera Division
57092,2009.05.10,Llaneros,921,2,3,911,Dep. Tachira,Primera Division
57096,2009.05.10,Mineros,923,1,0,925,Monagas,Primera Division
25399,2009.05.10,Cobreloa,305,0,2,312,Deportes Iquique,Primera Division
57095,2009.05.10,Portuguesa,928,1,0,927,Petare,Primera Division
6288,2009.05.10,Rosario Central,32,1,1,25,Newells Old Boys,Primera Division
12375,2009.05.10,La Paz,115,2,3,103,Aurora,Liga de Futbol Prof
57093,2009.05.10,Aragua,902,2,2,932,U. A. Maracaibo,Primera Division
6289,2009.05.10,Godoy Cruz,19,2,0,22,Independiente,Primera Division
12377,2009.05.10,San Jose,123,2,2,106,Bolivar,Liga de Futbol Prof
6291,2009.05.10,River Plate,31,1,1,24,Lanus,Primera Division
6292,2009.05.10,San Lorenzo,33,1,1,10,Boca Juniors,Primera Division
12374,2009.05.10,Real Mamore,120,2,1,130,Wilstermann,Liga de Futbol Prof
57088,2009.05.10,Caracas,906,2,1,912,El Vigia,Primera Division
25402,2009.05.10,Curico Unido,309,1,3,332,U. Espanola,Primera Division
25401,2009.05.10,U. Catolica,329,0,1,330,U. De Chile,Primera Division
47613,2009.05.10,Alianza Atl.,702,1,0,704,Alianza Lima,Primera Division
47612,2009.05.10,CNI,709,1,3,713,Cienciano,Primera Division
25400,2009.05.10,Nublense,319,2,3,331,U. De Concepcion,Primera Division
38580,2009.05.10,Macara,519,2,1,518,LDU Quito,Serie A
31980,2009.05.10,Cucuta,409,1,0,416,Ind. Medellin,Liga Postobon
6290,2009.05.10,Estudiantes L.P.,16,1,1,20,Huracan,Primera Division
12373,2009.05.10,Blooming,105,2,0,117,Nacional Potosi,Liga de Futbol Prof
57094,2009.05.10,Zulia,937,0,1,936,Zamora,Primera Division
12376,2009.05.10,Real Potosi,121,0,0,118,Oriente Petrolero,Liga de Futbol Prof
18299,2009.05.10,Cruzeiro,217,2,0,219,Flamengo RJ,Série A
18298,2009.05.10,Athletico-PR,203,0,2,242,Vitoria,Série A
18297,2009.05.10,Corinthians,214,0,1,226,Internacional,Série A
18296,2009.05.10,Fluminense,220,1,0,239,Sao Paulo,Série A
18295,2009.05.10,Santo Andre,236,1,1,210,Botafogo RJ,Série A
18294,2009.05.10,Gremio,224,1,1,237,Santos,Série A
18293,2009.05.10,Goias,223,3,3,229,Nautico,Série A
42847,2009.05.10,12 de Octubre,601,1,0,603,3 de Febrero,Primera Division
42848,2009.05.10,2 de Mayo,602,1,0,622,Sol de America,Primera Division
38582,2009.05.10,Barcelona SC,503,4,1,524,Tecnico U.,Serie A
42849,2009.05.10,Olimpia Asuncion,616,2,1,614,Libertad Asuncion,Primera Division
1171,2009.05.12,Sport Recife,240,1,0,230,Palmeiras,Copa Libertadores
42850,2009.05.12,Cerro Porteno,604,1,0,611,Guarani,Primera Division
18300,2009.05.12,Ponte Preta,233,2,2,215,Coritiba,Copa do Brasil
1172,2009.05.12,Caracas,906,4,0,507,Dep. Cuenca,Copa Libertadores
18302,2009.05.13,Corinthians,214,1,0,220,Fluminense,Copa do Brasil
18303,2009.05.13,Vasco,241,4,0,242,Vitoria,Copa do Brasil
47615,2009.05.13,Coronel,717,0,0,739,U. de Deportes,Primera Division
31989,2009.05.13,Pereira,424,0,1,409,Cucuta,Liga Postobon
