"date","club_1","goals_1","par_1","club_2","goals_2","par_2","tournament"
"09.06.2018","Nublense",2,,"Colo Colo",0,,"Chilean Cup"
"09.06.2018","S. Wanderers",0,,"Palestino",2,,"Chilean Cup"
"16.05.2018","La Serena",3,,"Lautaro",0,,"Chilean Cup"
"16.05.2018","S. Morning",3,3,"Ind. Cauquenes",4,3,"Chilean Cup"
"06.05.2018","Coquimbo",2,,"Recoleta",1,,"Chilean Cup"
"06.05.2018","San Marcos de Arica",1,,"Deportes Vallenar",1,,"Chilean Cup"
"06.05.2018","Ind. Cauquenes",1,,"S. Morning",1,,"Chilean Cup"
"06.05.2018","Cobresal",4,,"San Antonio Unido",0,,"Chilean Cup"
"06.05.2018","Nublense",2,,"Arturo Fernandez Vial",0,,"Chilean Cup"
"06.05.2018","Barnechea",4,,"Club Deportes Santa Cruz",0,,"Chilean Cup"
"06.05.2018","Magallanes",3,,"Social Cultural Tomas Greig",1,,"Chilean Cup"
"05.05.2018","D. Puerto Montt",3,,"Malleco Unido",1,,"Chilean Cup"
"05.05.2018","Rangers",1,,"Iberia",2,,"Chilean Cup"
"05.05.2018","S. Wanderers",5,,"Municipal Santiago",0,,"Chilean Cup"
"05.05.2018","Melipilla",1,,"General Velasquez",2,,"Chilean Cup"
"05.05.2018","San Felipe",1,1,"Colchagua",3,2,"Chilean Cup"
"03.05.2018","Cobreloa",3,,"Provincial Ovalle",0,,"Chilean Cup"
"02.05.2018","Copiapo",2,1,"Limache",1,1,"Chilean Cup"
"02.05.2018","Club Deportes Santa Cruz",0,,"Barnechea",1,,"Chilean Cup"
"02.05.2018","Valdivia",2,,"Deportes Linares",0,,"Chilean Cup"
"30.04.2018","Recoleta",0,,"Coquimbo",4,,"Chilean Cup"
"29.04.2018","Arturo Fernandez Vial",0,,"Nublense",2,,"Chilean Cup"
"29.04.2018","General Velasquez",0,,"Melipilla",0,,"Chilean Cup"
"29.04.2018","Colchagua",0,,"San Felipe",1,,"Chilean Cup"
"28.04.2018","Deportes Vallenar",0,,"San Marcos de Arica",2,,"Chilean Cup"
"28.04.2018","Iberia",1,,"Rangers",3,,"Chilean Cup"
"28.04.2018","Malleco Unido",1,,"D. Puerto Montt",3,,"Chilean Cup"
"28.04.2018","Provincial Ovalle",1,,"Cobreloa",4,,"Chilean Cup"
"28.04.2018","San Antonio Unido",2,,"Cobresal",0,,"Chilean Cup"
"25.04.2018","Deportes Linares",2,,"Valdivia",1,,"Chilean Cup"
"25.04.2018","Limache",2,,"Copiapo",2,,"Chilean Cup"
"25.04.2018","Social Cultural Tomas Greig",0,,"Magallanes",2,,"Chilean Cup"
"25.04.2018","Lautaro",1,,"La Serena",0,,"Chilean Cup"
"25.04.2018","Municipal Santiago",0,,"S. Wanderers",1,,"Chilean Cup"
"11.11.2017","U. De Chile",1,,"S. Wanderers",3,,"Chilean Cup"
"25.10.2017","Antofagasta",1,,"U. De Chile",0,,"Chilean Cup"
"25.10.2017","Huachipato",0,0,"S. Wanderers",1,0,"Chilean Cup"
"18.10.2017","U. De Chile",2,,"Antofagasta",0,,"Chilean Cup"
"18.10.2017","S. Wanderers",1,,"Huachipato",1,,"Chilean Cup"
"09.10.2017","U. De Chile",2,,"San Luis",2,,"Chilean Cup"
"08.10.2017","Antofagasta",1,0,"Curico Unido",0,0,"Chilean Cup"
"27.09.2017","Huachipato",1,,"San Felipe",1,,"Chilean Cup"
"27.09.2017","S. Wanderers",2,1,"Iberia",1,1,"Chilean Cup"
"14.09.2017","Iberia",1,,"S. Wanderers",1,,"Chilean Cup"
"14.09.2017","San Luis",0,,"U. De Chile",1,,"Chilean Cup"
"13.09.2017","San Felipe",1,,"Huachipato",3,,"Chilean Cup"
"13.09.2017","Curico Unido",1,,"Antofagasta",1,,"Chilean Cup"
"06.09.2017","Huachipato",3,,"U. Catolica",2,,"Chilean Cup"
"06.09.2017","Antofagasta",4,,"San Marcos de Arica",2,,"Chilean Cup"
"03.09.2017","S. Wanderers",2,,"O'Higgins",0,,"Chilean Cup"
"03.09.2017","Colo Colo",0,,"Iberia",2,,"Chilean Cup"
"02.09.2017","U. De Chile",1,,"A. Italiano",0,,"Chilean Cup"
"02.09.2017","Palestino",1,,"Curico Unido",2,,"Chilean Cup"
"01.09.2017","Coquimbo",1,,"San Luis",4,,"Chilean Cup"
"31.08.2017","O'Higgins",0,,"S. Wanderers",2,,"Chilean Cup"
"30.08.2017","Iberia",3,,"Colo Colo",2,,"Chilean Cup"
"30.08.2017","San Felipe",1,,"Deportes Temuco",0,,"Chilean Cup"
"30.08.2017","A. Italiano",0,,"U. De Chile",3,,"Chilean Cup"
"29.08.2017","Curico Unido",2,,"Palestino",1,,"Chilean Cup"
"23.08.2017","San Marcos de Arica",0,,"Antofagasta",4,,"Chilean Cup"
"23.08.2017","U. Catolica",1,,"Huachipato",1,,"Chilean Cup"
"23.08.2017","San Luis",2,,"Coquimbo",2,,"Chilean Cup"
"23.08.2017","Deportes Temuco",0,,"San Felipe",0,,"Chilean Cup"
"09.08.2017","U. Catolica",3,,"Rangers",1,,"Chilean Cup"
"02.08.2017","Colo Colo",4,,"La Serena",0,,"Chilean Cup"
"02.08.2017","S. Morning",0,,"O'Higgins",3,,"Chilean Cup"
"23.07.2017","Antofagasta",1,,"Cobreloa",1,,"Chilean Cup"
"23.07.2017","Palestino",2,,"Union La Calera",1,,"Chilean Cup"
"23.07.2017","Deportes Iquique",1,,"San Marcos de Arica",0,,"Chilean Cup"
"22.07.2017","A. Italiano",4,,"Barnechea",1,,"Chilean Cup"
"22.07.2017","U. De Concepcion",0,,"Iberia",2,,"Chilean Cup"
"22.07.2017","Curico Unido",1,,"Magallanes",0,,"Chilean Cup"
"22.07.2017","U. De Chile",2,,"Nublense",0,,"Chilean Cup"
"22.07.2017","San Luis",2,,"Copiapo",0,,"Chilean Cup"
"22.07.2017","O'Higgins",1,,"S. Morning",3,,"Chilean Cup"
"22.07.2017","Deportes Temuco",2,,"D. Puerto Montt",0,,"Chilean Cup"
"22.07.2017","Huachipato",4,,"Valdivia",0,,"Chilean Cup"
"22.07.2017","U. Espanola",0,0,"San Felipe",2,1,"Chilean Cup"
"22.07.2017","Everton",1,,"Coquimbo",1,,"Chilean Cup"
"21.07.2017","S. Wanderers",3,,"Cobresal",0,,"Chilean Cup"
"18.07.2017","Magallanes",1,,"Curico Unido",1,,"Chilean Cup"
"16.07.2017","San Felipe",1,,"U. Espanola",2,,"Chilean Cup"
"16.07.2017","Cobreloa",0,,"Antofagasta",1,,"Chilean Cup"
"16.07.2017","Copiapo",2,,"San Luis",1,,"Chilean Cup"
"16.07.2017","San Marcos de Arica",2,,"Deportes Iquique",0,,"Chilean Cup"
"16.07.2017","Iberia",2,,"U. De Concepcion",0,,"Chilean Cup"
"16.07.2017","Nublense",0,,"U. De Chile",2,,"Chilean Cup"
"16.07.2017","Coquimbo",3,,"Everton",2,,"Chilean Cup"
"15.07.2017","Union La Calera",1,,"Palestino",1,,"Chilean Cup"
"15.07.2017","D. Puerto Montt",0,,"Deportes Temuco",0,,"Chilean Cup"
"15.07.2017","Cobresal",2,,"S. Wanderers",0,,"Chilean Cup"
"14.07.2017","Barnechea",1,,"A. Italiano",2,,"Chilean Cup"
"09.07.2017","La Serena",4,,"Colo Colo",1,,"Chilean Cup"
"09.07.2017","Valdivia",1,,"Huachipato",2,,"Chilean Cup"
"09.07.2017","Rangers",0,,"U. Catolica",1,,"Chilean Cup"
"14.12.2016","Colo Colo",4,,"Everton",0,,"Chilean Cup"
"30.11.2016","A. Italiano",0,,"Everton",1,,"Chilean Cup"
"30.11.2016","Colo Colo",2,,"U. Catolica",0,,"Chilean Cup"
"23.11.2016","Everton",3,,"A. Italiano",2,,"Chilean Cup"
"23.11.2016","U. Catolica",0,,"Colo Colo",1,,"Chilean Cup"
"14.11.2016","Everton",0,,"U. Espanola",0,,"Chilean Cup"
"10.11.2016","U. Espanola",1,,"Everton",2,,"Chilean Cup"
"03.11.2016","Everton",1,,"Palestino",1,,"Chilean Cup"
"26.10.2016","Colo Colo",3,,"Cobreloa",1,,"Chilean Cup"
"25.10.2016","A. Italiano",2,1,"San Luis",3,3,"Chilean Cup"
"24.10.2016","U. De Chile",3,,"U. Catolica",3,,"Chilean Cup"
"20.10.2016","Cobreloa",1,,"Colo Colo",2,,"Chilean Cup"
"19.10.2016","U. Catolica",2,,"U. De Chile",0,,"Chilean Cup"
"18.10.2016","San Luis",2,,"A. Italiano",4,,"Chilean Cup"
"08.10.2016","San Luis",1,,"U. De Concepcion",0,,"Chilean Cup"
"07.10.2016","Palestino",0,,"Everton",1,,"Chilean Cup"
"28.09.2016","U. De Chile",3,2,"Deportes Iquique",2,2,"Chilean Cup"
"28.09.2016","La Serena",0,,"Cobreloa",0,,"Chilean Cup"
"28.09.2016","Deportes Temuco",1,,"U. Catolica",2,,"Chilean Cup"
"28.09.2016","Copiapo",2,,"A. Italiano",2,,"Chilean Cup"
"27.09.2016","Colo Colo",3,,"Huachipato",1,,"Chilean Cup"
"21.09.2016","U. Catolica",2,,"Deportes Temuco",1,,"Chilean Cup"
"21.09.2016","U. De Concepcion",0,,"San Luis",1,,"Chilean Cup"
"21.09.2016","O'Higgins",1,,"U. Espanola",2,,"Chilean Cup"
"21.09.2016","Deportes Iquique",1,,"U. De Chile",1,,"Chilean Cup"
"16.09.2016","Huachipato",2,,"Colo Colo",1,,"Chilean Cup"
"15.09.2016","A. Italiano",3,,"Copiapo",1,,"Chilean Cup"
"15.09.2016","Cobreloa",3,,"La Serena",0,,"Chilean Cup"
"15.09.2016","U. Espanola",4,,"O'Higgins",0,,"Chilean Cup"
"20.07.2016","Everton",3,,"San Felipe",0,,"Chilean Cup"
"17.07.2016","Colo Colo",2,,"Nublense",1,,"Chilean Cup"
"17.07.2016","Antofagasta",1,,"Cobreloa",1,,"Chilean Cup"
"17.07.2016","S. Wanderers",2,,"La Serena",1,,"Chilean Cup"
"17.07.2016","San Marcos de Arica",2,,"Deportes Iquique",2,,"Chilean Cup"
"17.07.2016","U. Catolica",3,,"S. Morning",0,,"Chilean Cup"
"16.07.2016","U. Espanola",1,0,"Magallanes",1,1,"Chilean Cup"
"16.07.2016","Palestino",1,,"Coquimbo",0,,"Chilean Cup"
"16.07.2016","Cobresal",3,,"Copiapo",1,,"Chilean Cup"
"16.07.2016","Deportes Temuco",3,,"D. Puerto Montt",1,,"Chilean Cup"
"16.07.2016","Huachipato",1,,"Iberia",1,,"Chilean Cup"
"16.07.2016","O'Higgins",3,,"Rangers",1,,"Chilean Cup"
"16.07.2016","San Luis",2,,"Union La Calera",1,,"Chilean Cup"
"15.07.2016","A. Italiano",1,,"Curico Unido",0,,"Chilean Cup"
"13.07.2016","San Felipe",1,,"Everton",3,,"Chilean Cup"
"11.07.2016","S. Morning",2,,"U. Catolica",0,,"Chilean Cup"
"10.07.2016","Curico Unido",1,,"A. Italiano",1,,"Chilean Cup"
"10.07.2016","Cobreloa",1,,"Antofagasta",0,,"Chilean Cup"
"10.07.2016","Iberia",1,,"Huachipato",5,,"Chilean Cup"
"10.07.2016","Deportes Iquique",2,,"San Marcos de Arica",0,,"Chilean Cup"
"10.07.2016","Magallanes",1,,"U. Espanola",2,,"Chilean Cup"
"09.07.2016","Coquimbo",0,,"Palestino",6,,"Chilean Cup"
"09.07.2016","D. Puerto Montt",0,,"Deportes Temuco",2,,"Chilean Cup"
"09.07.2016","Rangers",1,,"O'Higgins",3,,"Chilean Cup"
"09.07.2016","Union La Calera",2,,"San Luis",2,,"Chilean Cup"
"09.07.2016","Copiapo",0,,"Cobresal",1,,"Chilean Cup"
"09.07.2016","Nublense",0,,"Colo Colo",0,,"Chilean Cup"
"08.07.2016","La Serena",3,,"S. Wanderers",1,,"Chilean Cup"
"02.12.2015/2016","U. De Chile",2,1,"Colo Colo",1,1,"Chilean Cup"
"25.11.2015/2016","U. Espanola",2,2,"Colo Colo",2,1,"Chilean Cup"
"19.11.2015/2016","U. De Chile",2,,"U. De Concepcion",0,,"Chilean Cup"
"04.11.2015/2016","Colo Colo",2,,"U. Espanola",1,,"Chilean Cup"
"04.11.2015/2016","U. De Concepcion",0,,"U. De Chile",1,,"Chilean Cup"
"22.10.2015/2016","Colo Colo",2,,"Copiapo",2,,"Chilean Cup"
"21.10.2015/2016","U. De Chile",3,,"Cobreloa",0,,"Chilean Cup"
"15.10.2015/2016","Cobreloa",0,,"U. De Chile",2,,"Chilean Cup"
"14.10.2015/2016","Copiapo",2,,"Colo Colo",3,,"Chilean Cup"
"11.10.2015/2016","U. Espanola",4,3,"A. Italiano",2,2,"Chilean Cup"
"11.10.2015/2016","U. De Concepcion",2,,"Huachipato",1,,"Chilean Cup"
"07.10.2015/2016","A. Italiano",1,,"U. Espanola",0,,"Chilean Cup"
"06.10.2015/2016","Huachipato",0,,"U. De Concepcion",1,,"Chilean Cup"
"09.09.2015/2016","U. Catolica",2,2,"Cobreloa",1,0,"Chilean Cup"
"09.09.2015/2016","U. De Chile",3,,"San Luis",0,,"Chilean Cup"
"09.09.2015/2016","U. De Concepcion",3,2,"O'Higgins",2,2,"Chilean Cup"
"08.09.2015/2016","Colo Colo",3,,"Coquimbo",0,,"Chilean Cup"
"06.09.2015/2016","U. Espanola",3,2,"Everton",3,3,"Chilean Cup"
"06.09.2015/2016","A. Italiano",1,,"S. Morning",1,,"Chilean Cup"
"06.09.2015/2016","Deportes Iquique",1,,"Copiapo",2,,"Chilean Cup"
"06.09.2015/2016","Huachipato",5,,"D. Puerto Montt",3,,"Chilean Cup"
"03.09.2015/2016","Everton",1,,"U. Espanola",2,,"Chilean Cup"
"03.09.2015/2016","O'Higgins",2,,"U. De Concepcion",2,,"Chilean Cup"
"03.09.2015/2016","Cobreloa",2,,"U. Catolica",0,,"Chilean Cup"
"02.09.2015/2016","San Luis",3,,"U. De Chile",1,,"Chilean Cup"
"02.09.2015/2016","D. Puerto Montt",1,,"Huachipato",1,,"Chilean Cup"
"02.09.2015/2016","Copiapo",1,,"Deportes Iquique",1,,"Chilean Cup"
"02.09.2015/2016","Coquimbo",1,,"Colo Colo",1,,"Chilean Cup"
"02.09.2015/2016","S. Morning",1,,"A. Italiano",3,,"Chilean Cup"
"12.08.2015/2016","Barnechea",0,,"Magallanes",3,,"Chilean Cup"
"12.08.2015/2016","D. Puerto Montt",2,,"Iberia",0,,"Chilean Cup"
"12.08.2015/2016","Rangers",1,,"Curico Unido",2,,"Chilean Cup"
"05.08.2015/2016","Everton",1,,"S. Wanderers",1,,"Chilean Cup"
"05.08.2015/2016","Coquimbo",1,,"La Serena",1,,"Chilean Cup"
"05.08.2015/2016","Rangers",0,,"U. De Chile",3,,"Chilean Cup"
"02.08.2015/2016","U. Catolica",5,,"Barnechea",1,,"Chilean Cup"
"02.08.2015/2016","Cobreloa",2,,"Antofagasta",0,,"Chilean Cup"
"02.08.2015/2016","Curico Unido",2,,"O'Higgins",3,,"Chilean Cup"
"02.08.2015/2016","Huachipato",3,,"D. Concepcion",2,,"Chilean Cup"
"02.08.2015/2016","Magallanes",0,,"A. Italiano",3,,"Chilean Cup"
"02.08.2015/2016","Nublense",0,,"Colo Colo",5,,"Chilean Cup"
"02.08.2015/2016","San Luis",1,,"Everton",1,,"Chilean Cup"
"02.08.2015/2016","San Marcos de Arica",2,,"Deportes Iquique",0,,"Chilean Cup"
"02.08.2015/2016","U. De Concepcion",2,,"Iberia",2,,"Chilean Cup"
"02.08.2015/2016","U. Espanola",2,,"San Felipe",1,,"Chilean Cup"
"02.08.2015/2016","Deportes Temuco",0,,"D. Puerto Montt",2,,"Chilean Cup"
"02.08.2015/2016","Copiapo",1,,"Coquimbo",2,,"Chilean Cup"
"02.08.2015/2016","La Serena",2,,"Cobresal",0,,"Chilean Cup"
"02.08.2015/2016","S. Wanderers",4,,"Union La Calera",1,,"Chilean Cup"
"02.08.2015/2016","Palestino",3,,"S. Morning",2,,"Chilean Cup"
"01.08.2015/2016","U. De Chile",2,,"Rangers",2,,"Chilean Cup"
"30.07.2015/2016","Colo Colo",1,,"Huachipato",1,,"Chilean Cup"
"30.07.2015/2016","San Felipe",1,,"Palestino",0,,"Chilean Cup"
"30.07.2015/2016","Everton",1,,"Union La Calera",0,,"Chilean Cup"
"30.07.2015/2016","U. Catolica",2,,"A. Italiano",1,,"Chilean Cup"
"30.07.2015/2016","Coquimbo",2,,"Cobresal",1,,"Chilean Cup"
"30.07.2015/2016","S. Morning",0,,"U. Espanola",2,,"Chilean Cup"
"29.07.2015/2016","Deportes Iquique",2,,"Cobreloa",0,,"Chilean Cup"
"29.07.2015/2016","O'Higgins",1,,"Rangers",2,,"Chilean Cup"
"29.07.2015/2016","San Luis",1,,"S. Wanderers",1,,"Chilean Cup"
"29.07.2015/2016","Antofagasta",0,,"San Marcos de Arica",2,,"Chilean Cup"
"29.07.2015/2016","Curico Unido",3,,"U. De Chile",4,,"Chilean Cup"
"29.07.2015/2016","D. Concepcion",1,,"Nublense",0,,"Chilean Cup"
"29.07.2015/2016","La Serena",0,,"Copiapo",1,,"Chilean Cup"
"29.07.2015/2016","U. De Concepcion",1,,"Deportes Temuco",1,,"Chilean Cup"
"19.07.2015/2016","U. De Chile",2,,"O'Higgins",2,,"Chilean Cup"
"19.07.2015/2016","U. Espanola",4,,"Palestino",2,,"Chilean Cup"
"19.07.2015/2016","A. Italiano",3,,"Barnechea",0,,"Chilean Cup"
"19.07.2015/2016","Antofagasta",0,,"Deportes Iquique",1,,"Chilean Cup"
"19.07.2015/2016","D. Concepcion",1,,"Colo Colo",3,,"Chilean Cup"
"19.07.2015/2016","Nublense",0,,"Huachipato",1,,"Chilean Cup"
"19.07.2015/2016","Union La Calera",0,,"San Luis",3,,"Chilean Cup"
"19.07.2015/2016","Cobresal",2,,"Copiapo",2,,"Chilean Cup"
"19.07.2015/2016","S. Wanderers",1,,"Everton",3,,"Chilean Cup"
"18.07.2015/2016","San Marcos de Arica",0,,"Cobreloa",3,,"Chilean Cup"
"18.07.2015/2016","Iberia",1,,"Deportes Temuco",3,,"Chilean Cup"
"18.07.2015/2016","D. Puerto Montt",1,,"U. De Concepcion",2,,"Chilean Cup"
"18.07.2015/2016","San Felipe",1,,"S. Morning",3,,"Chilean Cup"
"18.07.2015/2016","Magallanes",1,,"U. Catolica",2,,"Chilean Cup"
"16.07.2015/2016","Colo Colo",3,,"D. Concepcion",1,,"Chilean Cup"
"16.07.2015/2016","Everton",0,,"San Luis",1,,"Chilean Cup"
"16.07.2015/2016","Palestino",0,,"U. Espanola",2,,"Chilean Cup"
"16.07.2015/2016","Cobresal",2,,"Coquimbo",2,,"Chilean Cup"
"15.07.2015/2016","San Marcos de Arica",0,,"Antofagasta",1,,"Chilean Cup"
"15.07.2015/2016","U. Catolica",1,,"Magallanes",2,,"Chilean Cup"
"15.07.2015/2016","Union La Calera",2,,"S. Wanderers",2,,"Chilean Cup"
"15.07.2015/2016","Huachipato",2,,"Nublense",0,,"Chilean Cup"
"15.07.2015/2016","O'Higgins",2,,"Curico Unido",1,,"Chilean Cup"
"15.07.2015/2016","Barnechea",1,,"A. Italiano",1,,"Chilean Cup"
"15.07.2015/2016","Cobreloa",0,,"Deportes Iquique",1,,"Chilean Cup"
"15.07.2015/2016","Copiapo",1,,"La Serena",0,,"Chilean Cup"
"15.07.2015/2016","U. De Concepcion",1,,"D. Puerto Montt",2,,"Chilean Cup"
"15.07.2015/2016","Deportes Temuco",3,,"Iberia",2,,"Chilean Cup"
"15.07.2015/2016","S. Morning",6,,"San Felipe",1,,"Chilean Cup"
"12.07.2015/2016","A. Italiano",3,,"U. Catolica",0,,"Chilean Cup"
"12.07.2015/2016","Antofagasta",2,,"Cobreloa",0,,"Chilean Cup"
"12.07.2015/2016","D. Concepcion",1,,"Huachipato",0,,"Chilean Cup"
"12.07.2015/2016","Deportes Iquique",0,,"San Marcos de Arica",1,,"Chilean Cup"
"12.07.2015/2016","San Luis",1,,"Union La Calera",1,,"Chilean Cup"
"12.07.2015/2016","Curico Unido",1,,"Rangers",0,,"Chilean Cup"
"12.07.2015/2016","O'Higgins",2,,"U. De Chile",3,,"Chilean Cup"
"12.07.2015/2016","La Serena",1,,"Coquimbo",2,,"Chilean Cup"
"12.07.2015/2016","Magallanes",2,,"Barnechea",2,,"Chilean Cup"
"11.07.2015/2016","Iberia",1,,"U. De Concepcion",2,,"Chilean Cup"
"11.07.2015/2016","Colo Colo",4,,"Nublense",2,,"Chilean Cup"
"11.07.2015/2016","U. Espanola",2,,"S. Morning",2,,"Chilean Cup"
"11.07.2015/2016","Copiapo",4,,"Cobresal",1,,"Chilean Cup"
"11.07.2015/2016","Palestino",2,,"San Felipe",1,,"Chilean Cup"
"11.07.2015/2016","D. Puerto Montt",2,,"Deportes Temuco",1,,"Chilean Cup"
"09.07.2015/2016","U. De Chile",1,,"Curico Unido",0,,"Chilean Cup"
"09.07.2015/2016","A. Italiano",1,,"Magallanes",0,,"Chilean Cup"
"09.07.2015/2016","Rangers",2,,"O'Higgins",1,,"Chilean Cup"
"08.07.2015/2016","Deportes Iquique",3,,"Antofagasta",3,,"Chilean Cup"
"08.07.2015/2016","Huachipato",1,,"Colo Colo",0,,"Chilean Cup"
"08.07.2015/2016","San Felipe",1,,"U. Espanola",1,,"Chilean Cup"
"08.07.2015/2016","Iberia",3,,"D. Puerto Montt",0,,"Chilean Cup"
"08.07.2015/2016","Nublense",0,,"D. Concepcion",0,,"Chilean Cup"
"08.07.2015/2016","S. Wanderers",1,,"San Luis",1,,"Chilean Cup"
"08.07.2015/2016","Union La Calera",4,,"Everton",4,,"Chilean Cup"
"08.07.2015/2016","Deportes Temuco",1,,"U. De Concepcion",2,,"Chilean Cup"
"08.07.2015/2016","Barnechea",1,,"U. Catolica",6,,"Chilean Cup"
"08.07.2015/2016","Cobreloa",1,,"San Marcos de Arica",0,,"Chilean Cup"
"08.07.2015/2016","Coquimbo",1,,"Copiapo",0,,"Chilean Cup"
"08.07.2015/2016","Cobresal",3,,"La Serena",2,,"Chilean Cup"
"08.07.2015/2016","S. Morning",3,,"Palestino",1,,"Chilean Cup"
"28.03.2014/2015","U. De Concepcion",3,,"Palestino",2,,"Chilean Cup"
"21.01.2014/2015","U. De Concepcion",3,2,"U. Espanola",1,1,"Chilean Cup"
"21.01.2014/2015","Palestino",5,,"Antofagasta",1,,"Chilean Cup"
"14.01.2014/2015","U. Espanola",2,,"U. De Concepcion",1,,"Chilean Cup"
"14.01.2014/2015","Antofagasta",1,,"Palestino",1,,"Chilean Cup"
"04.12.2014/2015","U. Espanola",2,1,"San Felipe",1,1,"Chilean Cup"
"26.11.2014/2015","San Felipe",0,,"U. Espanola",0,,"Chilean Cup"
"19.11.2014/2015","Palestino",1,,"A. Italiano",0,,"Chilean Cup"
"19.11.2014/2015","U. De Concepcion",1,,"Deportes Temuco",0,,"Chilean Cup"
"16.11.2014/2015","Antofagasta",1,0,"San Marcos de Arica",0,0,"Chilean Cup"
"13.11.2014/2015","A. Italiano",2,,"Palestino",2,,"Chilean Cup"
"12.11.2014/2015","San Marcos de Arica",2,,"Antofagasta",2,,"Chilean Cup"
"12.11.2014/2015","Deportes Temuco",0,,"U. De Concepcion",1,,"Chilean Cup"
"29.10.2014/2015","A. Italiano",4,,"Curico Unido",1,,"Chilean Cup"
"29.10.2014/2015","Nublense",3,3,"Deportes Temuco",2,1,"Chilean Cup"
"28.10.2014/2015","U. Espanola",4,3,"San Luis",0,0,"Chilean Cup"
"23.10.2014/2015","Antofagasta",5,,"Coquimbo",0,,"Chilean Cup"
"15.10.2014/2015","S. Wanderers",0,0,"San Felipe",2,1,"Chilean Cup"
"15.10.2014/2015","Palestino",4,,"Magallanes",1,,"Chilean Cup"
"15.10.2014/2015","U. De Concepcion",4,,"Lota Schwager",2,,"Chilean Cup"
"11.10.2014/2015","San Marcos de Arica",2,1,"Cobresal",1,1,"Chilean Cup"
"09.10.2014/2015","Curico Unido",0,,"A. Italiano",0,,"Chilean Cup"
"09.10.2014/2015","Coquimbo",0,,"Antofagasta",3,,"Chilean Cup"
"08.10.2014/2015","Cobresal",1,,"San Marcos de Arica",1,,"Chilean Cup"
"08.10.2014/2015","Deportes Temuco",2,,"Nublense",0,,"Chilean Cup"
"08.10.2014/2015","Lota Schwager",0,,"U. De Concepcion",0,,"Chilean Cup"
"08.10.2014/2015","Magallanes",2,,"Palestino",0,,"Chilean Cup"
"08.10.2014/2015","San Felipe",1,,"S. Wanderers",2,,"Chilean Cup"
"07.10.2014/2015","San Luis",3,,"U. Espanola",0,,"Chilean Cup"
"23.09.2014/2015","Rangers",0,,"Palestino",1,,"Chilean Cup"
"23.09.2014/2015","U. De Concepcion",3,,"Colo Colo",0,,"Chilean Cup"
"10.09.2014/2015","San Luis",2,,"Barnechea",0,,"Chilean Cup"
"10.09.2014/2015","Cobresal",2,,"La Serena",0,,"Chilean Cup"
"10.09.2014/2015","Iberia",2,,"Nublense",4,,"Chilean Cup"
"10.09.2014/2015","D. Concepcion",1,,"Huachipato",2,,"Chilean Cup"
"04.09.2014/2015","D. Concepcion",1,,"Deportes Temuco",1,,"Chilean Cup"
"03.09.2014/2015","San Luis",1,,"S. Wanderers",1,,"Chilean Cup"
"03.09.2014/2015","Huachipato",0,,"Lota Schwager",2,,"Chilean Cup"
"03.09.2014/2015","Nublense",1,,"Iberia",0,,"Chilean Cup"
"03.09.2014/2015","Barnechea",1,,"O'Higgins",3,,"Chilean Cup"
"27.08.2014/2015","La Serena",1,,"Coquimbo",1,,"Chilean Cup"
"27.08.2014/2015","Lota Schwager",2,,"D. Concepcion",0,,"Chilean Cup"
"26.08.2014/2015","S. Wanderers",7,,"San Luis",2,,"Chilean Cup"
"20.08.2014/2015","Magallanes",1,,"U. De Chile",1,,"Chilean Cup"
"20.08.2014/2015","Antofagasta",4,,"San Marcos de Arica",0,,"Chilean Cup"
"13.08.2014/2015","Coquimbo",1,,"La Serena",0,,"Chilean Cup"
"13.08.2014/2015","U. Catolica",1,,"Iberia",1,,"Chilean Cup"
"13.08.2014/2015","Deportes Temuco",0,,"Lota Schwager",1,,"Chilean Cup"
"13.08.2014/2015","O'Higgins",3,,"Barnechea",2,,"Chilean Cup"
"13.08.2014/2015","Nublense",2,,"Curico Unido",1,,"Chilean Cup"
"06.08.2014/2015","S. Wanderers",1,,"Barnechea",3,,"Chilean Cup"
"06.08.2014/2015","Cobreloa",4,,"San Marcos de Arica",1,,"Chilean Cup"
"30.07.2014/2015","S. Morning",1,,"U. De Chile",5,,"Chilean Cup"
"30.07.2014/2015","Barnechea",0,,"San Luis",2,,"Chilean Cup"
"30.07.2014/2015","Coquimbo",2,,"Cobresal",1,,"Chilean Cup"
"27.07.2014/2015","Curico Unido",1,,"Iberia",1,,"Chilean Cup"
"24.07.2014/2015","Copiapo",1,,"Coquimbo",2,,"Chilean Cup"
"23.07.2014/2015","San Marcos de Arica",3,,"Deportes Iquique",0,,"Chilean Cup"
"23.07.2014/2015","O'Higgins",0,,"San Luis",1,,"Chilean Cup"
"23.07.2014/2015","Iberia",0,,"U. Catolica",2,,"Chilean Cup"
"23.07.2014/2015","Lota Schwager",1,,"Deportes Temuco",1,,"Chilean Cup"
"19.07.2014/2015","D. Concepcion",1,,"Lota Schwager",2,,"Chilean Cup"
"16.07.2014/2015","Cobresal",3,,"Coquimbo",0,,"Chilean Cup"
"16.07.2014/2015","Iberia",1,,"Curico Unido",2,,"Chilean Cup"
"16.07.2014/2015","Lota Schwager",0,,"Huachipato",0,,"Chilean Cup"
"16.07.2014/2015","San Luis",1,,"O'Higgins",2,,"Chilean Cup"
"08.06.2014/2015","Deportes Iquique",0,,"San Marcos de Arica",2,,"Chilean Cup"
