,date,t1,g1,g2,t2,tourn
335,2003.04.06,Coquimbo,0,4,Colo Colo,Primera Division
336,2003.04.11,A. Italiano,4,4,Rangers,Primera Division
337,2003.04.12,U. Espanola,1,1,U. De Chile,Primera Division
338,2003.04.12,U. Catolica,0,0,U. De Concepcion,Primera Division
339,2003.04.12,San Felipe,0,1,Palestino,Primera Division
340,2003.04.13,Huachipato,1,0,S. Wanderers,Primera Division
341,2003.04.13,Deportes Temuco,2,3,D. Puerto Montt,Primera Division
342,2003.04.13,Cobresal,4,0,Coquimbo,Primera Division
343,2003.04.13,Colo Colo,0,2,Cobreloa,Primera Division
344,2003.04.17,Cobreloa,2,1,Cobresal,Primera Division
345,2003.04.19,S. Wanderers,4,3,Colo Colo,Primera Division
346,2003.04.19,Coquimbo,1,0,A. Italiano,Primera Division
347,2003.04.19,D. Puerto Montt,3,0,Huachipato,Primera Division
348,2003.04.20,U. De Concepcion,8,2,Palestino,Primera Division
349,2003.04.20,U. De Chile,3,2,U. Catolica,Primera Division
350,2003.04.20,Rangers,2,2,U. Espanola,Primera Division
351,2003.04.20,Deportes Temuco,3,0,San Felipe,Primera Division
352,2003.04.26,U. Catolica,1,3,Rangers,Primera Division
353,2003.04.26,U. Espanola,2,1,Coquimbo,Primera Division
354,2003.04.26,Palestino,1,0,U. De Chile,Primera Division
355,2003.04.27,San Felipe,2,0,U. De Concepcion,Primera Division
356,2003.04.27,Huachipato,2,3,Deportes Temuco,Primera Division
357,2003.04.27,Colo Colo,1,1,D. Puerto Montt,Primera Division
358,2003.04.27,Cobresal,1,2,S. Wanderers,Primera Division
359,2003.04.28,A. Italiano,3,2,Cobreloa,Primera Division
360,2003.05.02,Deportes Temuco,5,1,Colo Colo,Primera Division
361,2003.05.03,Coquimbo,1,3,U. Catolica,Primera Division
362,2003.05.03,U. De Chile,1,3,U. De Concepcion,Primera Division
363,2003.05.03,S. Wanderers,3,0,A. Italiano,Primera Division
364,2003.05.03,Cobreloa,2,1,U. Espanola,Primera Division
365,2003.05.04,Rangers,3,0,Palestino,Primera Division
366,2003.05.04,Huachipato,1,0,San Felipe,Primera Division
367,2003.05.04,D. Puerto Montt,3,0,Cobresal,Primera Division
368,2003.05.09,A. Italiano,3,4,D. Puerto Montt,Primera Division
369,2003.05.10,Palestino,1,0,Coquimbo,Primera Division
370,2003.05.10,U. Espanola,2,1,S. Wanderers,Primera Division
371,2003.05.10,San Felipe,0,0,U. De Chile,Primera Division
372,2003.05.10,Colo Colo,2,1,Huachipato,Primera Division
373,2003.05.11,U. De Concepcion,5,0,Rangers,Primera Division
374,2003.05.11,U. Catolica,3,1,Cobreloa,Primera Division
375,2003.05.11,Cobresal,5,0,Deportes Temuco,Primera Division
376,2003.05.16,Huachipato,1,0,Cobresal,Primera Division
377,2003.05.16,Cobreloa,1,0,Palestino,Primera Division
378,2003.05.16,D. Puerto Montt,2,3,U. Espanola,Primera Division
379,2003.05.16,Coquimbo,0,1,U. De Concepcion,Primera Division
380,2003.05.17,Colo Colo,4,2,San Felipe,Primera Division
381,2003.05.17,Rangers,2,2,U. De Chile,Primera Division
382,2003.05.18,Deportes Temuco,2,3,A. Italiano,Primera Division
383,2003.05.18,S. Wanderers,0,2,U. Catolica,Primera Division
384,2003.05.23,U. De Concepcion,2,1,Cobreloa,Primera Division
385,2003.05.23,Cobresal,1,0,Colo Colo,Primera Division
386,2003.05.24,U. De Chile,4,3,Coquimbo,Primera Division
387,2003.05.24,San Felipe,1,1,Rangers,Primera Division
388,2003.05.24,U. Catolica,1,1,D. Puerto Montt,Primera Division
389,2003.05.24,A. Italiano,1,2,Huachipato,Primera Division
390,2003.05.25,Palestino,1,1,S. Wanderers,Primera Division
391,2003.05.25,U. Espanola,3,1,Deportes Temuco,Primera Division
392,2003.05.28,San Felipe,2,2,S. Wanderers,Primera Division
393,2003.05.31,U. De Chile,0,0,U. De Concepcion,Primera Division
394,2003.05.31,Cobresal,3,0,Colo Colo,Primera Division
395,2003.05.31,S. Wanderers,3,1,A. Italiano,Primera Division
396,2003.06.01,U. Espanola,3,3,Cobreloa,Primera Division
397,2003.06.01,Rangers,2,1,D. Puerto Montt,Primera Division
398,2003.06.01,Huachipato,1,2,U. Catolica,Primera Division
399,2003.06.14,A. Italiano,0,0,S. Wanderers,Primera Division
400,2003.06.14,U. Catolica,0,1,Huachipato,Primera Division
401,2003.06.15,U. De Concepcion,3,3,U. De Chile,Primera Division
