,date,t1,g1,g2,t2,tourn
886,2007.09.06,San Lorenzo,0,3,Arsenal Sarandi,Copa Sudamericana
887,2007.09.11,Olmedo,0,1,EL Nacional,Copa Sudamericana
888,2007.09.12,Corinthians,1,2,Botafogo RJ,Copa Sudamericana
889,2007.09.12,Vasco,2,0,Athletico-PR,Copa Sudamericana
890,2007.09.13,Defensor Sp.,3,0,Tacuary,Copa Sudamericana
891,2007.09.13,Millonarios,0,0,Atl. Nacional,Copa Sudamericana
892,2007.09.19,Boca Juniors,2,1,Sao Paulo,Copa Sudamericana
893,2007.09.19,Botafogo RJ,1,0,River Plate,Copa Sudamericana
894,2007.09.19,Lanus,2,0,Vasco,Copa Sudamericana
895,2007.09.19,Goias,2,3,Arsenal Sarandi,Copa Sudamericana
896,2007.09.20,Defensor Sp.,3,0,EL Nacional,Copa Sudamericana
897,2007.09.25,Millonarios,1,1,Colo Colo,Copa Sudamericana
898,2007.09.26,Vasco,3,0,Lanus,Copa Sudamericana
899,2007.09.26,Arsenal Sarandi,1,1,Goias,Copa Sudamericana
900,2007.09.26,Sao Paulo,1,0,Boca Juniors,Copa Sudamericana
901,2007.09.27,River Plate,4,2,Botafogo RJ,Copa Sudamericana
902,2007.10.04,Colo Colo,1,1,Millonarios,Copa Sudamericana
903,2007.10.04,EL Nacional,2,0,Defensor Sp.,Copa Sudamericana
904,2007.10.10,Sao Paulo,0,1,Millonarios,Copa Sudamericana
905,2007.10.24,Millonarios,2,0,Sao Paulo,Copa Sudamericana
906,2007.10.25,Defensor Sp.,2,2,River Plate,Copa Sudamericana
907,2007.10.30,River Plate,0,0,Defensor Sp.,Copa Sudamericana
908,2007.11.08,Arsenal Sarandi,0,0,River Plate,Copa Sudamericana
909,2007.11.14,River Plate,0,0,Arsenal Sarandi,Copa Sudamericana
910,2008.01.29,Arsenal Sarandi,2,0,Mineros,Copa Libertadores
911,2008.01.30,Cruzeiro,3,1,Cerro Porteno,Copa Libertadores
912,2008.01.31,Cienciano,1,0,Wanderers,Copa Libertadores
913,2008.01.31,Olmedo,1,0,Lanus,Copa Libertadores
914,2008.02.05,Lanus,3,0,Olmedo,Copa Libertadores
915,2008.02.05,Mineros,2,1,Arsenal Sarandi,Copa Libertadores
916,2008.02.06,Cerro Porteno,2,3,Cruzeiro,Copa Libertadores
917,2008.02.07,Wanderers,0,0,Cienciano,Copa Libertadores
918,2008.02.07,Chico,4,3,A. Italiano,Copa Libertadores
919,2008.02.12,A. Italiano,1,0,Chico,Copa Libertadores
920,2008.02.12,Caracas,2,0,San Lorenzo,Copa Libertadores
921,2008.02.12,Dep. Cuenca,1,0,Estudiantes L.P.,Copa Libertadores
922,2008.02.13,Cruzeiro,3,0,Real Potosi,Copa Libertadores
923,2008.02.13,U. San Martin,2,0,River Plate,Copa Libertadores
924,2008.02.13,Coronel,0,0,Flamengo RJ,Copa Libertadores
925,2008.02.14,Cienciano,2,1,Nacional,Copa Libertadores
926,2008.02.14,Lanus,3,1,Danubio,Copa Libertadores
927,2008.02.14,Cucuta,0,0,Santos,Copa Libertadores
928,2008.02.19,Coronel,0,1,Nacional,Copa Libertadores
929,2008.02.19,A. Italiano,1,2,Sp. Luqueno,Copa Libertadores
930,2008.02.20,Arsenal Sarandi,1,0,Libertad Asuncion,Copa Libertadores
931,2008.02.20,U. A. Maracaibo,1,1,Boca Juniors,Copa Libertadores
932,2008.02.20,LDU Quito,0,0,Fluminense,Copa Libertadores
933,2008.02.21,San Lorenzo,0,0,Cruzeiro,Copa Libertadores
934,2008.02.21,Dep. Cuenca,0,0,Danubio,Copa Libertadores
935,2008.02.26,U. San Martin,0,1,U. Catolica,Copa Libertadores
936,2008.02.26,Caracas,2,1,Real Potosi,Copa Libertadores
937,2008.02.26,Estudiantes L.P.,0,0,Lanus,Copa Libertadores
938,2008.02.27,Flamengo RJ,2,1,Cienciano,Copa Libertadores
939,2008.02.27,Atl. Nacional,1,1,Sao Paulo,Copa Libertadores
940,2008.02.28,U. A. Maracaibo,1,3,Colo Colo,Copa Libertadores
941,2008.02.28,Cucuta,0,0,San Jose,Copa Libertadores
942,2008.03.04,LDU Quito,2,0,Libertad Asuncion,Copa Libertadores
943,2008.03.04,Cruzeiro,3,0,Caracas,Copa Libertadores
944,2008.03.05,Sao Paulo,2,1,A. Italiano,Copa Libertadores
945,2008.03.05,Fluminense,6,0,Arsenal Sarandi,Copa Libertadores
946,2008.03.05,Danubio,1,2,Estudiantes L.P.,Copa Libertadores
947,2008.03.06,Nacional,3,0,Flamengo RJ,Copa Libertadores
948,2008.03.06,Atl. Nacional,3,0,Sp. Luqueno,Copa Libertadores
949,2008.03.11,Cienciano,1,0,Coronel,Copa Libertadores
950,2008.03.11,Real Potosi,2,3,San Lorenzo,Copa Libertadores
951,2008.03.12,Arsenal Sarandi,0,1,LDU Quito,Copa Libertadores
952,2008.03.12,U. Catolica,1,2,River Plate,Copa Libertadores
953,2008.03.13,Lanus,0,0,Dep. Cuenca,Copa Libertadores
954,2008.03.18,Estudiantes L.P.,2,0,Danubio,Copa Libertadores
955,2008.03.18,Caracas,1,1,Cruzeiro,Copa Libertadores
956,2008.03.18,A. Italiano,1,0,Atl. Nacional,Copa Libertadores
957,2008.03.19,Flamengo RJ,2,0,Nacional,Copa Libertadores
958,2008.03.19,Libertad Asuncion,1,2,Fluminense,Copa Libertadores
959,2008.03.19,San Jose,2,1,Santos,Copa Libertadores
960,2008.03.20,Dep. Cuenca,1,1,Lanus,Copa Libertadores
961,2008.03.20,Sp. Luqueno,1,1,Sao Paulo,Copa Libertadores
962,2008.03.20,Colo Colo,2,0,Boca Juniors,Copa Libertadores
963,2008.03.25,San Lorenzo,1,0,Real Potosi,Copa Libertadores
964,2008.03.25,Coronel,0,0,Cienciano,Copa Libertadores
965,2008.03.26,River Plate,2,0,U. Catolica,Copa Libertadores
966,2008.03.26,LDU Quito,6,1,Arsenal Sarandi,Copa Libertadores
967,2008.03.27,Danubio,2,0,Dep. Cuenca,Copa Libertadores
968,2008.03.27,Boca Juniors,4,3,Colo Colo,Copa Libertadores
969,2008.04.01,U. Catolica,1,0,U. San Martin,Copa Libertadores
970,2008.04.01,Real Potosi,3,1,Caracas,Copa Libertadores
971,2008.04.01,Santos,7,0,San Jose,Copa Libertadores
972,2008.04.02,Fluminense,2,0,Libertad Asuncion,Copa Libertadores
973,2008.04.02,Lanus,3,3,Estudiantes L.P.,Copa Libertadores
974,2008.04.02,Sao Paulo,1,0,Sp. Luqueno,Copa Libertadores
975,2008.04.03,Nacional,1,0,Coronel,Copa Libertadores
976,2008.04.03,Cruzeiro,3,1,San Lorenzo,Copa Libertadores
977,2008.04.03,Atl. Nacional,1,1,A. Italiano,Copa Libertadores
978,2008.04.08,San Jose,2,4,Cucuta,Copa Libertadores
979,2008.04.08,Libertad Asuncion,3,1,LDU Quito,Copa Libertadores
980,2008.04.09,Arsenal Sarandi,2,0,Fluminense,Copa Libertadores
981,2008.04.09,Cienciano,0,3,Flamengo RJ,Copa Libertadores
982,2008.04.10,A. Italiano,1,0,Sao Paulo,Copa Libertadores
983,2008.04.10,Colo Colo,2,0,U. A. Maracaibo,Copa Libertadores
984,2008.04.10,Sp. Luqueno,1,3,Atl. Nacional,Copa Libertadores
985,2008.04.15,Estudiantes L.P.,2,0,Dep. Cuenca,Copa Libertadores
986,2008.04.15,Danubio,1,2,Lanus,Copa Libertadores
987,2008.04.15,Libertad Asuncion,1,2,Arsenal Sarandi,Copa Libertadores
988,2008.04.16,San Lorenzo,3,0,Caracas,Copa Libertadores
989,2008.04.16,Real Potosi,5,1,Cruzeiro,Copa Libertadores
990,2008.04.16,Santos,2,1,Cucuta,Copa Libertadores
991,2008.04.17,Fluminense,1,0,LDU Quito,Copa Libertadores
992,2008.04.17,River Plate,5,0,U. San Martin,Copa Libertadores
993,2008.04.22,Boca Juniors,3,0,U. A. Maracaibo,Copa Libertadores
994,2008.04.23,Nacional,3,1,Cienciano,Copa Libertadores
995,2008.04.23,Flamengo RJ,2,0,Coronel,Copa Libertadores
996,2008.04.23,Sp. Luqueno,4,1,A. Italiano,Copa Libertadores
997,2008.04.23,Sao Paulo,1,0,Atl. Nacional,Copa Libertadores
998,2008.04.29,LDU Quito,2,0,Estudiantes L.P.,Copa Libertadores
999,2008.04.30,Boca Juniors,2,1,Cruzeiro,Copa Libertadores
1000,2008.04.30,San Lorenzo,2,1,River Plate,Copa Libertadores
1001,2008.04.30,Nacional,0,0,Sao Paulo,Copa Libertadores
1002,2008.04.30,Atl. Nacional,1,2,Fluminense,Copa Libertadores
1003,2008.05.01,Santos,2,0,Cucuta,Copa Libertadores
1004,2008.05.06,Estudiantes L.P.,2,1,LDU Quito,Copa Libertadores
1005,2008.05.06,Fluminense,1,0,Atl. Nacional,Copa Libertadores
1006,2008.05.07,Cruzeiro,1,2,Boca Juniors,Copa Libertadores
1007,2008.05.07,Sao Paulo,2,0,Nacional,Copa Libertadores
1008,2008.05.08,River Plate,2,2,San Lorenzo,Copa Libertadores
1009,2008.05.08,Cucuta,0,2,Santos,Copa Libertadores
1010,2008.05.14,Sao Paulo,1,0,Fluminense,Copa Libertadores
1011,2008.05.15,San Lorenzo,1,1,LDU Quito,Copa Libertadores
1012,2008.05.21,Fluminense,3,1,Sao Paulo,Copa Libertadores
1013,2008.05.22,LDU Quito,1,1,San Lorenzo,Copa Libertadores
1014,2008.05.28,Boca Juniors,2,2,Fluminense,Copa Libertadores
1015,2008.06.04,Fluminense,3,1,Boca Juniors,Copa Libertadores
1016,2008.06.25,LDU Quito,4,2,Fluminense,Copa Libertadores
1017,2008.07.02,Fluminense,3,1,LDU Quito,Copa Libertadores
1018,2008.07.29,River Plate,2,0,U. Catolica,Copa Sudamericana
1019,2008.07.30,U. de Deportes,0,0,Dep. Quito,Copa Sudamericana
1020,2008.07.31,U. A. Maracaibo,0,0,America De Cali,Copa Sudamericana
1021,2008.08.05,Independiente,2,1,Estudiantes L.P.,Copa Sudamericana
1022,2008.08.05,Dep. Quito,2,1,U. de Deportes,Copa Sudamericana
1023,2008.08.06,Argentinos Jrs,0,0,San Lorenzo,Copa Sudamericana
1024,2008.08.07,U. Catolica,4,0,River Plate,Copa Sudamericana
1025,2008.08.07,America De Cali,4,2,U. A. Maracaibo,Copa Sudamericana
1026,2008.08.12,Athletico-PR,0,0,Sao Paulo,Copa Sudamericana
1027,2008.08.12,Olimpia Asuncion,4,2,Blooming,Copa Sudamericana
1028,2008.08.13,Arsenal Sarandi,1,3,Boca Juniors,Recopa Sudamericana
1029,2008.08.13,Vasco,3,1,Palmeiras,Copa Sudamericana
1030,2008.08.13,Internacional,1,1,Gremio,Copa Sudamericana
1031,2008.08.14,LDU Quito,4,2,Bolivar,Copa Sudamericana
1032,2008.08.14,Botafogo RJ,3,1,Atletico-MG,Copa Sudamericana
1033,2008.08.14,America De Cali,2,0,Dep. Cali,Copa Sudamericana
1034,2008.08.19,Defensor Sp.,2,1,Libertad Asuncion,Copa Sudamericana
1035,2008.08.20,Estudiantes L.P.,2,1,Independiente,Copa Sudamericana
1036,2008.08.21,Blooming,1,0,Olimpia Asuncion,Copa Sudamericana
1037,2008.08.21,San Lorenzo,0,2,Argentinos Jrs,Copa Sudamericana
1038,2008.08.26,Libertad Asuncion,3,3,Defensor Sp.,Copa Sudamericana
1039,2008.08.27,Atletico-MG,2,5,Botafogo RJ,Copa Sudamericana
1040,2008.08.27,Sao Paulo,0,0,Athletico-PR,Copa Sudamericana
1041,2008.08.27,Boca Juniors,2,2,Arsenal Sarandi,Recopa Sudamericana
1042,2008.08.28,Gremio,2,2,Internacional,Copa Sudamericana
1043,2008.08.28,U. Catolica,4,0,Olimpia Asuncion,Copa Sudamericana
1044,2008.09.04,Nublense,1,0,Sport Ancash,Copa Sudamericana
1045,2008.09.16,Sport Ancash,4,0,Nublense,Copa Sudamericana
1046,2008.09.16,Dep. Cali,1,0,America De Cali,Copa Sudamericana
1047,2008.09.17,Olimpia Asuncion,2,2,U. Catolica,Copa Sudamericana
1048,2008.09.17,Palmeiras,3,0,Vasco,Copa Sudamericana
1049,2008.09.18,Bolivar,2,1,LDU Quito,Copa Sudamericana
1050,2008.09.23,Boca Juniors,4,0,LDU Quito,Copa Sudamericana
1051,2008.09.24,America De Cali,1,0,Botafogo RJ,Copa Sudamericana
1052,2008.09.24,Arsenal Sarandi,1,2,Estudiantes L.P.,Copa Sudamericana
1053,2008.09.24,Sport Ancash,0,0,Palmeiras,Copa Sudamericana
1054,2008.09.25,Defensor Sp.,1,2,River Plate,Copa Sudamericana
1055,2008.09.25,U. Catolica,1,1,Internacional,Copa Sudamericana
1056,2008.10.01,LDU Quito,1,1,Boca Juniors,Copa Sudamericana
1057,2008.10.01,Internacional,0,0,U. Catolica,Copa Sudamericana
1058,2008.10.01,Botafogo RJ,3,1,America De Cali,Copa Sudamericana
1059,2008.10.01,Palmeiras,1,0,Sport Ancash,Copa Sudamericana
1060,2008.10.02,River Plate,2,1,Defensor Sp.,Copa Sudamericana
1061,2008.10.02,Arsenal Sarandi,0,0,Estudiantes L.P.,Copa Sudamericana
1062,2008.10.21,Estudiantes L.P.,2,0,Botafogo RJ,Copa Sudamericana
1063,2008.10.22,Palmeiras,0,1,Argentinos Jrs,Copa Sudamericana
1064,2008.10.22,Internacional,2,0,Boca Juniors,Copa Sudamericana
1065,2008.11.05,Argentinos Jrs,2,0,Palmeiras,Copa Sudamericana
1066,2008.11.05,Botafogo RJ,2,2,Estudiantes L.P.,Copa Sudamericana
1067,2008.11.06,Boca Juniors,1,2,Internacional,Copa Sudamericana
1068,2008.11.13,Argentinos Jrs,1,1,Estudiantes L.P.,Copa Sudamericana
1069,2008.11.20,Estudiantes L.P.,1,0,Argentinos Jrs,Copa Sudamericana
1070,2008.11.26,Estudiantes L.P.,0,1,Internacional,Copa Sudamericana
1071,2008.12.03,Internacional,0,1,Estudiantes L.P.,Copa Sudamericana
1072,2009.01.27,EL Nacional,0,5,Nacional Asuncion,Copa Libertadores
1073,2009.01.29,Palmeiras,5,1,Real Potosi,Copa Libertadores
1074,2009.01.29,Ind. Medellin,4,0,Penarol,Copa Libertadores
1075,2009.01.29,Sporting Cristal,2,1,Estudiantes L.P.,Copa Libertadores
1076,2009.01.30,Dep. Anzoategui,2,0,Dep. Cuenca,Copa Libertadores
1077,2009.02.03,Dep. Cuenca,3,0,Dep. Anzoategui,Copa Libertadores
1078,2009.02.03,Penarol,0,0,Ind. Medellin,Copa Libertadores
1079,2009.02.04,Real Potosi,0,2,Palmeiras,Copa Libertadores
1080,2009.02.04,Estudiantes L.P.,1,0,Sporting Cristal,Copa Libertadores
1081,2009.02.05,Nacional Asuncion,3,3,EL Nacional,Copa Libertadores
1082,2009.02.10,Defensor Sp.,1,0,America De Cali,Copa Libertadores
1083,2009.02.10,Guarani,1,2,Dep. Tachira,Copa Libertadores
1084,2009.02.10,Aurora,0,3,Chico,Copa Libertadores
1085,2009.02.11,Libertad Asuncion,2,1,U. de Deportes,Copa Libertadores
1086,2009.02.12,Nacional,2,1,U. San Martin,Copa Libertadores
1087,2009.02.12,U. Sucre,1,1,Dep. Quito,Copa Libertadores
1088,2009.02.12,River Plate,1,0,Nacional Asuncion,Copa Libertadores
1089,2009.02.17,Everton,1,0,Caracas,Copa Libertadores
1090,2009.02.17,LDU Quito,3,2,Palmeiras,Copa Libertadores
1091,2009.02.17,Boca Juniors,1,0,Dep. Cuenca,Copa Libertadores
1092,2009.02.18,Nacional Asuncion,0,3,Nacional,Copa Libertadores
1093,2009.02.18,Sao Paulo,1,1,Ind. Medellin,Copa Libertadores
1094,2009.02.18,Colo Colo,1,2,Sport Recife,Copa Libertadores
1095,2009.02.19,U. de Deportes,1,0,San Lorenzo,Copa Libertadores
1096,2009.02.19,Cruzeiro,3,0,Estudiantes L.P.,Copa Libertadores
1097,2009.02.24,Ind. Medellin,0,0,Defensor Sp.,Copa Libertadores
1098,2009.02.24,Dep. Cuenca,4,0,Guarani,Copa Libertadores
1099,2009.02.25,Caracas,3,1,Lanus,Copa Libertadores
1100,2009.02.25,Gremio,0,0,U. De Chile,Copa Libertadores
1101,2009.02.25,Dep. Quito,1,1,Cruzeiro,Copa Libertadores
1102,2009.02.26,Estudiantes L.P.,1,0,U. Sucre,Copa Libertadores
1103,2009.03.03,Palmeiras,1,3,Colo Colo,Copa Libertadores
1104,2009.03.04,U. Sucre,0,1,Cruzeiro,Copa Libertadores
1105,2009.03.04,Sport Recife,2,0,LDU Quito,Copa Libertadores
1106,2009.03.04,Dep. Tachira,0,1,Boca Juniors,Copa Libertadores
1107,2009.03.04,U. De Chile,3,0,Aurora,Copa Libertadores
1108,2009.03.05,Libertad Asuncion,2,0,San Lorenzo,Copa Libertadores
1109,2009.03.05,U. San Martin,2,1,River Plate,Copa Libertadores
1110,2009.03.05,America De Cali,1,3,Sao Paulo,Copa Libertadores
1111,2009.03.10,Dep. Quito,1,0,Estudiantes L.P.,Copa Libertadores
1112,2009.03.10,America De Cali,1,1,Ind. Medellin,Copa Libertadores
1113,2009.03.11,Everton,1,1,Lanus,Copa Libertadores
1114,2009.03.11,Dep. Tachira,1,0,Dep. Cuenca,Copa Libertadores
1115,2009.03.11,Chico,0,1,Gremio,Copa Libertadores
1116,2009.03.12,U. San Martin,2,1,Nacional Asuncion,Copa Libertadores
1117,2009.03.12,Colo Colo,3,0,LDU Quito,Copa Libertadores
1118,2009.03.17,Ind. Medellin,0,0,America De Cali,Copa Libertadores
1119,2009.03.17,Lanus,1,2,Everton,Copa Libertadores
1120,2009.03.17,Dep. Cuenca,3,1,Dep. Tachira,Copa Libertadores
1121,2009.03.18,Chico,3,0,U. De Chile,Copa Libertadores
1122,2009.03.18,Guarani,1,3,Boca Juniors,Copa Libertadores
1123,2009.03.18,Defensor Sp.,0,1,Sao Paulo,Copa Libertadores
1124,2009.03.18,Cruzeiro,2,0,U. Sucre,Copa Libertadores
1125,2009.03.18,San Lorenzo,0,1,Libertad Asuncion,Copa Libertadores
1126,2009.03.19,Nacional,3,0,River Plate,Copa Libertadores
1127,2009.03.19,Estudiantes L.P.,4,0,Dep. Quito,Copa Libertadores
1128,2009.03.25,Aurora,1,2,Gremio,Copa Libertadores
1129,2009.04.07,Nacional Asuncion,1,1,U. San Martin,Copa Libertadores
1130,2009.04.07,Gremio,3,0,Aurora,Copa Libertadores
1131,2009.04.07,River Plate,0,0,Nacional,Copa Libertadores
1132,2009.04.07,U. de Deportes,2,1,Libertad Asuncion,Copa Libertadores
1133,2009.04.08,Estudiantes L.P.,4,0,Cruzeiro,Copa Libertadores
1134,2009.04.08,U. De Chile,3,0,Chico,Copa Libertadores
1135,2009.04.08,Sport Recife,0,2,Palmeiras,Copa Libertadores
1136,2009.04.09,Sao Paulo,2,1,Defensor Sp.,Copa Libertadores
1137,2009.04.09,LDU Quito,1,1,Colo Colo,Copa Libertadores
1138,2009.04.09,Boca Juniors,3,1,Guarani,Copa Libertadores
1139,2009.04.14,Caracas,1,0,Everton,Copa Libertadores
1140,2009.04.14,Dep. Quito,3,1,U. Sucre,Copa Libertadores
1141,2009.04.15,Palmeiras,1,1,Sport Recife,Copa Libertadores
1142,2009.04.15,U. De Chile,0,2,Gremio,Copa Libertadores
1143,2009.04.15,Ind. Medellin,2,1,Sao Paulo,Copa Libertadores
1144,2009.04.16,Chico,2,1,Aurora,Copa Libertadores
1145,2009.04.16,Dep. Tachira,2,1,Guarani,Copa Libertadores
1146,2009.04.16,America De Cali,0,0,Defensor Sp.,Copa Libertadores
1147,2009.04.21,Palmeiras,2,0,LDU Quito,Copa Libertadores
1148,2009.04.21,U. San Martin,1,1,Nacional,Copa Libertadores
1149,2009.04.22,Sao Paulo,2,1,America De Cali,Copa Libertadores
1150,2009.04.22,Defensor Sp.,4,3,Ind. Medellin,Copa Libertadores
1151,2009.04.22,Sport Recife,2,1,Colo Colo,Copa Libertadores
1152,2009.04.22,Cruzeiro,2,0,Dep. Quito,Copa Libertadores
1153,2009.04.22,U. Sucre,0,0,Estudiantes L.P.,Copa Libertadores
1154,2009.04.23,Dep. Cuenca,1,0,Boca Juniors,Copa Libertadores
1155,2009.04.23,Nacional Asuncion,4,2,River Plate,Copa Libertadores
1156,2009.04.28,Gremio,3,0,Chico,Copa Libertadores
1157,2009.04.28,Aurora,1,2,U. De Chile,Copa Libertadores
1158,2009.04.28,San Lorenzo,2,0,U. de Deportes,Copa Libertadores
1159,2009.04.29,Lanus,1,1,Caracas,Copa Libertadores
1160,2009.04.29,LDU Quito,2,3,Sport Recife,Copa Libertadores
1161,2009.04.29,Colo Colo,0,1,Palmeiras,Copa Libertadores
1162,2009.04.30,River Plate,3,0,U. San Martin,Copa Libertadores
1163,2009.04.30,Boca Juniors,3,0,Dep. Tachira,Copa Libertadores
1164,2009.04.30,Guarani,1,1,Dep. Cuenca,Copa Libertadores
1165,2009.04.30,Nacional,3,1,Nacional Asuncion,Copa Libertadores
1166,2009.05.05,Palmeiras,1,0,Sport Recife,Copa Libertadores
1167,2009.05.06,U. San Martin,1,3,Gremio,Copa Libertadores
1168,2009.05.07,Dep. Cuenca,2,1,Caracas,Copa Libertadores
1169,2009.05.07,U. De Chile,1,2,Cruzeiro,Copa Libertadores
1170,2009.05.07,Estudiantes L.P.,3,0,Libertad Asuncion,Copa Libertadores
1171,2009.05.12,Sport Recife,1,0,Palmeiras,Copa Libertadores
1172,2009.05.12,Caracas,4,0,Dep. Cuenca,Copa Libertadores
1173,2009.05.13,Gremio,2,0,U. San Martin,Copa Libertadores
1174,2009.05.14,Defensor Sp.,2,2,Boca Juniors,Copa Libertadores
1175,2009.05.14,Cruzeiro,1,0,U. De Chile,Copa Libertadores
1176,2009.05.14,Libertad Asuncion,0,0,Estudiantes L.P.,Copa Libertadores
1177,2009.05.21,Boca Juniors,0,1,Defensor Sp.,Copa Libertadores
1178,2009.05.27,Cruzeiro,2,1,Sao Paulo,Copa Libertadores
1179,2009.05.27,Caracas,1,1,Gremio,Copa Libertadores
1180,2009.05.28,Defensor Sp.,0,1,Estudiantes L.P.,Copa Libertadores
1181,2009.05.28,Palmeiras,1,1,Nacional,Copa Libertadores
1182,2009.06.17,Nacional,0,0,Palmeiras,Copa Libertadores
1183,2009.06.17,Gremio,0,0,Caracas,Copa Libertadores
1184,2009.06.18,Estudiantes L.P.,1,0,Defensor Sp.,Copa Libertadores
1185,2009.06.18,Sao Paulo,0,2,Cruzeiro,Copa Libertadores
1186,2009.06.24,Cruzeiro,3,1,Gremio,Copa Libertadores
1187,2009.06.25,Internacional,0,1,LDU Quito,Recopa Sudamericana
1188,2009.06.25,Estudiantes L.P.,1,0,Nacional,Copa Libertadores
1189,2009.07.01,Nacional,1,2,Estudiantes L.P.,Copa Libertadores
1190,2009.07.02,Gremio,2,2,Cruzeiro,Copa Libertadores
1191,2009.07.08,Estudiantes L.P.,0,0,Cruzeiro,Copa Libertadores
1192,2009.07.09,LDU Quito,3,0,Internacional,Recopa Sudamericana
1193,2009.07.15,Cruzeiro,1,2,Estudiantes L.P.,Copa Libertadores
1194,2009.08.04,U. De Chile,2,1,Dep. Cali,Copa Sudamericana
1195,2009.08.05,La Equidad,2,2,U. Espanola,Copa Sudamericana
1196,2009.08.05,Zamora,0,1,Emelec,Copa Sudamericana
1197,2009.08.06,Alianza Atl.,0,0,Dep. Anzoategui,Copa Sudamericana
1198,2009.08.11,LDU Quito,1,0,Libertad Asuncion,Copa Sudamericana
1199,2009.08.11,Blooming,0,3,River Plate,Copa Sudamericana
1200,2009.08.12,Cerro Porteno,2,0,La Paz,Copa Sudamericana
1201,2009.08.12,Fluminense,0,0,Flamengo RJ,Copa Sudamericana
1202,2009.08.13,Vitoria,2,0,Coritiba,Copa Sudamericana
1203,2009.08.13,Liverpool M.,0,0,Cienciano,Copa Sudamericana
1204,2009.08.18,Dep. Cali,0,1,U. De Chile,Copa Sudamericana
1205,2009.08.18,Tigre,2,1,San Lorenzo,Copa Sudamericana
1206,2009.08.19,River Plate,1,2,Lanus,Copa Sudamericana
1207,2009.08.20,La Paz,1,2,Cerro Porteno,Copa Sudamericana
1208,2009.08.20,Boca Juniors,1,1,Velez Sarsfield,Copa Sudamericana
1209,2009.08.20,Cienciano,2,0,Liverpool M.,Copa Sudamericana
1210,2009.08.25,Libertad Asuncion,1,1,LDU Quito,Copa Sudamericana
1211,2009.08.25,Coritiba,2,0,Vitoria,Copa Sudamericana
1212,2009.08.25,U. Espanola,1,0,La Equidad,Copa Sudamericana
1213,2009.08.26,Flamengo RJ,1,1,Fluminense,Copa Sudamericana
1214,2009.08.26,Atletico-MG,1,1,Goias,Copa Sudamericana
1215,2009.08.27,River Plate,2,1,Blooming,Copa Sudamericana
1216,2009.08.27,Emelec,2,1,Zamora,Copa Sudamericana
1217,2009.09.02,Athletico-PR,0,0,Botafogo RJ,Copa Sudamericana
1218,2009.09.15,Dep. Anzoategui,1,2,Alianza Atl.,Copa Sudamericana
1219,2009.09.15,San Lorenzo,1,0,Tigre,Copa Sudamericana
1220,2009.09.16,Velez Sarsfield,1,0,Boca Juniors,Copa Sudamericana
1221,2009.09.16,Goias,1,1,Atletico-MG,Copa Sudamericana
1222,2009.09.16,Botafogo RJ,3,2,Athletico-PR,Copa Sudamericana
1223,2009.09.17,Lanus,1,0,River Plate,Copa Sudamericana
1224,2009.09.22,River Plate,4,1,Vitoria,Copa Sudamericana
1225,2009.09.23,Velez Sarsfield,3,2,U. Espanola,Copa Sudamericana
1226,2009.09.23,Alianza Atl.,2,2,Fluminense,Copa Sudamericana
1227,2009.09.23,Internacional,1,1,U. De Chile,Copa Sudamericana
1228,2009.09.23,Botafogo RJ,2,0,Emelec,Copa Sudamericana
1229,2009.09.24,San Lorenzo,3,0,Cienciano,Copa Sudamericana
1230,2009.09.24,Cerro Porteno,2,0,Goias,Copa Sudamericana
1231,2009.09.24,LDU Quito,4,0,Lanus,Copa Sudamericana
1232,2009.09.30,Vitoria,1,1,River Plate,Copa Sudamericana
1233,2009.09.30,Cienciano,0,2,San Lorenzo,Copa Sudamericana
1234,2009.09.30,U. De Chile,1,0,Internacional,Copa Sudamericana
1235,2009.09.30,Emelec,2,1,Botafogo RJ,Copa Sudamericana
1236,2009.10.01,Lanus,1,1,LDU Quito,Copa Sudamericana
1237,2009.10.01,Goias,3,1,Cerro Porteno,Copa Sudamericana
1238,2009.10.01,Fluminense,4,1,Alianza Atl.,Copa Sudamericana
1239,2009.10.01,U. Espanola,2,2,Velez Sarsfield,Copa Sudamericana
1240,2009.10.20,Velez Sarsfield,1,1,LDU Quito,Copa Sudamericana
1241,2009.10.21,River Plate,0,1,San Lorenzo,Copa Sudamericana
1242,2009.10.21,Cerro Porteno,2,1,Botafogo RJ,Copa Sudamericana
1243,2009.10.22,Fluminense,2,2,U. De Chile,Copa Sudamericana
1244,2009.11.04,San Lorenzo,0,1,River Plate,Copa Sudamericana
1245,2009.11.04,Botafogo RJ,1,3,Cerro Porteno,Copa Sudamericana
1246,2009.11.05,LDU Quito,2,1,Velez Sarsfield,Copa Sudamericana
1247,2009.11.05,U. De Chile,0,1,Fluminense,Copa Sudamericana
1248,2009.11.11,Cerro Porteno,0,1,Fluminense,Copa Sudamericana
1249,2009.11.12,River Plate,2,1,LDU Quito,Copa Sudamericana
1250,2009.11.18,Fluminense,2,1,Cerro Porteno,Copa Sudamericana
1251,2009.11.19,LDU Quito,7,0,River Plate,Copa Sudamericana
1252,2009.11.25,LDU Quito,5,1,Fluminense,Copa Sudamericana
1253,2009.12.02,Fluminense,3,0,LDU Quito,Copa Sudamericana
1254,2010.01.26,Dep. Tachira,1,0,Libertad Asuncion,Copa Libertadores
1255,2010.01.26,Colon Santa FE,3,2,U. Catolica,Copa Libertadores
