,date,t1,g1,g2,t2,tourn
201,2002.12.07,Emelec,0,0,Barcelona SC,Serie A
202,2002.12.07,EL Nacional,0,1,LDU Quito,Serie A
203,2002.12.07,Aucas,0,3,Dep. Quito,Serie A
204,2002.12.12,Aucas,0,3,LDU Quito,Serie A
205,2002.12.14,Dep. Quito,0,0,Emelec,Serie A
206,2002.12.14,Barcelona SC,0,1,EL Nacional,Serie A
207,2002.12.21,LDU Quito,0,0,Barcelona SC,Serie A
208,2002.12.21,Emelec,0,1,Aucas,Serie A
209,2002.12.21,EL Nacional,0,4,Dep. Quito,Serie A
210,2003.02.27,Dep. Cuenca,4,1,Espoli,Serie A
211,2003.02.28,Tecnico U.,0,1,EL Nacional,Serie A
212,2003.02.28,Emelec,2,0,Manta,Serie A
213,2003.02.28,Aucas,1,2,LDU Quito,Serie A
214,2003.03.01,Espoli,0,1,EL Nacional,Serie A
215,2003.03.07,EL Nacional,2,1,Dep. Cuenca,Serie A
216,2003.03.07,Manta,2,1,Dep. Quito,Serie A
217,2003.03.07,Espoli,3,0,Emelec,Serie A
218,2003.03.07,LDU Quito,2,2,Tecnico U.,Serie A
219,2003.03.08,Barcelona SC,2,0,Aucas,Serie A
220,2003.03.13,Dep. Cuenca,2,3,LDU Quito,Serie A
221,2003.03.14,Emelec,1,1,Dep. Quito,Serie A
222,2003.03.15,Tecnico U.,2,6,Barcelona SC,Serie A
223,2003.03.15,Aucas,4,0,Manta,Serie A
224,2003.03.22,Manta,2,1,Tecnico U.,Serie A
225,2003.03.22,LDU Quito,2,2,Espoli,Serie A
226,2003.03.22,EL Nacional,4,0,Emelec,Serie A
227,2003.03.22,Dep. Quito,1,0,Aucas,Serie A
228,2003.03.22,Barcelona SC,3,0,Dep. Cuenca,Serie A
229,2003.03.24,Dep. Quito,4,1,Barcelona SC,Serie A
230,2003.03.27,Emelec,2,1,Aucas,Serie A
231,2003.03.29,EL Nacional,1,1,LDU Quito,Serie A
232,2003.03.29,Dep. Cuenca,3,0,Manta,Serie A
233,2003.03.29,Tecnico U.,2,0,Dep. Quito,Serie A
234,2003.03.29,Espoli,3,4,Barcelona SC,Serie A
235,2003.04.04,Dep. Quito,2,2,Dep. Cuenca,Serie A
236,2003.04.05,Manta,4,1,Espoli,Serie A
237,2003.04.05,LDU Quito,1,1,Emelec,Serie A
238,2003.04.05,Barcelona SC,2,0,EL Nacional,Serie A
239,2003.04.05,Aucas,1,1,Tecnico U.,Serie A
240,2003.04.11,Emelec,3,3,Tecnico U.,Serie A
241,2003.04.11,EL Nacional,4,1,Manta,Serie A
242,2003.04.12,Dep. Cuenca,2,0,Aucas,Serie A
243,2003.04.12,Espoli,2,1,Dep. Quito,Serie A
244,2003.04.12,LDU Quito,1,0,Barcelona SC,Serie A
245,2003.04.18,Manta,0,2,LDU Quito,Serie A
246,2003.04.18,Aucas,2,1,Espoli,Serie A
247,2003.04.19,Barcelona SC,2,0,Emelec,Serie A
248,2003.04.19,Dep. Quito,1,4,EL Nacional,Serie A
249,2003.04.19,Tecnico U.,0,0,Dep. Cuenca,Serie A
250,2003.04.22,LDU Quito,0,4,Dep. Quito,Serie A
251,2003.04.22,Espoli,0,2,Tecnico U.,Serie A
252,2003.04.22,EL Nacional,1,1,Aucas,Serie A
253,2003.04.22,Dep. Cuenca,1,1,Emelec,Serie A
254,2003.04.22,Barcelona SC,2,0,Manta,Serie A
255,2003.05.03,Tecnico U.,2,3,Espoli,Serie A
256,2003.05.03,Manta,0,1,Barcelona SC,Serie A
257,2003.05.03,Emelec,2,2,Dep. Cuenca,Serie A
258,2003.05.03,Dep. Quito,0,2,LDU Quito,Serie A
259,2003.05.03,Aucas,1,1,EL Nacional,Serie A
260,2003.05.08,Dep. Cuenca,3,1,Tecnico U.,Serie A
261,2003.05.09,EL Nacional,1,2,Dep. Quito,Serie A
262,2003.05.09,LDU Quito,3,2,Manta,Serie A
263,2003.05.09,Emelec,1,1,Barcelona SC,Serie A
264,2003.05.10,Espoli,1,2,Aucas,Serie A
265,2003.05.13,Tecnico U.,1,2,Emelec,Serie A
266,2003.05.13,Manta,2,2,EL Nacional,Serie A
267,2003.05.13,Dep. Quito,2,1,Espoli,Serie A
268,2003.05.13,Barcelona SC,0,0,LDU Quito,Serie A
269,2003.05.13,Aucas,0,0,Dep. Cuenca,Serie A
270,2003.05.17,Dep. Cuenca,1,1,Dep. Quito,Serie A
271,2003.05.17,EL Nacional,2,3,Barcelona SC,Serie A
272,2003.05.17,Emelec,3,2,LDU Quito,Serie A
273,2003.05.17,Espoli,0,0,Manta,Serie A
274,2003.05.17,Tecnico U.,2,1,Aucas,Serie A
275,2003.05.22,Dep. Quito,2,0,Tecnico U.,Serie A
276,2003.05.23,Barcelona SC,5,2,Espoli,Serie A
277,2003.05.24,LDU Quito,2,0,EL Nacional,Serie A
278,2003.05.24,Aucas,4,0,Emelec,Serie A
279,2003.05.24,Manta,2,2,Dep. Cuenca,Serie A
280,2003.05.27,Tecnico U.,2,0,Manta,Serie A
281,2003.05.27,Espoli,0,1,LDU Quito,Serie A
282,2003.05.27,Emelec,3,2,EL Nacional,Serie A
283,2003.05.27,Dep. Cuenca,1,0,Barcelona SC,Serie A
284,2003.05.27,Aucas,1,3,Dep. Quito,Serie A
285,2003.05.31,Barcelona SC,6,0,Tecnico U.,Serie A
286,2003.05.31,Dep. Quito,0,0,Emelec,Serie A
287,2003.05.31,EL Nacional,2,1,Espoli,Serie A
288,2003.05.31,LDU Quito,4,1,Dep. Cuenca,Serie A
289,2003.05.31,Manta,0,1,Aucas,Serie A
290,2003.06.14,Emelec,2,2,Espoli,Serie A
291,2003.06.14,Dep. Quito,3,1,Manta,Serie A
292,2003.06.14,Dep. Cuenca,1,2,EL Nacional,Serie A
