"date","club_1","goals_1","par_1","club_2","goals_2","par_2","tournament"
"09.04.2011","Dep. Quito",0,,"LDU Quito",0,,"Serie A"
"03.04.2011","Emelec",0,,"Dep. Cuenca",0,,"Serie A"
"02.04.2011","Imbabura",3,,"Olmedo",1,,"Serie A"
"02.04.2011","Manta",2,,"LDU Loja",0,,"Serie A"
"02.04.2011","Ind. del Valle",2,,"Barcelona SC",3,,"Serie A"
"02.04.2011","EL Nacional",3,,"Espoli",0,,"Serie A"
"27.03.2011","Emelec",2,,"Manta",1,,"Serie A"
"23.03.2011","Dep. Cuenca",0,,"LDU Quito",2,,"Serie A"
"23.03.2011","Emelec",3,,"Olmedo",1,,"Serie A"
"20.03.2011","LDU Loja",1,,"LDU Quito",2,,"Serie A"
"20.03.2011","Emelec",3,,"Ind. del Valle",1,,"Serie A"
"20.03.2011","Espoli",0,,"Manta",0,,"Serie A"
"20.03.2011","Olmedo",4,,"Barcelona SC",0,,"Serie A"
"19.03.2011","Dep. Cuenca",2,,"EL Nacional",2,,"Serie A"
"19.03.2011","Dep. Quito",3,,"Imbabura",2,,"Serie A"
"13.03.2011","Barcelona SC",0,,"Dep. Quito",1,,"Serie A"
"13.03.2011","EL Nacional",2,,"Emelec",0,,"Serie A"
"13.03.2011","Ind. del Valle",2,,"Olmedo",0,,"Serie A"
"13.03.2011","LDU Quito",2,,"Espoli",0,,"Serie A"
"12.03.2011","Imbabura",3,,"LDU Loja",2,,"Serie A"
"12.03.2011","Manta",0,,"Dep. Cuenca",1,,"Serie A"
"09.03.2011","LDU Loja",0,,"Barcelona SC",0,,"Serie A"
"09.03.2011","Dep. Quito",3,,"Olmedo",1,,"Serie A"
"09.03.2011","EL Nacional",1,,"Ind. del Valle",0,,"Serie A"
"09.03.2011","Espoli",2,,"Imbabura",0,,"Serie A"
"06.03.2011","Barcelona SC",4,,"Espoli",1,,"Serie A"
"05.03.2011","Imbabura",1,,"Dep. Cuenca",2,,"Serie A"
"05.03.2011","Manta",1,,"EL Nacional",0,,"Serie A"
"05.03.2011","Olmedo",1,,"LDU Loja",0,,"Serie A"
"05.03.2011","Ind. del Valle",1,,"Dep. Quito",6,,"Serie A"
"02.03.2011","Barcelona SC",0,,"Emelec",0,,"Serie A"
"27.02.2011","Manta",2,,"Ind. del Valle",0,,"Serie A"
"27.02.2011","EL Nacional",1,,"LDU Quito",2,,"Serie A"
"27.02.2011","Espoli",1,,"Olmedo",2,,"Serie A"
"27.02.2011","Dep. Cuenca",1,,"Barcelona SC",1,,"Serie A"
"26.02.2011","LDU Loja",1,,"Dep. Quito",0,,"Serie A"
"26.02.2011","Emelec",1,,"Imbabura",0,,"Serie A"
"23.02.2011","LDU Quito",2,,"Ind. del Valle",1,,"Serie A"
"20.02.2011","Olmedo",0,,"Dep. Cuenca",0,,"Serie A"
"20.02.2011","Imbabura",0,,"EL Nacional",1,,"Serie A"
"20.02.2011","Dep. Quito",3,,"Espoli",2,,"Serie A"
"20.02.2011","LDU Quito",5,,"Manta",0,,"Serie A"
"19.02.2011","Ind. del Valle",1,,"LDU Loja",0,,"Serie A"
"17.02.2011","Manta",2,,"Imbabura",0,,"Serie A"
"16.02.2011","Dep. Cuenca",1,,"Dep. Quito",1,,"Serie A"
"16.02.2011","EL Nacional",0,,"Barcelona SC",0,,"Serie A"
"16.02.2011","Espoli",1,,"LDU Loja",2,,"Serie A"
"13.02.2011","Imbabura",1,,"LDU Quito",1,,"Serie A"
"13.02.2011","Olmedo",0,,"EL Nacional",4,,"Serie A"
"13.02.2011","Dep. Quito",0,,"Emelec",0,,"Serie A"
"13.02.2011","Ind. del Valle",1,,"Espoli",1,,"Serie A"
"12.02.2011","Barcelona SC",1,,"Manta",1,,"Serie A"
"11.02.2011","LDU Loja",0,,"Dep. Cuenca",0,,"Serie A"
"06.02.2011","Emelec",3,,"LDU Loja",2,,"Serie A"
"06.02.2011","Dep. Cuenca",2,,"Espoli",1,,"Serie A"
"06.02.2011","LDU Quito",3,,"Barcelona SC",0,,"Serie A"
"05.02.2011","Imbabura",2,,"Ind. del Valle",2,,"Serie A"
"05.02.2011","EL Nacional",0,,"Dep. Quito",3,,"Serie A"
"05.02.2011","Manta",0,,"Olmedo",0,,"Serie A"
"30.01.2011","Barcelona SC",1,,"Imbabura",0,,"Serie A"
"30.01.2011","Espoli",1,,"Emelec",2,,"Serie A"
"30.01.2011","Olmedo",1,,"LDU Quito",0,,"Serie A"
"29.01.2011","LDU Loja",2,,"EL Nacional",1,,"Serie A"
"29.01.2011","Ind. del Valle",1,,"Dep. Cuenca",2,,"Serie A"
"29.01.2011","Dep. Quito",2,,"Manta",1,,"Serie A"
"12.12.2010","Emelec",1,,"LDU Quito",0,,"Serie A"
"11.12.2010","Barcelona SC",3,,"Dep. Quito",1,,"Serie A"
"05.12.2010","LDU Quito",2,,"Emelec",0,,"Serie A"
"04.12.2010","Dep. Quito",2,,"Barcelona SC",0,,"Serie A"
"27.11.2010","EL Nacional",2,,"Macara",1,,"Serie A"
"27.11.2010","Espoli",3,,"Olmedo",0,,"Serie A"
"27.11.2010","Manta",1,,"LDU Quito",0,,"Serie A"
"27.11.2010","U. Catolica",2,,"Emelec",3,,"Serie A"
"26.11.2010","Barcelona SC",3,,"Ind. del Valle",0,,"Serie A"
"26.11.2010","Dep. Cuenca",2,,"Dep. Quito",0,,"Serie A"
"23.11.2010","Ind. del Valle",0,,"Emelec",1,,"Serie A"
"23.11.2010","LDU Quito",1,,"Dep. Quito",1,,"Serie A"
"22.11.2010","LDU Quito",3,,"EL Nacional",1,,"Serie A"
"21.11.2010","Macara",1,,"Barcelona SC",1,,"Serie A"
"20.11.2010","Emelec",3,,"Espoli",1,,"Serie A"
"20.11.2010","Dep. Quito",5,,"U. Catolica",0,,"Serie A"
"20.11.2010","Ind. del Valle",3,,"Dep. Cuenca",0,,"Serie A"
"20.11.2010","Olmedo",2,,"Manta",2,,"Serie A"
"14.11.2010","Barcelona SC",1,,"LDU Quito",1,,"Serie A"
"14.11.2010","Espoli",2,,"U. Catolica",1,,"Serie A"
"14.11.2010","Dep. Cuenca",0,,"Macara",2,,"Serie A"
"13.11.2010","Manta",1,,"Emelec",2,,"Serie A"
"13.11.2010","Ind. del Valle",1,,"Dep. Quito",2,,"Serie A"
"13.11.2010","EL Nacional",3,,"Olmedo",1,,"Serie A"
"10.11.2010","Emelec",2,,"Dep. Quito",1,,"Serie A"
"07.11.2010","Macara",0,,"Ind. del Valle",2,,"Serie A"
"07.11.2010","Olmedo",0,,"Barcelona SC",1,,"Serie A"
"07.11.2010","U. Catolica",3,,"Manta",0,,"Serie A"
"06.11.2010","LDU Quito",2,,"Dep. Cuenca",0,,"Serie A"
"06.11.2010","Dep. Quito",2,,"Espoli",0,,"Serie A"
"05.11.2010","Emelec",2,,"EL Nacional",0,,"Serie A"
"30.10.2010","Barcelona SC",0,,"Emelec",0,,"Serie A"
"30.10.2010","Dep. Cuenca",2,,"Olmedo",3,,"Serie A"
"30.10.2010","Macara",1,,"Dep. Quito",0,,"Serie A"
"29.10.2010","Manta",0,,"Espoli",0,,"Serie A"
"29.10.2010","EL Nacional",0,,"U. Catolica",1,,"Serie A"
"29.10.2010","Ind. del Valle",0,,"LDU Quito",4,,"Serie A"
"26.10.2010","Emelec",0,,"Dep. Cuenca",1,,"Serie A"
"24.10.2010","Espoli",0,,"EL Nacional",1,,"Serie A"
"24.10.2010","U. Catolica",2,,"Barcelona SC",2,,"Serie A"
"24.10.2010","Olmedo",2,,"Ind. del Valle",1,,"Serie A"
"24.10.2010","Dep. Quito",4,,"Manta",0,,"Serie A"
"23.10.2010","LDU Quito",3,,"Macara",0,,"Serie A"
"20.10.2010","Barcelona SC",0,,"Espoli",3,,"Serie A"
"20.10.2010","Dep. Cuenca",2,,"U. Catolica",1,,"Serie A"
"20.10.2010","Macara",0,,"Olmedo",1,,"Serie A"
"20.10.2010","EL Nacional",4,,"Manta",0,,"Serie A"
"17.10.2010","Emelec",2,,"Macara",0,,"Serie A"
"16.10.2010","Manta",1,,"Barcelona SC",0,,"Serie A"
"16.10.2010","Olmedo",0,,"LDU Quito",3,,"Serie A"
"16.10.2010","Espoli",2,,"Dep. Cuenca",5,,"Serie A"
"16.10.2010","Dep. Quito",1,,"EL Nacional",0,,"Serie A"
"16.10.2010","U. Catolica",1,,"Ind. del Valle",2,,"Serie A"
"03.10.2010","Barcelona SC",1,,"EL Nacional",2,,"Serie A"
"03.10.2010","Dep. Cuenca",3,,"Manta",1,,"Serie A"
"03.10.2010","Macara",1,,"U. Catolica",0,,"Serie A"
"03.10.2010","Olmedo",3,,"Dep. Quito",2,,"Serie A"
"03.10.2010","Ind. del Valle",1,,"Espoli",1,,"Serie A"
"03.10.2010","LDU Quito",0,,"Emelec",1,,"Serie A"
"29.09.2010","Dep. Quito",4,,"Barcelona SC",0,,"Serie A"
"29.09.2010","Manta",0,,"Ind. del Valle",2,,"Serie A"
"29.09.2010","Emelec",1,,"Olmedo",0,,"Serie A"
"29.09.2010","EL Nacional",0,,"Dep. Cuenca",0,,"Serie A"
"29.09.2010","Espoli",1,,"Macara",1,,"Serie A"
"28.09.2010","U. Catolica",2,,"LDU Quito",1,,"Serie A"
"26.09.2010","Dep. Cuenca",1,,"Barcelona SC",0,,"Serie A"
"25.09.2010","LDU Quito",3,,"Espoli",0,,"Serie A"
"25.09.2010","Olmedo",1,,"U. Catolica",1,,"Serie A"
"25.09.2010","Ind. del Valle",0,,"EL Nacional",1,,"Serie A"
"25.09.2010","Macara",1,,"Manta",1,,"Serie A"
"22.09.2010","Espoli",0,,"Barcelona SC",0,,"Serie A"
"19.09.2010","Dep. Quito",1,,"Emelec",0,,"Serie A"
"19.09.2010","U. Catolica",1,,"Olmedo",2,,"Serie A"
"18.09.2010","Barcelona SC",1,,"Dep. Cuenca",2,,"Serie A"
"18.09.2010","Espoli",0,,"LDU Quito",1,,"Serie A"
"18.09.2010","EL Nacional",3,,"Ind. del Valle",0,,"Serie A"
"17.09.2010","Manta",1,,"Macara",0,,"Serie A"
"13.09.2010","LDU Quito",1,,"U. Catolica",0,,"Serie A"
"12.09.2010","Macara",1,,"Espoli",1,,"Serie A"
"12.09.2010","Dep. Cuenca",0,,"EL Nacional",0,,"Serie A"
"11.09.2010","Barcelona SC",1,,"Dep. Quito",0,,"Serie A"
"11.09.2010","Olmedo",0,,"Emelec",1,,"Serie A"
"11.09.2010","Ind. del Valle",2,,"Manta",2,,"Serie A"
"29.08.2010","Emelec",1,,"LDU Quito",1,,"Serie A"
"28.08.2010","Espoli",1,,"Ind. del Valle",0,,"Serie A"
"28.08.2010","EL Nacional",0,,"Barcelona SC",1,,"Serie A"
"28.08.2010","U. Catolica",1,,"Macara",1,,"Serie A"
"27.08.2010","Manta",2,,"Dep. Cuenca",0,,"Serie A"
"27.08.2010","Dep. Quito",1,,"Olmedo",0,,"Serie A"
"22.08.2010","Dep. Cuenca",2,,"Espoli",1,,"Serie A"
"22.08.2010","EL Nacional",1,,"Dep. Quito",3,,"Serie A"
"22.08.2010","Ind. del Valle",1,,"U. Catolica",3,,"Serie A"
"22.08.2010","LDU Quito",1,,"Olmedo",0,,"Serie A"
"21.08.2010","Barcelona SC",1,,"Manta",2,,"Serie A"
"21.08.2010","Macara",1,,"Emelec",4,,"Serie A"
"18.08.2010","Dep. Quito",1,,"LDU Quito",1,,"Serie A"
"18.08.2010","Manta",1,,"EL Nacional",0,,"Serie A"
"18.08.2010","Olmedo",0,,"Macara",1,,"Serie A"
"18.08.2010","Emelec",2,,"Ind. del Valle",1,,"Serie A"
"18.08.2010","U. Catolica",2,,"Dep. Cuenca",3,,"Serie A"
"15.08.2010","Barcelona SC",5,,"U. Catolica",1,,"Serie A"
"15.08.2010","Macara",2,,"LDU Quito",4,,"Serie A"
"14.08.2010","Manta",1,,"Dep. Quito",2,,"Serie A"
"14.08.2010","Ind. del Valle",1,,"Olmedo",1,,"Serie A"
"13.08.2010","EL Nacional",0,,"Espoli",0,,"Serie A"
"13.08.2010","Dep. Cuenca",1,,"Emelec",1,,"Serie A"
"10.08.2010","LDU Quito",2,,"Ind. del Valle",0,,"Serie A"
"08.08.2010","Emelec",0,,"Barcelona SC",0,,"Serie A"
"08.08.2010","Olmedo",0,,"Dep. Cuenca",0,,"Serie A"
"08.08.2010","U. Catolica",0,,"EL Nacional",1,,"Serie A"
"07.08.2010","Dep. Quito",0,,"Macara",0,,"Serie A"
"07.08.2010","Espoli",1,,"Manta",0,,"Serie A"
"01.08.2010","EL Nacional",0,,"Emelec",0,,"Serie A"
"31.07.2010","Barcelona SC",2,,"Olmedo",0,,"Serie A"
"31.07.2010","Espoli",2,,"Dep. Quito",3,,"Serie A"
"30.07.2010","Manta",2,,"U. Catolica",2,,"Serie A"
"29.07.2010","Ind. del Valle",3,,"Macara",1,,"Serie A"
"28.07.2010","Dep. Cuenca",1,,"LDU Quito",1,,"Serie A"
"25.07.2010","Emelec",0,,"Manta",0,,"Serie A"
"25.07.2010","Olmedo",1,,"EL Nacional",1,,"Serie A"
"24.07.2010","Macara",1,,"Dep. Cuenca",2,,"Serie A"
"24.07.2010","U. Catolica",0,,"Espoli",0,,"Serie A"
"23.07.2010","Dep. Quito",1,,"Ind. del Valle",1,,"Serie A"
"22.07.2010","LDU Quito",2,,"Barcelona SC",1,,"Serie A"
"18.07.2010","Espoli",1,,"Emelec",1,,"Serie A"
"18.07.2010","EL Nacional",2,,"LDU Quito",3,,"Serie A"
"17.07.2010","Barcelona SC",2,,"Macara",1,,"Serie A"
"17.07.2010","U. Catolica",3,,"Dep. Quito",0,,"Serie A"
"16.07.2010","Dep. Cuenca",3,,"Ind. del Valle",1,,"Serie A"
"16.07.2010","Manta",3,,"Olmedo",0,,"Serie A"
"11.07.2010","Emelec",2,,"U. Catolica",0,,"Serie A"
"10.07.2010","Dep. Quito",1,,"Dep. Cuenca",2,,"Serie A"
"10.07.2010","Macara",4,,"EL Nacional",1,,"Serie A"
"10.07.2010","LDU Quito",4,,"Manta",2,,"Serie A"
"10.07.2010","Ind. del Valle",1,,"Barcelona SC",2,,"Serie A"
"09.07.2010","Olmedo",3,,"Espoli",2,,"Serie A"
"04.07.2010","Dep. Cuenca",0,,"EL Nacional",0,,"Serie A"
"04.07.2010","LDU Quito",3,,"Macara",1,,"Serie A"
"03.07.2010","Barcelona SC",5,,"U. Catolica",1,,"Serie A"
"03.07.2010","Dep. Quito",1,,"Emelec",0,,"Serie A"
"03.07.2010","Manta",3,,"Ind. del Valle",1,,"Serie A"
"02.07.2010","Espoli",2,,"Olmedo",2,,"Serie A"
"27.06.2010","Emelec",4,,"Espoli",0,,"Serie A"
"27.06.2010","Ind. del Valle",0,,"LDU Quito",2,,"Serie A"
"27.06.2010","Macara",1,,"Barcelona SC",2,,"Serie A"
"26.06.2010","EL Nacional",2,,"Dep. Quito",1,,"Serie A"
"26.06.2010","Olmedo",1,,"Manta",0,,"Serie A"
"26.06.2010","U. Catolica",3,,"Dep. Cuenca",1,,"Serie A"
"20.06.2010","Barcelona SC",0,,"Ind. del Valle",1,,"Serie A"
"20.06.2010","Manta",1,,"Emelec",3,,"Serie A"
"20.06.2010","Espoli",0,,"Dep. Quito",3,,"Serie A"
"20.06.2010","Dep. Cuenca",0,,"Macara",1,,"Serie A"
"20.06.2010","U. Catolica",1,,"EL Nacional",1,,"Serie A"
"20.06.2010","LDU Quito",5,,"Olmedo",0,,"Serie A"
"16.06.2010","Dep. Quito",2,,"Manta",1,,"Serie A"
"16.06.2010","Olmedo",0,,"Barcelona SC",0,,"Serie A"
"16.06.2010","Macara",1,,"U. Catolica",1,,"Serie A"
"16.06.2010","Ind. del Valle",2,,"Dep. Cuenca",2,,"Serie A"
"16.06.2010","Emelec",1,,"LDU Quito",0,,"Serie A"
"16.06.2010","EL Nacional",4,,"Espoli",0,,"Serie A"
"12.06.2010","Barcelona SC",1,,"Emelec",2,,"Serie A"
"12.06.2010","LDU Quito",2,,"Dep. Quito",0,,"Serie A"
"12.06.2010","Manta",1,,"Espoli",0,,"Serie A"
"12.06.2010","Macara",3,,"EL Nacional",3,,"Serie A"
"11.06.2010","Dep. Cuenca",0,,"Olmedo",1,,"Serie A"
"11.06.2010","U. Catolica",2,,"Ind. del Valle",0,,"Serie A"
"06.06.2010","Dep. Quito",0,,"Barcelona SC",1,,"Serie A"
"06.06.2010","Emelec",4,,"Dep. Cuenca",0,,"Serie A"
"06.06.2010","EL Nacional",4,,"Manta",0,,"Serie A"
"06.06.2010","Espoli",2,,"LDU Quito",1,,"Serie A"
"06.06.2010","Olmedo",2,,"U. Catolica",0,,"Serie A"
"06.06.2010","Ind. del Valle",0,,"Macara",0,,"Serie A"
"03.06.2010","Dep. Cuenca",1,,"Dep. Quito",0,,"Serie A"
"02.06.2010","Barcelona SC",2,,"Espoli",0,,"Serie A"
"02.06.2010","LDU Quito",3,,"Manta",0,,"Serie A"
"02.06.2010","U. Catolica",0,,"Emelec",1,,"Serie A"
"02.06.2010","Macara",0,,"Olmedo",2,,"Serie A"
"02.06.2010","Ind. del Valle",3,,"EL Nacional",1,,"Serie A"
"30.05.2010","Emelec",2,,"Macara",0,,"Serie A"
"30.05.2010","Espoli",3,,"Dep. Cuenca",0,,"Serie A"
"30.05.2010","EL Nacional",0,,"LDU Quito",0,,"Serie A"
"30.05.2010","Manta",0,,"Barcelona SC",0,,"Serie A"
"30.05.2010","Olmedo",2,,"Ind. del Valle",3,,"Serie A"
"29.05.2010","Dep. Quito",2,,"U. Catolica",0,,"Serie A"
"26.05.2010","Dep. Cuenca",2,,"Emelec",0,,"Serie A"
"23.05.2010","Barcelona SC",0,,"LDU Quito",0,,"Serie A"
"23.05.2010","Macara",1,,"Dep. Quito",2,,"Serie A"
"23.05.2010","Olmedo",2,,"EL Nacional",1,,"Serie A"
"22.05.2010","Dep. Cuenca",0,,"Manta",0,,"Serie A"
"22.05.2010","Ind. del Valle",0,,"Emelec",0,,"Serie A"
"22.05.2010","U. Catolica",2,,"Espoli",3,,"Serie A"
"02.05.2010","Emelec",4,,"Olmedo",1,,"Serie A"
"02.05.2010","EL Nacional",0,,"Barcelona SC",0,,"Serie A"
"02.05.2010","Manta",1,,"U. Catolica",1,,"Serie A"
"02.05.2010","LDU Quito",2,,"Dep. Cuenca",0,,"Serie A"
"01.05.2010","Dep. Quito",3,,"Ind. del Valle",2,,"Serie A"
"01.05.2010","Espoli",0,,"Macara",1,,"Serie A"
"28.04.2010","Olmedo",0,,"Dep. Quito",1,,"Serie A"
"27.04.2010","Dep. Cuenca",1,,"Barcelona SC",1,,"Serie A"
"27.04.2010","Emelec",1,,"EL Nacional",0,,"Serie A"
"25.04.2010","Macara",2,,"Manta",2,,"Serie A"
"25.04.2010","U. Catolica",1,,"LDU Quito",1,,"Serie A"
"24.04.2010","Ind. del Valle",1,,"Espoli",2,,"Serie A"
"18.04.2010","EL Nacional",5,,"Emelec",0,,"Serie A"
"18.04.2010","Espoli",0,,"Ind. del Valle",4,,"Serie A"
"18.04.2010","Manta",2,,"Macara",1,,"Serie A"
"18.04.2010","LDU Quito",2,,"U. Catolica",1,,"Serie A"
"17.04.2010","Barcelona SC",2,,"Dep. Cuenca",1,,"Serie A"
"17.04.2010","Dep. Quito",2,,"Olmedo",0,,"Serie A"
"12.04.2010","Dep. Cuenca",1,,"LDU Quito",1,,"Serie A"
"11.04.2010","Macara",1,,"Espoli",1,,"Serie A"
"10.04.2010","Barcelona SC",1,,"EL Nacional",0,,"Serie A"
"10.04.2010","Olmedo",0,,"Emelec",1,,"Serie A"
"10.04.2010","Ind. del Valle",2,,"Dep. Quito",2,,"Serie A"
"10.04.2010","U. Catolica",1,,"Manta",1,,"Serie A"
"06.04.2010","Emelec",1,,"Ind. del Valle",1,,"Serie A"
"05.04.2010","Dep. Quito",2,,"Macara",0,,"Serie A"
"04.04.2010","LDU Quito",0,,"Barcelona SC",0,,"Serie A"
"03.04.2010","EL Nacional",2,,"Olmedo",2,,"Serie A"
"03.04.2010","Espoli",0,,"U. Catolica",1,,"Serie A"
"01.04.2010","Manta",1,,"Dep. Cuenca",1,,"Serie A"
"29.03.2010","Macara",1,,"Emelec",2,,"Serie A"
"28.03.2010","LDU Quito",1,,"EL Nacional",0,,"Serie A"
"28.03.2010","U. Catolica",1,,"Dep. Quito",1,,"Serie A"
"27.03.2010","Barcelona SC",2,,"Manta",1,,"Serie A"
"27.03.2010","Dep. Cuenca",3,,"Espoli",0,,"Serie A"
"27.03.2010","Ind. del Valle",1,,"Olmedo",1,,"Serie A"
"21.03.2010","Espoli",0,,"Barcelona SC",1,,"Serie A"
"21.03.2010","EL Nacional",1,,"Ind. del Valle",1,,"Serie A"
"21.03.2010","Olmedo",0,,"Macara",0,,"Serie A"
"21.03.2010","Dep. Quito",1,,"Dep. Cuenca",1,,"Serie A"
"19.03.2010","Manta",0,,"LDU Quito",0,,"Serie A"
"19.03.2010","Emelec",1,,"U. Catolica",0,,"Serie A"
"15.03.2010","Barcelona SC",1,,"Dep. Quito",0,,"Serie A"
"14.03.2010","Macara",1,,"Ind. del Valle",1,,"Serie A"
"14.03.2010","LDU Quito",1,,"Espoli",1,,"Serie A"
"13.03.2010","Manta",2,,"EL Nacional",2,,"Serie A"
"13.03.2010","U. Catolica",0,,"Olmedo",0,,"Serie A"
"07.03.2010","Emelec",3,,"Barcelona SC",0,,"Serie A"
"07.03.2010","EL Nacional",1,,"Macara",1,,"Serie A"
"06.03.2010","Dep. Quito",0,,"LDU Quito",1,,"Serie A"
"06.03.2010","Ind. del Valle",1,,"U. Catolica",1,,"Serie A"
"06.03.2010","Espoli",2,,"Manta",0,,"Serie A"
"05.03.2010","Olmedo",1,,"Dep. Cuenca",1,,"Serie A"
"28.02.2010","Barcelona SC",1,,"Olmedo",0,,"Serie A"
"28.02.2010","U. Catolica",2,,"Macara",3,,"Serie A"
"28.02.2010","Dep. Cuenca",3,,"Ind. del Valle",0,,"Serie A"
"28.02.2010","LDU Quito",5,,"Emelec",0,,"Serie A"
"27.02.2010","Espoli",5,,"EL Nacional",3,,"Serie A"
"26.02.2010","Manta",3,,"Dep. Quito",0,,"Serie A"
"24.02.2010","Dep. Cuenca",1,,"U. Catolica",0,,"Serie A"
"21.02.2010","Ind. del Valle",1,,"Barcelona SC",1,,"Serie A"
"21.02.2010","Macara",1,,"Dep. Cuenca",2,,"Serie A"
"21.02.2010","Olmedo",0,,"LDU Quito",1,,"Serie A"
"21.02.2010","EL Nacional",1,,"U. Catolica",2,,"Serie A"
"20.02.2010","Dep. Quito",2,,"Espoli",0,,"Serie A"
"18.02.2010","Emelec",3,,"Manta",3,,"Serie A"
"14.02.2010","Espoli",0,,"Emelec",3,,"Serie A"
"13.02.2010","Barcelona SC",2,,"Macara",0,,"Serie A"
"13.02.2010","Dep. Quito",1,,"EL Nacional",3,,"Serie A"
"12.02.2010","Manta",1,,"Olmedo",0,,"Serie A"
"12.02.2010","LDU Quito",3,,"Ind. del Valle",0,,"Serie A"
"07.02.2010","Macara",2,,"LDU Quito",2,,"Serie A"
"07.02.2010","U. Catolica",0,,"Barcelona SC",3,,"Serie A"
"06.02.2010","Olmedo",1,,"Espoli",1,,"Serie A"
"06.02.2010","Ind. del Valle",1,,"Manta",0,,"Serie A"
"06.02.2010","EL Nacional",0,,"Dep. Cuenca",0,,"Serie A"
"05.02.2010","Emelec",1,,"Dep. Quito",1,,"Serie A"
"07.12.2009","LDU Quito",0,,"Emelec",1,,"Serie A"
"05.12.2009","Dep. Quito",3,,"Dep. Cuenca",2,,"Serie A"
"29.11.2009","Dep. Cuenca",1,,"Dep. Quito",1,,"Serie A"
"29.11.2009","Emelec",1,,"LDU Quito",0,,"Serie A"
"22.11.2009","Dep. Cuenca",1,,"Emelec",1,,"Serie A"
"22.11.2009","Dep. Quito",2,,"Macara",0,,"Serie A"
"22.11.2009","Manta",1,,"LDU Quito",0,,"Serie A"
"21.11.2009","Espoli",2,,"Olmedo",3,,"Serie A"
"16.11.2009","LDU Quito",0,,"Dep. Quito",1,,"Serie A"
"15.11.2009","Emelec",1,,"Espoli",1,,"Serie A"
"15.11.2009","Macara",0,,"Manta",0,,"Serie A"
"15.11.2009","Olmedo",1,,"Dep. Cuenca",2,,"Serie A"
"08.11.2009","Espoli",0,,"Dep. Cuenca",1,,"Serie A"
"08.11.2009","Emelec",2,,"Olmedo",1,,"Serie A"
"08.11.2009","LDU Quito",0,,"Macara",0,,"Serie A"
"07.11.2009","Manta",0,,"Dep. Quito",0,,"Serie A"
"01.11.2009","Olmedo",2,,"Emelec",0,,"Serie A"
"31.10.2009","Dep. Quito",4,,"Manta",0,,"Serie A"
"31.10.2009","Macara",0,,"LDU Quito",0,,"Serie A"
"30.10.2009","Dep. Cuenca",1,,"Espoli",0,,"Serie A"
"25.10.2009","Dep. Quito",0,,"LDU Quito",0,,"Serie A"
"25.10.2009","Espoli",0,,"Emelec",0,,"Serie A"
"25.10.2009","Manta",0,,"Macara",2,,"Serie A"
"23.10.2009","Dep. Cuenca",2,,"Olmedo",1,,"Serie A"
"18.10.2009","Emelec",0,,"Dep. Cuenca",1,,"Serie A"
"18.10.2009","Macara",0,,"Dep. Quito",1,,"Serie A"
"18.10.2009","Olmedo",0,,"Espoli",0,,"Serie A"
"16.10.2009","LDU Quito",4,,"Manta",0,,"Serie A"
"03.10.2009","Barcelona SC",2,,"LDU Portoviejo",0,,"Serie A"
"03.10.2009","Dep. Cuenca",3,,"LDU Quito",0,,"Serie A"
"03.10.2009","Dep. Quito",2,,"Olmedo",2,,"Serie A"
"03.10.2009","Espoli",2,,"Tecnico U.",2,,"Serie A"
"03.10.2009","Macara",1,,"EL Nacional",1,,"Serie A"
"03.10.2009","Manta",2,,"Emelec",0,,"Serie A"
"01.10.2009","Emelec",4,,"Tecnico U.",1,,"Serie A"
"27.09.2009","EL Nacional",4,,"Dep. Cuenca",1,,"Serie A"
"27.09.2009","Emelec",2,,"Dep. Quito",0,,"Serie A"
"27.09.2009","LDU Portoviejo",1,,"Macara",1,,"Serie A"
"27.09.2009","LDU Quito",4,,"Barcelona SC",0,,"Serie A"
"27.09.2009","Olmedo",1,,"Espoli",0,,"Serie A"
"27.09.2009","Tecnico U.",2,,"Manta",3,,"Serie A"
"23.09.2009","Macara",1,,"Barcelona SC",2,,"Serie A"
"23.09.2009","Dep. Quito",1,,"Espoli",0,,"Serie A"
"23.09.2009","Dep. Cuenca",2,,"LDU Portoviejo",1,,"Serie A"
"23.09.2009","Manta",0,,"Olmedo",1,,"Serie A"
"20.09.2009","Barcelona SC",0,,"Emelec",0,,"Serie A"
"20.09.2009","Manta",3,,"LDU Portoviejo",2,,"Serie A"
"20.09.2009","Espoli",3,,"EL Nacional",2,,"Serie A"
"20.09.2009","Macara",1,,"Tecnico U.",1,,"Serie A"
"20.09.2009","Olmedo",1,,"Dep. Cuenca",1,,"Serie A"
"19.09.2009","Dep. Quito",3,,"LDU Quito",0,,"Serie A"
"16.09.2009","Emelec",4,,"Espoli",0,,"Serie A"
"16.09.2009","EL Nacional",0,,"LDU Quito",1,,"Serie A"
"13.09.2009","Olmedo",2,,"Emelec",0,,"Serie A"
"13.09.2009","LDU Quito",1,,"Macara",1,,"Serie A"
"12.09.2009","Barcelona SC",1,,"Dep. Cuenca",1,,"Serie A"
"12.09.2009","LDU Portoviejo",1,,"EL Nacional",0,,"Serie A"
"12.09.2009","Tecnico U.",0,,"Dep. Quito",1,,"Serie A"
"11.09.2009","Espoli",2,,"Manta",0,,"Serie A"
"29.08.2009","LDU Portoviejo",0,,"LDU Quito",4,,"Serie A"
"29.08.2009","Dep. Cuenca",0,,"Macara",0,,"Serie A"
