date,club_1,goals_1,par_1,club_2,goals_2,par_2,tournament
12.10.2007,Juventude,0,,Athletico-PR,0,,Série A
12.10.2007,Sport Recife,0,,Figueirense,0,,Série A
07.10.2007,Figueirense,4,,Parana,0,,Série A
07.10.2007,Flamengo RJ,0,,Fluminense,2,,Série A
07.10.2007,Goias,0,,Cruzeiro,0,,Série A
07.10.2007,Athletico-PR,1,,Vasco,0,,Série A
07.10.2007,Atletico-MG,3,,Sport Recife,1,,Série A
07.10.2007,Internacional,2,,America RN,0,,Série A
07.10.2007,Sao Paulo,0,,Corinthians,1,,Série A
06.10.2007,Botafogo RJ,1,,Santos,2,,Série A
06.10.2007,Nautico,4,,Juventude,1,,Série A
06.10.2007,Palmeiras,2,,Gremio,0,,Série A
04.10.2007,America RN,3,,Parana,2,,Série A
04.10.2007,Figueirense,0,,Internacional,0,,Série A
04.10.2007,Flamengo RJ,1,,Sao Paulo,0,,Série A
03.10.2007,Athletico-PR,2,,Botafogo RJ,0,,Série A
03.10.2007,Cruzeiro,0,,Santos,1,,Série A
03.10.2007,Fluminense,1,,Corinthians,1,,Série A
03.10.2007,Gremio,2,,Atletico-MG,2,,Série A
03.10.2007,Palmeiras,2,,Nautico,1,,Série A
03.10.2007,Sport Recife,4,,Goias,0,,Série A
03.10.2007,Vasco,0,,Juventude,1,,Série A
30.09.2007,America RN,0,,Palmeiras,0,,Série A
30.09.2007,Cruzeiro,1,,Figueirense,2,,Série A
30.09.2007,Parana,3,,Fluminense,1,,Série A
30.09.2007,Botafogo RJ,0,,Goias,3,,Série A
30.09.2007,Internacional,1,,Sao Paulo,2,,Série A
30.09.2007,Juventude,1,,Gremio,2,,Série A
30.09.2007,Santos,1,,Vasco,0,,Série A
29.09.2007,Corinthians,1,,Sport Recife,2,,Série A
29.09.2007,Flamengo RJ,1,,Atletico-MG,0,,Série A
29.09.2007,Nautico,5,,Athletico-PR,0,,Série A
23.09.2007,Athletico-PR,2,,Parana,1,,Série A
23.09.2007,Botafogo RJ,0,,Fluminense,2,,Série A
23.09.2007,Vasco,0,,Cruzeiro,2,,Série A
23.09.2007,Atletico-MG,2,,Internacional,2,,Série A
23.09.2007,Juventude,2,,Flamengo RJ,2,,Série A
23.09.2007,Nautico,2,,Sport Recife,0,,Série A
23.09.2007,Palmeiras,1,,Corinthians,0,,Série A
22.09.2007,Goias,1,,America RN,1,,Série A
22.09.2007,Gremio,1,,Santos,0,,Série A
22.09.2007,Sao Paulo,2,,Figueirense,0,,Série A
16.09.2007,Figueirense,4,,Juventude,1,,Série A
16.09.2007,Flamengo RJ,1,,Vasco,1,,Série A
16.09.2007,Gremio,1,,Internacional,0,,Série A
16.09.2007,Athletico-PR,2,,Palmeiras,1,,Série A
16.09.2007,Atletico-MG,3,,Cruzeiro,4,,Série A
16.09.2007,Corinthians,0,,Botafogo RJ,1,,Série A
16.09.2007,Sport Recife,3,,Parana,1,,Série A
15.09.2007,Fluminense,2,,America RN,0,,Série A
15.09.2007,Goias,0,,Nautico,3,,Série A
15.09.2007,Sao Paulo,2,,Santos,1,,Série A
12.09.2007,Flamengo RJ,3,,Cruzeiro,1,,Série A
09.09.2007,America RN,1,,Sport Recife,1,,Série A
09.09.2007,Fluminense,2,,Athletico-PR,0,,Série A
09.09.2007,Nautico,4,,Botafogo RJ,1,,Série A
09.09.2007,Palmeiras,2,,Goias,0,,Série A
09.09.2007,Parana,1,,Corinthians,0,,Série A
08.09.2007,Cruzeiro,2,,Gremio,0,,Série A
08.09.2007,Santos,1,,Juventude,0,,Série A
08.09.2007,Figueirense,2,,Atletico-MG,1,,Série A
08.09.2007,Internacional,3,,Flamengo RJ,0,,Série A
08.09.2007,Vasco,0,,Sao Paulo,2,,Série A
06.09.2007,Botafogo RJ,1,,Palmeiras,1,,Série A
06.09.2007,Parana,2,,Nautico,4,,Série A
06.09.2007,Sport Recife,0,,Fluminense,2,,Série A
05.09.2007,Atletico-MG,0,,Sao Paulo,0,,Série A
05.09.2007,Corinthians,1,,America RN,0,,Série A
05.09.2007,Flamengo RJ,4,,Figueirense,1,,Série A
05.09.2007,Goias,2,,Athletico-PR,3,,Série A
05.09.2007,Gremio,3,,Vasco,1,,Série A
05.09.2007,Juventude,1,,Cruzeiro,0,,Série A
05.09.2007,Santos,2,,Internacional,1,,Série A
02.09.2007,Fluminense,1,,Vasco,1,,Série A
02.09.2007,Goias,2,,Figueirense,1,,Série A
02.09.2007,Nautico,1,,Internacional,1,,Série A
02.09.2007,Athletico-PR,1,,Atletico-MG,0,,Série A
02.09.2007,Corinthians,2,,Santos,0,,Série A
02.09.2007,Cruzeiro,5,,Palmeiras,0,,Série A
02.09.2007,Gremio,3,,Botafogo RJ,0,,Série A
01.09.2007,America RN,0,,Juventude,3,,Série A
01.09.2007,Flamengo RJ,1,,Sport Recife,1,,Série A
01.09.2007,Sao Paulo,6,,Parana,0,,Série A
30.08.2007,Santos,3,,Athletico-PR,1,,Série A
30.08.2007,Vasco,4,,Nautico,1,,Série A
29.08.2007,Atletico-MG,5,,Corinthians,2,,Série A
29.08.2007,Botafogo RJ,1,,Flamengo RJ,1,,Série A
29.08.2007,Figueirense,3,,America RN,1,,Série A
29.08.2007,Internacional,1,,Fluminense,4,,Série A
29.08.2007,Juventude,2,,Goias,0,,Série A
29.08.2007,Palmeiras,0,,Sao Paulo,1,,Série A
29.08.2007,Parana,2,,Cruzeiro,2,,Série A
29.08.2007,Sport Recife,2,,Gremio,0,,Série A
26.08.2007,America RN,1,,Santos,4,,Série A
26.08.2007,Flamengo RJ,3,,Goias,1,,Série A
26.08.2007,Sport Recife,0,,Vasco,0,,Série A
26.08.2007,Atletico-MG,1,,Botafogo RJ,2,,Série A
26.08.2007,Figueirense,1,,Palmeiras,2,,Série A
26.08.2007,Parana,3,,Juventude,1,,Série A
26.08.2007,Sao Paulo,5,,Nautico,0,,Série A
25.08.2007,Corinthians,0,,Cruzeiro,3,,Série A
25.08.2007,Fluminense,1,,Gremio,1,,Série A
25.08.2007,Internacional,1,,Athletico-PR,0,,Série A
23.08.2007,Flamengo RJ,4,,Juventude,0,,Série A
19.08.2007,Botafogo RJ,1,,Internacional,1,,Série A
19.08.2007,Cruzeiro,4,,Fluminense,2,,Série A
19.08.2007,Goias,0,,Sao Paulo,0,,Série A
19.08.2007,Juventude,2,,Corinthians,2,,Série A
19.08.2007,Nautico,0,,Atletico-MG,1,,Série A
19.08.2007,Palmeiras,2,,Flamengo RJ,1,,Série A
19.08.2007,Vasco,2,,America RN,0,,Série A
18.08.2007,Athletico-PR,1,,Figueirense,1,,Série A
18.08.2007,Gremio,2,,Parana,0,,Série A
18.08.2007,Santos,2,,Sport Recife,0,,Série A
16.08.2007,Fluminense,0,,Flamengo RJ,1,,Série A
15.08.2007,Botafogo RJ,2,,Corinthians,3,,Série A
12.08.2007,America RN,1,,Cruzeiro,2,,Série A
12.08.2007,Fluminense,3,,Santos,0,,Série A
12.08.2007,Parana,0,,Vasco,0,,Série A
12.08.2007,Atletico-MG,1,,Palmeiras,2,,Série A
12.08.2007,Corinthians,2,,Gremio,1,,Série A
12.08.2007,Figueirense,1,,Botafogo RJ,1,,Série A
12.08.2007,Internacional,1,,Goias,0,,Série A
11.08.2007,Flamengo RJ,2,,Nautico,1,,Série A
11.08.2007,Sao Paulo,2,,Athletico-PR,0,,Série A
11.08.2007,Sport Recife,3,,Juventude,0,,Série A
09.08.2007,Gremio,3,,America RN,0,,Série A
09.08.2007,Palmeiras,1,,Internacional,1,,Série A
09.08.2007,Santos,2,,Parana,0,,Série A
09.08.2007,Vasco,2,,Corinthians,0,,Série A
08.08.2007,Athletico-PR,2,,Flamengo RJ,0,,Série A
08.08.2007,Botafogo RJ,0,,Sao Paulo,2,,Série A
08.08.2007,Cruzeiro,2,,Sport Recife,0,,Série A
08.08.2007,Goias,3,,Atletico-MG,2,,Série A
08.08.2007,Juventude,0,,Fluminense,0,,Série A
08.08.2007,Nautico,4,,Figueirense,2,,Série A
05.08.2007,Gremio,0,,Sao Paulo,2,,Série A
05.08.2007,Parana,0,,Botafogo RJ,0,,Série A
05.08.2007,Vasco,2,,Figueirense,2,,Série A
05.08.2007,Cruzeiro,3,,Internacional,2,,Série A
05.08.2007,Fluminense,0,,Palmeiras,1,,Série A
05.08.2007,Juventude,1,,Atletico-MG,2,,Série A
05.08.2007,Santos,3,,Flamengo RJ,0,,Série A
04.08.2007,America RN,1,,Nautico,5,,Série A
04.08.2007,Corinthians,1,,Goias,0,,Série A
04.08.2007,Sport Recife,3,,Athletico-PR,2,,Série A
02.08.2007,Figueirense,1,,Gremio,0,,Série A
02.08.2007,Sao Paulo,3,,Juventude,1,,Série A
01.08.2007,Athletico-PR,2,,Corinthians,2,,Série A
01.08.2007,Atletico-MG,1,,Santos,2,,Série A
01.08.2007,Botafogo RJ,4,,America RN,2,,Série A
01.08.2007,Goias,2,,Parana,0,,Série A
01.08.2007,Internacional,0,,Vasco,2,,Série A
01.08.2007,Nautico,0,,Fluminense,0,,Série A
01.08.2007,Palmeiras,1,,Sport Recife,2,,Série A
29.07.2007,America RN,0,,Sao Paulo,1,,Série A
29.07.2007,Cruzeiro,3,,Botafogo RJ,2,,Série A
29.07.2007,Fluminense,1,,Figueirense,1,,Série A
29.07.2007,Corinthians,2,,Flamengo RJ,2,,Série A
29.07.2007,Juventude,1,,Palmeiras,1,,Série A
29.07.2007,Parana,1,,Atletico-MG,3,,Série A
29.07.2007,Sport Recife,1,,Internacional,5,,Série A
28.07.2007,Gremio,1,,Athletico-PR,1,,Série A
28.07.2007,Santos,1,,Nautico,2,,Série A
28.07.2007,Vasco,4,,Goias,1,,Série A
26.07.2007,Atletico-MG,3,,Fluminense,0,,Série A
26.07.2007,Sao Paulo,3,,Sport Recife,1,,Série A
26.07.2007,Botafogo RJ,3,,Juventude,1,,Série A
25.07.2007,Athletico-PR,2,,Cruzeiro,2,,Série A
25.07.2007,Figueirense,2,,Corinthians,2,,Série A
25.07.2007,Flamengo RJ,3,,America RN,1,,Série A
25.07.2007,Goias,1,,Santos,0,,Série A
25.07.2007,Internacional,1,,Parana,0,,Série A
25.07.2007,Nautico,0,,Gremio,2,,Série A
25.07.2007,Palmeiras,3,,Vasco,2,,Série A
22.07.2007,Parana,1,,Palmeiras,0,,Série A
22.07.2007,Santos,3,,Figueirense,1,,Série A
22.07.2007,Sport Recife,3,,Botafogo RJ,3,,Série A
22.07.2007,Corinthians,0,,Nautico,3,,Série A
22.07.2007,Cruzeiro,1,,Sao Paulo,2,,Série A
22.07.2007,Fluminense,3,,Goias,0,,Série A
22.07.2007,Gremio,1,,Flamengo RJ,0,,Série A
21.07.2007,America RN,2,,Athletico-PR,1,,Série A
21.07.2007,Juventude,2,,Internacional,0,,Série A
21.07.2007,Vasco,4,,Atletico-MG,0,,Série A
19.07.2007,Flamengo RJ,1,,Parana,2,,Série A
19.07.2007,Goias,0,,Gremio,0,,Série A
19.07.2007,Palmeiras,2,,Santos,2,,Série A
18.07.2007,Athletico-PR,4,,Juventude,0,,Série A
18.07.2007,Atletico-MG,4,,America RN,1,,Série A
18.07.2007,Figueirense,0,,Sport Recife,1,,Série A
18.07.2007,Internacional,3,,Corinthians,0,,Série A
18.07.2007,Nautico,1,,Cruzeiro,4,,Série A
18.07.2007,Sao Paulo,0,,Fluminense,1,,Série A
14.07.2007,America RN,1,,Internacional,2,,Série A
14.07.2007,Corinthians,1,,Sao Paulo,1,,Série A
14.07.2007,Cruzeiro,2,,Goias,1,,Série A
14.07.2007,Gremio,1,,Palmeiras,1,,Série A
14.07.2007,Santos,3,,Botafogo RJ,0,,Série A
14.07.2007,Sport Recife,2,,Atletico-MG,0,,Série A
12.07.2007,Juventude,1,,Nautico,1,,Série A
12.07.2007,Parana,1,,Figueirense,2,,Série A
12.07.2007,Vasco,1,,Athletico-PR,0,,Série A
07.07.2007,Sao Paulo,0,,Flamengo RJ,0,,Série A
07.07.2007,Botafogo RJ,2,,Athletico-PR,0,,Série A
07.07.2007,Goias,3,,Sport Recife,2,,Série A
07.07.2007,Internacional,2,,Figueirense,1,,Série A
07.07.2007,Juventude,2,,Vasco,0,,Série A
07.07.2007,Nautico,0,,Palmeiras,1,,Série A
07.07.2007,Atletico-MG,0,,Gremio,1,,Série A
07.07.2007,Corinthians,1,,Fluminense,1,,Série A
07.07.2007,Santos,4,,Cruzeiro,1,,Série A
06.07.2007,Parana,0,,America RN,1,,Série A
04.07.2007,Atletico-MG,1,,Flamengo RJ,1,,Série A
04.07.2007,Sport Recife,2,,Corinthians,1,,Série A
04.07.2007,Vasco,4,,Santos,0,,Série A
03.07.2007,Athletico-PR,1,,Nautico,1,,Série A
03.07.2007,Figueirense,2,,Cruzeiro,1,,Série A
03.07.2007,Fluminense,0,,Parana,0,,Série A
03.07.2007,Goias,1,,Botafogo RJ,1,,Série A
03.07.2007,Gremio,3,,Juventude,1,,Série A
03.07.2007,Palmeiras,2,,America RN,0,,Série A
03.07.2007,Sao Paulo,1,,Internacional,0,,Série A
30.06.2007,Corinthians,0,,Palmeiras,1,,Série A
30.06.2007,Fluminense,1,,Botafogo RJ,2,,Série A
30.06.2007,Internacional,1,,Atletico-MG,1,,Série A
30.06.2007,Parana,2,,Athletico-PR,2,,Série A
30.06.2007,America RN,0,,Goias,3,,Série A
30.06.2007,Cruzeiro,3,,Vasco,1,,Série A
30.06.2007,Santos,0,,Gremio,0,,Série A
28.06.2007,Figueirense,0,,Sao Paulo,0,,Série A
28.06.2007,Sport Recife,4,,Nautico,1,,Série A
24.06.2007,Internacional,0,,Gremio,2,,Série A
24.06.2007,Nautico,0,,Goias,2,,Série A
24.06.2007,America RN,0,,Fluminense,1,,Série A
24.06.2007,Cruzeiro,4,,Atletico-MG,2,,Série A
24.06.2007,Palmeiras,0,,Athletico-PR,2,,Série A
24.06.2007,Santos,0,,Sao Paulo,2,,Série A
23.06.2007,Juventude,1,,Figueirense,1,,Série A
23.06.2007,Parana,1,,Sport Recife,0,,Série A
17.06.2007,Botafogo RJ,3,,Nautico,1,,Série A
17.06.2007,Juventude,0,,Santos,2,,Série A
17.06.2007,Sport Recife,2,,America RN,2,,Série A
17.06.2007,Athletico-PR,1,,Fluminense,1,,Série A
17.06.2007,Atletico-MG,4,,Figueirense,1,,Série A
17.06.2007,Goias,3,,Palmeiras,1,,Série A
17.06.2007,Sao Paulo,2,,Vasco,0,,Série A
16.06.2007,Corinthians,0,,Parana,0,,Série A
16.06.2007,Flamengo RJ,2,,Internacional,2,,Série A
16.06.2007,Gremio,0,,Cruzeiro,2,,Série A
14.06.2007,Botafogo RJ,4,,Vasco,0,,Série A
10.06.2007,Cruzeiro,2,,Juventude,3,,Série A
10.06.2007,Internacional,1,,Santos,0,,Série A
10.06.2007,Sao Paulo,0,,Atletico-MG,1,,Série A
10.06.2007,America RN,1,,Corinthians,2,,Série A
10.06.2007,Athletico-PR,0,,Goias,3,,Série A
10.06.2007,Figueirense,4,,Flamengo RJ,0,,Série A
10.06.2007,Fluminense,3,,Sport Recife,0,,Série A
09.06.2007,Nautico,4,,Parana,4,,Série A
09.06.2007,Palmeiras,1,,Botafogo RJ,1,,Série A
09.06.2007,Vasco,4,,Gremio,0,,Série A
04.06.2007,Internacional,2,,Nautico,0,,Série A
03.06.2007,Parana,0,,Sao Paulo,1,,Série A
03.06.2007,Vasco,1,,Fluminense,1,,Série A
03.06.2007,Juventude,3,,America RN,0,,Série A
03.06.2007,Palmeiras,1,,Cruzeiro,3,,Série A
03.06.2007,Santos,1,,Corinthians,1,,Série A
03.06.2007,Sport Recife,2,,Flamengo RJ,2,,Série A
02.06.2007,Atletico-MG,1,,Athletico-PR,1,,Série A
02.06.2007,Botafogo RJ,3,,Gremio,0,,Série A
02.06.2007,Figueirense,2,,Goias,1,,Série A
27.05.2007,Cruzeiro,3,,Parana,4,,Série A
27.05.2007,Flamengo RJ,2,,Botafogo RJ,2,,Série A
27.05.2007,Goias,3,,Juventude,1,,Série A
27.05.2007,Athletico-PR,0,,Santos,1,,Série A
27.05.2007,Gremio,1,,Sport Recife,0,,Série A
27.05.2007,Nautico,2,,Vasco,2,,Série A
27.05.2007,Sao Paulo,0,,Palmeiras,0,,Série A
26.05.2007,America RN,0,,Figueirense,1,,Série A
26.05.2007,Corinthians,0,,Atletico-MG,0,,Série A
26.05.2007,Fluminense,3,,Internacional,0,,Série A
20.05.2007,Gremio,2,,Fluminense,0,,Série A
20.05.2007,Nautico,1,,Sao Paulo,0,,Série A
20.05.2007,Vasco,3,,Sport Recife,1,,Série A
20.05.2007,Botafogo RJ,2,,Atletico-MG,1,,Série A
20.05.2007,Cruzeiro,0,,Corinthians,3,,Série A
20.05.2007,Goias,1,,Flamengo RJ,3,,Série A
20.05.2007,Palmeiras,2,,Figueirense,1,,Série A
19.05.2007,Athletico-PR,2,,Internacional,1,,Série A
19.05.2007,Juventude,1,,Parana,2,,Série A
19.05.2007,Santos,2,,America RN,3,,Série A
13.05.2007,America RN,0,,Vasco,1,,Série A
13.05.2007,Corinthians,1,,Juventude,0,,Série A
13.05.2007,Sport Recife,4,,Santos,1,,Série A
13.05.2007,Atletico-MG,2,,Nautico,1,,Série A
13.05.2007,Flamengo RJ,2,,Palmeiras,4,,Série A
13.05.2007,Internacional,2,,Botafogo RJ,3,,Série A
13.05.2007,Parana,3,,Gremio,0,,Série A
12.05.2007,Figueirense,3,,Athletico-PR,6,,Série A
12.05.2007,Fluminense,2,,Cruzeiro,2,,Série A
12.05.2007,Sao Paulo,2,,Goias,0,,Série A
03.12.2006,Fortaleza,1,,Gremio,0,,Série A
03.12.2006,Santos,3,,Santa Cruz,1,,Série A
03.12.2006,Corinthians,5,,Juventude,3,,Série A
03.12.2006,Cruzeiro,3,,Botafogo RJ,1,,Série A
03.12.2006,Figueirense,0,,Vasco,0,,Série A
03.12.2006,Fluminense,1,,Palmeiras,1,,Série A
03.12.2006,Parana,0,,Sao Paulo,0,,Série A
03.12.2006,Ponte Preta,1,,Athletico-PR,1,,Série A
02.12.2006,Flamengo RJ,4,,Sao Caetano,1,,Série A
02.12.2006,Internacional,1,,Goias,4,,Série A
26.11.2006,Athletico-PR,1,,Figueirense,4,,Série A
26.11.2006,Botafogo RJ,0,,Corinthians,0,,Série A
26.11.2006,Goias,3,,Ponte Preta,0,,Série A
26.11.2006,Gremio,3,,Flamengo RJ,0,,Série A
26.11.2006,Juventude,2,,Fortaleza,2,,Série A
26.11.2006,Palmeiras,1,,Internacional,4,,Série A
26.11.2006,Santa Cruz,1,,Fluminense,2,,Série A
26.11.2006,Sao Caetano,0,,Parana,2,,Série A
26.11.2006,Sao Paulo,2,,Cruzeiro,0,,Série A
26.11.2006,Vasco,1,,Santos,1,,Série A
19.11.2006,Botafogo RJ,2,,Goias,2,,Série A
19.11.2006,Cruzeiro,1,,Santos,1,,Série A
19.11.2006,Fortaleza,1,,Ponte Preta,0,,Série A
19.11.2006,Juventude,3,,Palmeiras,2,,Série A
19.11.2006,Parana,1,,Internacional,0,,Série A
19.11.2006,Sao Caetano,0,,Vasco,1,,Série A
19.11.2006,Sao Paulo,1,,Athletico-PR,1,,Série A
18.11.2006,Corinthians,1,,Fluminense,1,,Série A
18.11.2006,Flamengo RJ,0,,Figueirense,2,,Série A
18.11.2006,Gremio,3,,Santa Cruz,1,,Série A
12.11.2006,Athletico-PR,2,,Gremio,3,,Série A
12.11.2006,Palmeiras,2,,Botafogo RJ,1,,Série A
12.11.2006,Santa Cruz,0,,Sao Caetano,3,,Série A
12.11.2006,Figueirense,0,,Corinthians,0,,Série A
12.11.2006,Fluminense,1,,Cruzeiro,0,,Série A
12.11.2006,Goias,0,,Sao Paulo,2,,Série A
12.11.2006,Ponte Preta,3,,Flamengo RJ,0,,Série A
11.11.2006,Internacional,3,,Fortaleza,0,,Série A
11.11.2006,Santos,1,,Parana,0,,Série A
11.11.2006,Vasco,1,,Juventude,1,,Série A
09.11.2006,Fluminense,0,,Ponte Preta,0,,Série A
09.11.2006,Santa Cruz,4,,Cruzeiro,1,,Série A
09.11.2006,Sao Paulo,3,,Botafogo RJ,0,,Série A
08.11.2006,Athletico-PR,1,,Corinthians,2,,Série A
08.11.2006,Goias,0,,Flamengo RJ,1,,Série A
08.11.2006,Internacional,0,,Santos,0,,Série A
08.11.2006,Palmeiras,3,,Fortaleza,0,,Série A
08.11.2006,Juventude,1,,Gremio,2,,Série A
08.11.2006,Sao Caetano,3,,Figueirense,1,,Série A
08.11.2006,Vasco,3,,Parana,1,,Série A
05.11.2006,Botafogo RJ,2,,Fluminense,1,,Série A
05.11.2006,Corinthians,1,,Santa Cruz,0,,Série A
05.11.2006,Parana,4,,Palmeiras,2,,Série A
05.11.2006,Cruzeiro,2,,Vasco,1,,Série A
05.11.2006,Fortaleza,0,,Goias,3,,Série A
05.11.2006,Gremio,0,,Internacional,1,,Série A
05.11.2006,Ponte Preta,1,,Sao Caetano,2,,Série A
05.11.2006,Santos,0,,Sao Paulo,1,,Série A
04.11.2006,Figueirense,1,,Juventude,0,,Série A
04.11.2006,Flamengo RJ,1,,Athletico-PR,0,,Série A
02.11.2006,Botafogo RJ,0,,Internacional,1,,Série A
02.11.2006,Cruzeiro,2,,Parana,2,,Série A
02.11.2006,Sao Paulo,1,,Ponte Preta,1,,Série A
01.11.2006,Fortaleza,0,,Corinthians,4,,Série A
01.11.2006,Gremio,1,,Figueirense,2,,Série A
01.11.2006,Juventude,3,,Santos,2,,Série A
01.11.2006,Sao Caetano,1,,Fluminense,1,,Série A
01.11.2006,Athletico-PR,6,,Vasco,4,,Série A
01.11.2006,Flamengo RJ,1,,Santa Cruz,1,,Série A
01.11.2006,Palmeiras,1,,Goias,3,,Série A
28.10.2006,Goias,2,,Cruzeiro,3,,Série A
28.10.2006,Santos,1,,Sao Caetano,0,,Série A
28.10.2006,Athletico-PR,4,,Parana,0,,Série A
28.10.2006,Figueirense,0,,Sao Paulo,2,,Série A
28.10.2006,Ponte Preta,1,,Botafogo RJ,2,,Série A
26.10.2006,Fluminense,1,,Gremio,2,,Série A
26.10.2006,Internacional,1,,Juventude,0,,Série A
26.10.2006,Santa Cruz,0,,Fortaleza,1,,Série A
26.10.2006,Vasco,3,,Flamengo RJ,1,,Série A
25.10.2006,Corinthians,1,,Palmeiras,0,,Série A
22.10.2006,Botafogo RJ,2,,Sao Caetano,1,,Série A
22.10.2006,Corinthians,1,,Cruzeiro,0,,Série A
22.10.2006,Juventude,1,,Fluminense,1,,Série A
22.10.2006,Fortaleza,3,,Athletico-PR,4,,Série A
22.10.2006,Gremio,1,,Sao Paulo,1,,Série A
22.10.2006,Parana,0,,Flamengo RJ,2,,Série A
21.10.2006,Ponte Preta,0,,Internacional,2,,Série A
21.10.2006,Santos,2,,Figueirense,1,,Série A
21.10.2006,Goias,5,,Santa Cruz,3,,Série A
18.10.2006,Vasco,3,,Palmeiras,0,,Série A
15.10.2006,Palmeiras,2,,Athletico-PR,2,,Série A
15.10.2006,Santa Cruz,0,,Vasco,4,,Série A
15.10.2006,Figueirense,2,,Ponte Preta,1,,Série A
15.10.2006,Flamengo RJ,3,,Corinthians,0,,Série A
15.10.2006,Internacional,2,,Fluminense,0,,Série A
15.10.2006,Parana,1,,Goias,0,,Série A
14.10.2006,Botafogo RJ,4,,Santos,3,,Série A
14.10.2006,Sao Caetano,0,,Gremio,2,,Série A
14.10.2006,Sao Paulo,5,,Juventude,0,,Série A
14.10.2006,Cruzeiro,0,,Fortaleza,0,,Série A
08.10.2006,Figueirense,1,,Botafogo RJ,0,,Série A
08.10.2006,Santos,1,,Gremio,0,,Série A
08.10.2006,Athletico-PR,1,,Cruzeiro,1,,Série A
08.10.2006,Goias,3,,Corinthians,1,,Série A
08.10.2006,Internacional,1,,Sao Caetano,0,,Série A
08.10.2006,Palmeiras,3,,Flamengo RJ,1,,Série A
08.10.2006,Santa Cruz,1,,Parana,3,,Série A
07.10.2006,Fluminense,1,,Sao Paulo,2,,Série A
07.10.2006,Vasco,2,,Fortaleza,0,,Série A
07.10.2006,Ponte Preta,3,,Juventude,1,,Série A
05.10.2006,Botafogo RJ,3,,Santa Cruz,0,,Série A
05.10.2006,Corinthians,0,,Santos,3,,Série A
05.10.2006,Cruzeiro,2,,Internacional,1,,Série A
04.10.2006,Flamengo RJ,4,,Fluminense,1,,Série A
04.10.2006,Fortaleza,1,,Figueirense,1,,Série A
04.10.2006,Gremio,2,,Palmeiras,1,,Série A
04.10.2006,Juventude,3,,Athletico-PR,2,,Série A
04.10.2006,Parana,2,,Ponte Preta,1,,Série A
04.10.2006,Sao Caetano,1,,Goias,2,,Série A
04.10.2006,Sao Paulo,5,,Vasco,1,,Série A
30.09.2006,Athletico-PR,0,,Sao Paulo,0,,Série A
30.09.2006,Internacional,3,,Parana,2,,Série A
24.09.2006,Goias,4,,Gremio,0,,Série A
24.09.2006,Ponte Preta,0,,Cruzeiro,1,,Série A
24.09.2006,Vasco,0,,Botafogo RJ,0,,Série A
24.09.2006,Figueirense,0,,Parana,1,,Série A
24.09.2006,Internacional,1,,Corinthians,1,,Série A
24.09.2006,Palmeiras,3,,Sao Paulo,1,,Série A
24.09.2006,Santa Cruz,1,,Juventude,0,,Série A
24.09.2006,Santos,3,,Flamengo RJ,0,,Série A
23.09.2006,Athletico-PR,3,,Sao Caetano,1,,Série A
23.09.2006,Fluminense,1,,Fortaleza,3,,Série A
21.09.2006,Flamengo RJ,1,,Cruzeiro,0,,Série A
21.09.2006,Santa Cruz,3,,Palmeiras,2,,Série A
20.09.2006,Botafogo RJ,2,,Juventude,1,,Série A
20.09.2006,Corinthians,1,,Vasco,1,,Série A
20.09.2006,Figueirense,1,,Internacional,0,,Série A
20.09.2006,Goias,2,,Athletico-PR,2,,Série A
20.09.2006,Parana,2,,Fortaleza,0,,Série A
20.09.2006,Santos,1,,Fluminense,1,,Série A
20.09.2006,Sao Caetano,0,,Sao Paulo,1,,Série A
20.09.2006,Gremio,4,,Ponte Preta,0,,Série A
17.09.2006,Fluminense,2,,Figueirense,0,,Série A
17.09.2006,Fortaleza,3,,Flamengo RJ,4,,Série A
17.09.2006,Ponte Preta,1,,Santos,0,,Série A
17.09.2006,Cruzeiro,1,,Palmeiras,0,,Série A
17.09.2006,Gremio,4,,Botafogo RJ,0,,Série A
17.09.2006,Juventude,1,,Sao Caetano,0,,Série A
17.09.2006,Sao Paulo,2,,Internacional,0,,Série A
16.09.2006,Corinthians,1,,Parana,0,,Série A
16.09.2006,Vasco,0,,Goias,0,,Série A
16.09.2006,Athletico-PR,2,,Santa Cruz,1,,Série A
10.09.2006,Botafogo RJ,0,,Flamengo RJ,2,,Série A
10.09.2006,Fortaleza,1,,Santos,1,,Série A
10.09.2006,Internacional,2,,Athletico-PR,0,,Série A
10.09.2006,Figueirense,2,,Goias,2,,Série A
10.09.2006,Juventude,2,,Cruzeiro,0,,Série A
10.09.2006,Parana,1,,Fluminense,0,,Série A
10.09.2006,Sao Paulo,0,,Corinthians,0,,Série A
09.09.2006,Palmeiras,3,,Sao Caetano,1,,Série A
09.09.2006,Vasco,1,,Gremio,1,,Série A
09.09.2006,Ponte Preta,2,,Santa Cruz,0,,Série A
03.09.2006,Corinthians,1,,Ponte Preta,0,,Série A
03.09.2006,Fluminense,1,,Vasco,1,,Série A
03.09.2006,Santa Cruz,1,,Sao Paulo,3,,Série A
03.09.2006,Athletico-PR,0,,Botafogo RJ,5,,Série A
03.09.2006,Goias,2,,Juventude,0,,Série A
03.09.2006,Gremio,2,,Parana,1,,Série A
03.09.2006,Santos,5,,Palmeiras,1,,Série A
03.09.2006,Sao Caetano,0,,Fortaleza,0,,Série A
02.09.2006,Flamengo RJ,1,,Internacional,2,,Série A
