,date,t1,g1,g2,t2,tourn
197,2002.09.07,Central Esp.,1,4,Fenix,Primera Division
198,2002.09.22,Central Esp.,1,2,Penarol,Primera Division
199,2002.09.26,Nacional,2,2,Central Esp.,Primera Division
200,2002.09.28,Danubio,1,1,Defensor Sp.,Primera Division
201,2002.09.29,Wanderers,1,1,Villa Espanola,Primera Division
202,2002.09.29,Penarol,2,1,Maldonado,Primera Division
203,2002.09.29,Fenix,1,0,Plaza Colonia,Primera Division
204,2002.10.04,Maldonado,0,2,Plaza Colonia,Primera Division
205,2002.10.05,Villa Espanola,3,3,Fenix,Primera Division
206,2002.10.05,Defensor Sp.,2,3,Penarol,Primera Division
207,2002.10.06,Danubio,3,1,Nacional,Primera Division
208,2002.10.08,Central Esp.,0,1,Wanderers,Primera Division
209,2002.10.11,Villa Espanola,0,2,Danubio,Primera Division
210,2002.10.13,Fenix,2,3,Penarol,Primera Division
211,2002.10.13,Plaza Colonia,1,2,Nacional,Primera Division
212,2002.10.13,Central Esp.,0,1,Maldonado,Primera Division
213,2002.10.13,Wanderers,1,2,Defensor Sp.,Primera Division
214,2002.10.19,Nacional,5,0,Villa Espanola,Primera Division
215,2002.10.19,Maldonado,1,3,Danubio,Primera Division
216,2002.10.19,Defensor Sp.,2,3,Fenix,Primera Division
217,2002.10.20,Plaza Colonia,2,1,Central Esp.,Primera Division
218,2002.10.20,Penarol,2,2,Wanderers,Primera Division
219,2002.10.25,Defensor Sp.,2,0,Central Esp.,Primera Division
220,2002.10.26,Penarol,3,4,Plaza Colonia,Primera Division
221,2002.10.26,Maldonado,2,3,Villa Espanola,Primera Division
222,2002.10.27,Nacional,3,3,Fenix,Primera Division
223,2002.10.27,Danubio,1,0,Wanderers,Primera Division
224,2002.11.01,Fenix,5,0,Maldonado,Primera Division
225,2002.11.02,Wanderers,0,1,Nacional,Primera Division
226,2002.11.02,Central Esp.,0,2,Danubio,Primera Division
227,2002.11.03,Villa Espanola,1,3,Penarol,Primera Division
228,2002.11.03,Plaza Colonia,2,2,Defensor Sp.,Primera Division
